"sourceId","originalDecision","revisedDecision","reason","confidence"
"1244:3","{""headwordIndex"":1244,""translationIndex"":3,""english"":""MASTER"",""original"":""ماستر"",""status"":""review"",""register"":""uncertain"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""register-review"",""reason"":""MASTER — ماستر: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1244,""translationIndex"":3,""english"":""MASTER"",""original"":""ماستر"",""status"":""review"",""register"":""uncertain"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""register-review"",""reason"":""ماستر is used in several borrowed senses; the intended MSA master relationship remains uncertain."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","ماستر is used in several borrowed senses; the intended MSA master relationship remains uncertain.","medium"
"1554:4","{""headwordIndex"":1554,""translationIndex"":4,""english"":""DARK"",""original"":""الظلام الداكن"",""status"":""review"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":false,""allowedForArToEn"":false,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""unsuitable-pending-review"",""reason"":""DARK — الظلام الداكن: الظلام الداكن is an unnatural redundant dark darkness phrase. Keep it excluded pending review without changing text."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1554,""translationIndex"":4,""english"":""DARK"",""original"":""الظلام الداكن"",""status"":""review"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":false,""allowedForArToEn"":false,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""unsuitable-pending-review"",""reason"":""الظلام الداكن is redundant dark darkness. Retain review with exclusions; do not mechanically delete an adjective or certify the phrase."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الظلام الداكن is redundant dark darkness. Retain review with exclusions; do not mechanically delete an adjective or certify the phrase.","high"
"1461:1","{""headwordIndex"":1461,""translationIndex"":1,""english"":""OUTDOOR"",""original"":""الهواء الطلق"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""OUTDOOR — الهواء الطلق: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1461,""translationIndex"":1,""english"":""OUTDOOR"",""original"":""الهواء الطلق"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""الهواء الطلق is open air, naturally involved in outdoor constructions. Keep the bare adjective-to-noun relationship unresolved without a blanket POS rejection."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الهواء الطلق is open air, naturally involved in outdoor constructions. Keep the bare adjective-to-noun relationship unresolved without a blanket POS rejection.","medium"
"1244:5","{""headwordIndex"":1244,""translationIndex"":5,""english"":""MASTER"",""original"":""سيدي"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""MASTER — سيدي: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1244,""translationIndex"":5,""english"":""MASTER"",""original"":""سيدي"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""سيدي is my master/sir; a vocative master use is possible but the isolated sense/possession requires review."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","سيدي is my master/sir; a vocative master use is possible but the isolated sense/possession requires review.","medium"
"1618:1","{""headwordIndex"":1618,""translationIndex"":1,""english"":""WORTH"",""original"":""قيمة"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""WORTH — قيمة: قيمة is worth/value as a noun; review the intended lexical reading independently from WORTH meaning deserving."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1618,""translationIndex"":1,""english"":""WORTH"",""original"":""قيمة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""قيمة legitimately expresses WORTH as a noun meaning value. This is a clear English noun use, not a forced adjective-to-noun mapping; allow both directions and prefer the natural equivalent."",""reviewer"":""AI-assisted linguistic review"",""sources"":[""https://dictionary.cambridge.org/dictionary/english/worth""]}","قيمة legitimately expresses WORTH as a noun meaning value. This is a clear English noun use, not a forced adjective-to-noun mapping; allow both directions and prefer the natural equivalent.","high"
"1647:2","{""headwordIndex"":1647,""translationIndex"":2,""english"":""CAREERS"",""original"":""وظائف"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""CAREERS — وظائف: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1647,""translationIndex"":2,""english"":""CAREERS"",""original"":""وظائف"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""وظائف is jobs, while careers may encompass professional trajectories; leave that sense distinction unresolved, not synonym-only exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","وظائف is jobs, while careers may encompass professional trajectories; leave that sense distinction unresolved, not synonym-only exclusion.","medium"
"1161:1","{""headwordIndex"":1161,""translationIndex"":1,""english"":""POTENTIAL"",""original"":""الإمكانات المحتملة"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""POTENTIAL — الإمكانات المحتملة: الإمكانات المحتملة is redundant potential possibilities; preserve for sense review without deleting words."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1161,""translationIndex"":1,""english"":""POTENTIAL"",""original"":""الإمكانات المحتملة"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""construction-or-sense-review"",""reason"":""الإمكانات المحتملة redundantly combines potential and possible capabilities. Review the naturalness of the expression before approval."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الإمكانات المحتملة redundantly combines potential and possible capabilities. Review the naturalness of the expression before approval.","medium"
"1444:0","{""headwordIndex"":1444,""translationIndex"":0,""english"":""FILTER"",""original"":""فلتر"",""status"":""review"",""register"":""uncertain"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""register-review"",""reason"":""FILTER — فلتر: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1444,""translationIndex"":0,""english"":""FILTER"",""original"":""فلتر"",""status"":""review"",""register"":""uncertain"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""reasonCode"":""register-review"",""reason"":""فلتر is widely used; this review lacks enough evidence to certify the register or reject it as dialect."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","فلتر is widely used; this review lacks enough evidence to certify the register or reject it as dialect.","medium"
"1532:3","{""headwordIndex"":1532,""translationIndex"":3,""english"":""CORE"",""original"":""الأساسية"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""adjective"",""reasonCode"":""orthography-review"",""reason"":""CORE — الأساسية: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1532,""translationIndex"":3,""english"":""CORE"",""original"":""الأساسية"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""adjective"",""reasonCode"":""construction-or-sense-review"",""reason"":""الأساسية has hamza and ordinary feminine morphology. Its written form itself is not defective; it can represent CORE as an essential adjective, but the intended isolated construction needs review."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الأساسية has hamza and ordinary feminine morphology. Its written form itself is not defective; it can represent CORE as an essential adjective, but the intended isolated construction needs review.","medium"
"1522:1","{""headwordIndex"":1522,""translationIndex"":1,""english"":""BATTERY"",""original"":""بطارية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""BATTERY — بطارية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1522,""translationIndex"":1,""english"":""BATTERY"",""original"":""بطارية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""بطارية is a natural battery noun; preserve it independently from the malformed repeated alternative."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","بطارية is a natural battery noun; preserve it independently from the malformed repeated alternative.","high"
"1322:0","{""headwordIndex"":1322,""translationIndex"":0,""english"":""PATIENTS"",""original"":""مرضى"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""PATIENTS — مرضى: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1322,""translationIndex"":0,""english"":""PATIENTS"",""original"":""مرضى"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""مرضى naturally means patients; Arabic broken plural causes no direction problem."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","مرضى naturally means patients; Arabic broken plural causes no direction problem.","high"
"1097:0","{""headwordIndex"":1097,""translationIndex"":0,""english"":""SCORE"",""original"":""النتيجة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""SCORE — النتيجة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1097,""translationIndex"":0,""english"":""SCORE"",""original"":""النتيجة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""النتيجة is score/result, a natural noun relation with fair crossword synonym ambiguity."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","النتيجة is score/result, a natural noun relation with fair crossword synonym ambiguity.","high"
"1635:0","{""headwordIndex"":1635,""translationIndex"":0,""english"":""BENEFIT"",""original"":""الاستحقاق"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""BENEFIT — الاستحقاق: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1635,""translationIndex"":0,""english"":""BENEFIT"",""original"":""الاستحقاق"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""الاستحقاق can express benefit/entitlement. It remains allowed even when منفعة is preferred."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الاستحقاق can express benefit/entitlement. It remains allowed even when منفعة is preferred.","high"
"1503:1","{""headwordIndex"":1503,""translationIndex"":1,""english"":""TARGET"",""original"":""الهدف"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""objective"",""reasonCode"":""valid-alternative"",""reason"":""TARGET — الهدف (objective): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1503,""translationIndex"":1,""english"":""TARGET"",""original"":""الهدف"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""objective"",""reasonCode"":""valid-alternative"",""reason"":""الهدف is a target/objective noun; separate it from the targeting action."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الهدف is a target/objective noun; separate it from the targeting action.","high"
"1287:2","{""headwordIndex"":1287,""translationIndex"":2,""english"":""OPPORTUNITY"",""original"":""الفرصة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""OPPORTUNITY — الفرصة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1287,""translationIndex"":2,""english"":""OPPORTUNITY"",""original"":""الفرصة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""الفرصة is opportunity/chance. The definite article is a valid variant."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الفرصة is opportunity/chance. The definite article is a valid variant.","high"
"1429:2","{""headwordIndex"":1429,""translationIndex"":2,""english"":""COMPLETED"",""original"":""اكتملت"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""valid-alternative"",""reason"":""COMPLETED — اكتملت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1429,""translationIndex"":2,""english"":""COMPLETED"",""original"":""اكتملت"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""valid-alternative"",""reason"":""اكتملت is a natural completed past form; subject agreement does not make it misleading."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","اكتملت is a natural completed past form; subject agreement does not make it misleading.","high"
"1629:3","{""headwordIndex"":1629,""translationIndex"":3,""english"":""TRADITIONAL"",""original"":""تقليدي"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adjective"",""reasonCode"":""natural-preferred"",""reason"":""TRADITIONAL — تقليدي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1629,""translationIndex"":3,""english"":""TRADITIONAL"",""original"":""تقليدي"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adjective"",""reasonCode"":""natural-preferred"",""reason"":""تقليدي is traditional, a direct natural adjective relation."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","تقليدي is traditional, a direct natural adjective relation.","high"
"1197:1","{""headwordIndex"":1197,""translationIndex"":1,""english"":""INDEPENDENT"",""original"":""مستقل"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adjective"",""reasonCode"":""natural-preferred"",""reason"":""INDEPENDENT — مستقل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1197,""translationIndex"":1,""english"":""INDEPENDENT"",""original"":""مستقل"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adjective"",""reasonCode"":""natural-preferred"",""reason"":""مستقل is independent, a natural adjective."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","مستقل is independent, a natural adjective.","high"
"1360:1","{""headwordIndex"":1360,""translationIndex"":1,""english"":""TRAFFIC"",""original"":""حركة المرور"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""TRAFFIC — حركة المرور: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1360,""translationIndex"":1,""english"":""TRAFFIC"",""original"":""حركة المرور"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""حركة المرور is traffic; the spaced Arabic expression is correct and useful."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","حركة المرور is traffic; the spaced Arabic expression is correct and useful.","high"
"1471:0","{""headwordIndex"":1471,""translationIndex"":0,""english"":""TRANSPORTATION"",""original"":""المواصلات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""TRANSPORTATION — المواصلات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1471,""translationIndex"":0,""english"":""TRANSPORTATION"",""original"":""المواصلات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""المواصلات naturally expresses transportation, an ordinary plural-form collective noun."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","المواصلات naturally expresses transportation, an ordinary plural-form collective noun.","high"
"1556:0","{""headwordIndex"":1556,""translationIndex"":0,""english"":""EXTERNAL"",""original"":""الخارجية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""adjective"",""reasonCode"":""valid-alternative"",""reason"":""EXTERNAL — الخارجية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1556,""translationIndex"":0,""english"":""EXTERNAL"",""original"":""الخارجية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""adjective"",""reasonCode"":""valid-alternative"",""reason"":""الخارجية is external feminine definite in the intended adjective relationship."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الخارجية is external feminine definite in the intended adjective relationship.","high"
"1173:0","{""headwordIndex"":1173,""translationIndex"":0,""english"":""COMMUNICATIONS"",""original"":""الاتصالات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""COMMUNICATIONS — الاتصالات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1173,""translationIndex"":0,""english"":""COMMUNICATIONS"",""original"":""الاتصالات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""الاتصالات naturally expresses communications. No separate verbose sense is necessary."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الاتصالات naturally expresses communications. No separate verbose sense is necessary.","high"
"1529:1","{""headwordIndex"":1529,""translationIndex"":1,""english"":""MEDIUM"",""original"":""متوسطة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""adjective"",""reasonCode"":""valid-alternative"",""reason"":""MEDIUM — متوسطة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1529,""translationIndex"":1,""english"":""MEDIUM"",""original"":""متوسطة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""adjective"",""reasonCode"":""valid-alternative"",""reason"":""متوسطة is medium feminine; a valid adjective relation, independent of medium as a substance noun."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","متوسطة is medium feminine; a valid adjective relation, independent of medium as a substance noun.","high"
