"size","mode","seed","attempt","row","col","slotDirection","length","pattern","constraints","liveZero","critical","type","fullCount","sampledCount","windowCount","fullUnused","sampledUnused","windowUnused","usedMatches","omittedAnswers","retainedPct","samplingZero","samplingHealthyToSmall"
"13","ar_to_en","1","88","1","9","across","4","?E??","[{""position"":0,""characters"":[""C"",""F"",""L"",""N"",""R""]},{""position"":1,""characters"":[""E""]},{""position"":2,""characters"":[""C"",""G"",""N"",""R"",""T"",""Y""]},{""position"":3,""characters"":[""A"",""E"",""I"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","88","0","2","down","13","??I???????I??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""I""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""I""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","88","2","0","across","13","??????????G??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":8,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""G""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""ORGANISATIONS""]","[]","100","false","false"
"13","ar_to_en","1","88","10","0","across","13","??????????G??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""G""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""ORGANISATIONS""]","[]","100","false","false"
"13","ar_to_en","1","88","8","11","down","5","??O??","[{""position"":0,""characters"":[""A"",""C"",""E"",""M"",""T"",""Y""]},{""position"":1,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""X"",""Y""]},{""position"":2,""characters"":[""O""]},{""position"":3,""characters"":[""A"",""E"",""I"",""N"",""O"",""U"",""W""]},{""position"":4,""characters"":[""O"",""S""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","88","2","0","across","13","??????????OR?","[{""position"":0,""characters"":[""M"",""N"",""O"",""P"",""S""]},{""position"":1,""characters"":[""I"",""L"",""O"",""R""]},{""position"":2,""characters"":[""A"",""D"",""E"",""S"",""T""]},{""position"":3,""characters"":[""A"",""C"",""I"",""N"",""S""]},{""position"":4,""characters"":[""E"",""F"",""N"",""O""]},{""position"":5,""characters"":[""I"",""L"",""N""]},{""position"":6,""characters"":[""C"",""L"",""S"",""T""]},{""position"":7,""characters"":[""A"",""S""]},{""position"":8,""characters"":[""E"",""N"",""T""]},{""position"":9,""characters"":[""E"",""I""]},{""position"":10,""characters"":[""O""]},{""position"":11,""characters"":[""R""]},{""position"":12,""characters"":[""P"",""S""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","88","2","7","down","6","??Y???","[{""position"":0,""characters"":[""E"",""I""]},{""position"":1,""characters"":[""M"",""T""]},{""position"":2,""characters"":[""Y""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""R"",""S"",""T"",""U"",""X""]},{""position"":5,""characters"":[""C"",""D"",""E"",""F"",""G"",""I"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","88","2","7","down","6","MOY???","[{""position"":0,""characters"":[""M""]},{""position"":1,""characters"":[""O""]},{""position"":2,""characters"":[""Y""]},{""position"":3,""characters"":[""D"",""E"",""G"",""H"",""I"",""N"",""P"",""R"",""S"",""T"",""U"",""V""]},{""position"":4,""characters"":[""A"",""D"",""E"",""H"",""L"",""N"",""O"",""R"",""U""]},{""position"":5,""characters"":[""C"",""D"",""E"",""F"",""I"",""L"",""N"",""O"",""P"",""R"",""S""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","89","10","0","across","13","??????????L??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""L""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","B_USED_EXHAUSTION","1","1","1","0","0","0","[""AUTOMATICALLY""]","[]","100","false","false"
"13","ar_to_en","1","89","7","5","across","6","E????I","[{""position"":0,""characters"":[""E""]},{""position"":1,""characters"":[""C"",""D"",""E"",""L"",""M"",""N"",""O"",""R"",""S""]},{""position"":2,""characters"":[""A"",""E""]},{""position"":3,""characters"":[""A"",""C"",""D"",""L"",""N"",""P"",""S"",""T"",""V""]},{""position"":4,""characters"":[""S"",""T""]},{""position"":5,""characters"":[""I""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","89","4","7","across","6","??FO??","[{""position"":0,""characters"":[""A"",""L"",""S""]},{""position"":1,""characters"":[""A"",""E"",""F"",""G"",""I"",""K"",""L"",""M"",""N"",""O"",""P"",""R"",""T""]},{""position"":2,""characters"":[""F""]},{""position"":3,""characters"":[""O""]},{""position"":4,""characters"":[""E"",""L"",""N"",""O"",""S"",""T""]},{""position"":5,""characters"":[""A"",""B"",""D"",""E"",""G"",""L"",""P"",""R"",""S"",""T"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","89","7","5","across","6","?????R","[{""position"":0,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T""]},{""position"":1,""characters"":[""A"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""S"",""T""]},{""position"":3,""characters"":[""D"",""S""]},{""position"":4,""characters"":[""A"",""E""]},{""position"":5,""characters"":[""R""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","90","2","7","down","6","??Y???","[{""position"":0,""characters"":[""E"",""I""]},{""position"":1,""characters"":[""M"",""T""]},{""position"":2,""characters"":[""Y""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""R"",""S"",""T"",""U"",""X""]},{""position"":5,""characters"":[""B"",""C"",""D"",""E"",""G"",""I"",""N"",""O"",""R"",""S"",""T"",""V""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","3","down","7","??????M","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""L"",""R"",""T""]},{""position"":1,""characters"":[""A"",""E"",""I"",""O"",""U""]},{""position"":2,""characters"":[""M"",""N"",""R""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""B"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""I"",""O"",""U"",""Y""]},{""position"":6,""characters"":[""M""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""G"",""I"",""O"",""R"",""U""]},{""position"":1,""characters"":[""F"",""I"",""L"",""N"",""P"",""R"",""U"",""W""]},{""position"":2,""characters"":[""D"",""R"",""T""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""B"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""H"",""I"",""L"",""O"",""R"",""U""]},{""position"":6,""characters"":[""M"",""N""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","10","down","13","??I???????I??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U""]},{""position"":2,""characters"":[""I""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""I""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","4","0","across","6","??NI??","[{""position"":0,""characters"":[""A"",""D"",""E"",""F"",""T"",""W""]},{""position"":1,""characters"":[""A"",""D"",""G"",""N"",""W""]},{""position"":2,""characters"":[""N""]},{""position"":3,""characters"":[""I""]},{""position"":4,""characters"":[""A"",""E"",""I"",""L"",""O"",""R"",""S"",""T"",""U""]},{""position"":5,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""H"",""J"",""L"",""M"",""O"",""P"",""R"",""S"",""T"",""W"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","10","0","across","13","??I???????C??","[{""position"":0,""characters"":[""E"",""G"",""N"",""S""]},{""position"":1,""characters"":[""E"",""N"",""V""]},{""position"":2,""characters"":[""I""]},{""position"":3,""characters"":[""D"",""R"",""S"",""T""]},{""position"":4,""characters"":[""A"",""I"",""N"",""U""]},{""position"":5,""characters"":[""A"",""C"",""E"",""N"",""P"",""R"",""T""]},{""position"":6,""characters"":[""C"",""H"",""I"",""N"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""E"",""F"",""G"",""M"",""N"",""S"",""T""]},{""position"":8,""characters"":[""F"",""I"",""M"",""N"",""R"",""U""]},{""position"":9,""characters"":[""E"",""O"",""P"",""T"",""U""]},{""position"":10,""characters"":[""C""]},{""position"":11,""characters"":[""A"",""E"",""N"",""O"",""P""]},{""position"":12,""characters"":[""C"",""D"",""M"",""O"",""P"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""G"",""I"",""O"",""R"",""U""]},{""position"":1,""characters"":[""F"",""I"",""L"",""N"",""P"",""R"",""U"",""W""]},{""position"":2,""characters"":[""D"",""R"",""T""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""B"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""I"",""L"",""N"",""O"",""R"",""U""]},{""position"":6,""characters"":[""F"",""P""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","3","down","7","??????R","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""K"",""L"",""M"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]},{""position"":1,""characters"":[""A"",""E"",""G"",""I"",""O"",""R""]},{""position"":2,""characters"":[""E"",""F"",""I""]},{""position"":3,""characters"":[""B"",""C"",""D"",""F"",""G"",""H"",""K"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V"",""W""]},{""position"":4,""characters"":[""A"",""C"",""E"",""H"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":5,""characters"":[""N"",""P"",""S""]},{""position"":6,""characters"":[""R""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""I"",""O"",""U"",""Y""]},{""position"":1,""characters"":[""C"",""D"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":2,""characters"":[""E"",""F"",""O"",""T"",""U""]},{""position"":3,""characters"":[""B"",""C"",""D"",""E"",""F"",""G"",""H"",""J"",""L"",""M"",""N"",""P"",""R"",""S"",""T""]},{""position"":4,""characters"":[""E"",""F"",""I"",""O""]},{""position"":5,""characters"":[""C"",""D"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":6,""characters"":[""H"",""I"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""L"",""N"",""R"",""U""]},{""position"":1,""characters"":[""A"",""E"",""G"",""I"",""O"",""R""]},{""position"":2,""characters"":[""D"",""T""]},{""position"":3,""characters"":[""A"",""D"",""E"",""F"",""G"",""I"",""K"",""L"",""M"",""N"",""O"",""P"",""S"",""T""]},{""position"":4,""characters"":[""A"",""B"",""C"",""D"",""G"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""X""]},{""position"":5,""characters"":[""A"",""C"",""E"",""H"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""U""]},{""position"":6,""characters"":[""H"",""I"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""G"",""I"",""O"",""R"",""U""]},{""position"":1,""characters"":[""F"",""I"",""L"",""N"",""P"",""R"",""U"",""W""]},{""position"":2,""characters"":[""D"",""R"",""T""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""B"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""H"",""I"",""L"",""O"",""R"",""U""]},{""position"":6,""characters"":[""M"",""N""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","91","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""G"",""I"",""O"",""R"",""U""]},{""position"":1,""characters"":[""F"",""I"",""L"",""N"",""P"",""R"",""U"",""W""]},{""position"":2,""characters"":[""A"",""E"",""N""]},{""position"":3,""characters"":[""B"",""C"",""D"",""F"",""G"",""H"",""K"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V"",""W""]},{""position"":4,""characters"":[""E"",""F"",""I"",""O""]},{""position"":5,""characters"":[""G"",""M"",""N"",""S"",""T""]},{""position"":6,""characters"":[""H"",""I"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""G"",""I"",""O"",""R"",""U""]},{""position"":1,""characters"":[""F"",""I"",""L"",""N"",""P"",""R"",""U"",""W""]},{""position"":2,""characters"":[""D"",""R"",""T""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""B"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""I"",""O"",""U""]},{""position"":6,""characters"":[""H"",""N"",""R""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","0","7","down","4","??M?","[{""position"":0,""characters"":[""C"",""E"",""N"",""S"",""T""]},{""position"":1,""characters"":[""D"",""E"",""L"",""N"",""R"",""S"",""T"",""Y""]},{""position"":2,""characters"":[""M""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","0","3","down","7","??????T","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""K"",""L"",""M"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""R"",""S"",""T"",""U"",""V"",""X""]},{""position"":2,""characters"":[""R"",""T""]},{""position"":3,""characters"":[""A"",""E"",""H"",""I"",""O"",""S"",""Y""]},{""position"":4,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""K"",""L"",""M"",""N"",""O"",""P"",""Q"",""R"",""S"",""T"",""V"",""Y""]},{""position"":5,""characters"":[""A"",""E"",""G"",""I"",""O"",""R""]},{""position"":6,""characters"":[""T""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","0","3","down","7","???????","[{""position"":0,""characters"":[""A"",""E"",""I"",""O"",""U"",""Y""]},{""position"":1,""characters"":[""C"",""D"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":2,""characters"":[""E"",""F"",""O"",""T"",""U""]},{""position"":3,""characters"":[""B"",""C"",""D"",""E"",""F"",""G"",""H"",""J"",""L"",""M"",""N"",""P"",""R"",""S"",""T""]},{""position"":4,""characters"":[""E"",""F"",""I"",""O""]},{""position"":5,""characters"":[""C"",""D"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":6,""characters"":[""H"",""I"",""L"",""O"",""U""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","0","3","down","7","??I???A","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""H"",""I"",""K"",""L"",""M"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]},{""position"":1,""characters"":[""N"",""P"",""S""]},{""position"":2,""characters"":[""I""]},{""position"":3,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""K"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""V"",""W"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""C"",""D"",""G"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":6,""characters"":[""A""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
"13","ar_to_en","1","92","0","3","down","7","??????E","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""R"",""S"",""T"",""U"",""V""]},{""position"":1,""characters"":[""A"",""I"",""O""]},{""position"":2,""characters"":[""D"",""R"",""T""]},{""position"":3,""characters"":[""C"",""E"",""H"",""K"",""O"",""S"",""T"",""U"",""Y""]},{""position"":4,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""R"",""S"",""T"",""U"",""V"",""X""]},{""position"":6,""characters"":[""E""]}]","true","false","A_TRUE_GAP","0","0","0","0","0","0","[]","[]","","false","false"
