seed,policy,family,success,ms,words,intersections,whitePct,checkedPct,averageLength,shortPct,three,long,fullLength,twoCount,two,signature
24,approved-only,two-unchecked,True,2423.120458999998,57,86,70.41420118343196,72.26890756302521,3.5964912280701755,57.89473684210527,18,0,0,15,"[{""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""IF"", ""clue"": ""لو""}]",1101111010100/1011100111111/1110010111101/0110011111011/0101110101010/1110111011111/1010111101111/1101011111010/1011011111101/1111111001111/0010100100111/1001110111110/1111101101110
24,approved-only,two-symmetric-unchecked,True,3383.038749999978,54,87,70.41420118343196,73.10924369747899,3.814814814814815,64.81481481481481,23,0,0,12,"[{""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""DO"", ""clue"": ""افعل""}]",1001011101010/1111111101111/1111111110010/0110101010111/0101010011011/1101111110111/0011111111100/1110111111011/1101100101010/1110101010110/0100111111111/1111011111111/0101011101001
24,approved-only,two-fully-checked,False,1500.6969169999938,0,0,,,,,0,0,0,0,[],
25,approved-only,two-unchecked,True,1989.9185420000285,56,89,70.41420118343196,74.78991596638656,3.7142857142857144,62.5,26,0,0,9,"[{""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""EX"", ""clue"": ""سابق""}]",1111111101100/1001110101001/1011011111111/1111001001001/0111100111111/1001011101011/1101011100111/1110111011100/1101110111111/1001110111110/1111011110111/1111001001111/1110111001001
25,approved-only,two-symmetric-unchecked,True,2486.6696249999804,57,86,70.41420118343196,72.26890756302521,3.5964912280701755,57.89473684210527,19,0,0,14,"[{""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""HE"", ""clue"": ""هو.""}]",1111011011010/0111110111111/1011111010010/1110101011010/1111001110111/0011110111101/0111011101110/1011110111100/1110111001111/0101101010111/0100101111101/1111110111110/0101101101111
25,approved-only,two-fully-checked,False,1686.8597080000036,0,0,,,,,0,0,0,0,[],
25,compatibility,two-unchecked,True,70.48258300000452,63,91,70.41420118343196,76.47058823529412,3.3333333333333335,69.84126984126983,18,0,0,26,"[{""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}]",0110111011110/0010111111011/1111011001001/0101100111110/1110111010110/1111001111011/1100111110111/1111010111010/1110111011001/0010010011111/1001110101110/1111111111011/1011011111111
25,compatibility,two-symmetric-unchecked,True,72.2711249999993,64,102,71.00591715976331,85,3.46875,62.5,18,0,0,22,"[{""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ID"", ""clue"": ""هوية""}]",0111100111100/1101110111111/1011111101111/1011011100110/0101110110111/0101111001101/1111010101111/1011001111010/1110110111010/0110011101101/1111011111101/1111110111011/0011110011110
25,compatibility,two-fully-checked,True,283.13275000001886,80,119,70.41420118343196,100,2.975,72.5,15,0,0,43,"[{""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""HE"", ""clue"": ""هو.""}]",0011001101111/0111011111111/1101110110011/1101101100110/0110011001111/0011110111011/1111100111100/1100111110110/1101111110011/0011001101111/1111011001100/1110111111111/0110111110111
26,compatibility,two-unchecked,True,74.82550000000629,61,95,70.41420118343196,79.83193277310924,3.5081967213114753,60.65573770491803,15,0,0,22,"[{""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}]",0111100110011/1100111111110/0011111110011/0011010100111/1110101011001/1111111110011/1100111110111/0011101111100/1111111001111/1101001100110/0111100111111/1110111101110/1111100110111
26,compatibility,two-symmetric-unchecked,True,71.39824999999837,66,95,70.41420118343196,79.83193277310924,3.242424242424242,68.18181818181817,17,0,0,28,"[{""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}]",0111001101110/1111111011101/1010111001101/0110111110111/0101110011011/1011111101110/1100111110011/0111011111101/1101100111010/1110111110110/1011001110101/1011101111111/0111011001110
26,compatibility,two-fully-checked,True,668.3083749999932,81,119,70.41420118343196,100,2.9382716049382718,74.07407407407408,20,0,0,40,"[{""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""OF"", ""clue"": ""من""}]",1101101110011/1101111110111/0111110011100/1111101101100/1110011110111/0011011011011/1101100111011/1111101100111/0110111001111/1100110011100/1111011110110/0111101111111/0011100111011
26,approved-only,two-unchecked,True,772.1094589999993,58,90,70.41420118343196,75.63025210084034,3.603448275862069,56.896551724137936,18,0,0,15,"[{""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""DO"", ""clue"": ""افعل""}]",0111010011111/0011111100111/1101111011111/1011111010111/1111010111010/1110100110101/0111111110111/0011011011110/1110100101111/0010111111100/0101111110010/1111011011111/1101111100100
26,approved-only,two-symmetric-unchecked,True,2626.9995000000054,52,84,71.00591715976331,70,3.923076923076923,53.84615384615385,18,2,0,10,"[{""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""OR"", ""clue"": ""أو""}]",1110100101010/1110101111111/1011110101011/0011011110111/0111110101100/1101111110101/1111110111111/1010111111011/0011010111110/1110111101100/1101010111101/1111111010111/0101010010111
26,approved-only,two-fully-checked,False,1090.7928749999846,0,0,,,,,0,0,0,0,[],
27,approved-only,two-unchecked,True,2718.4267910000053,55,85,70.41420118343196,71.42857142857143,3.709090909090909,54.54545454545454,17,0,0,13,"[{""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}]",0101101111111/0101011011101/1111101111111/0110011110010/1111100111111/1010111111101/1111001011110/0111010110110/1101111001111/1001111001011/1110011110101/0011111100100/0111010111111
27,approved-only,two-symmetric-unchecked,True,1030.9222500000033,58,93,70.41420118343196,78.15126050420169,3.6551724137931036,50,15,0,0,14,"[{""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""IF"", ""clue"": ""لو""}]",0110110010111/1111011111011/1111111011110/1001111110100/0111100101111/1111101100100/0101111111010/0010011011111/1111010011110/0010111111001/0111101111111/1101111101111/1110100110110
27,approved-only,two-fully-checked,False,1564.1105830000015,0,0,,,,,0,0,0,0,[],
27,compatibility,two-unchecked,True,73.98245899999165,65,92,70.41420118343196,77.31092436974791,3.246153846153846,69.23076923076923,17,1,0,28,"[{""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}]",1010110110100/1111101100111/1010111111101/0101110011100/1111011101011/1110110100111/1101110011010/0111011110011/0111110110110/1001111011011/1111111101001/1110110111111/1101110111101
27,compatibility,two-symmetric-unchecked,True,97.36133400001563,64,100,71.00591715976331,83.33333333333334,3.4375,56.25,14,0,0,22,"[{""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}]",0111011100110/0110110110011/1111011111011/0110111011110/1011111101111/1001111101100/1110110110111/0011011111001/1111011111101/0111101110110/1101111101111/1100110110110/0110011101110
27,compatibility,two-fully-checked,True,294.19062499998836,80,119,70.41420118343196,100,2.975,80,21,0,0,43,"[{""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}]",0011011001100/0111111011100/1101101110111/1110011101111/0011111001100/1101100111011/1110011111111/0111011100110/1111111110111/1110110111011/0111110011100/1101101110111/1101101110011
