"sourceId","originalDecision","revisedDecision","reason","confidence"
"1765:1","{""headwordIndex"":1765,""translationIndex"":1,""english"":""MODULE"",""original"":""الوحدة النمطية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""MODULE — الوحدة النمطية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1765,""translationIndex"":1,""english"":""MODULE"",""original"":""الوحدة النمطية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""A standard technical module expression; common computing vocabulary need not be rejected as jargon."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","A standard technical module expression; common computing vocabulary need not be rejected as jargon.","high"
"3788:3","{""headwordIndex"":3788,""translationIndex"":3,""english"":""WELFARE"",""original"":""الرعاية الاجتماعية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""sense"":""social assistance"",""reasonCode"":""natural-preferred"",""reason"":""WELFARE — الرعاية الاجتماعية (social assistance): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":3788,""translationIndex"":3,""english"":""WELFARE"",""original"":""الرعاية الاجتماعية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""sense"":""social assistance"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""The social-assistance sense is distinct from general well-being."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","The social-assistance sense is distinct from general well-being.","high"
"1886:1","{""headwordIndex"":1886,""translationIndex"":1,""english"":""FISHING"",""original"":""صيد الأسماك"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""FISHING — صيد الأسماك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1886,""translationIndex"":1,""english"":""FISHING"",""original"":""صيد الأسماك"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""The phrase explicitly means fishing rather than hunting generally."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","The phrase explicitly means fishing rather than hunting generally.","high"
"3860:2","{""headwordIndex"":3860,""translationIndex"":2,""english"":""APPOINTED"",""original"":""عين"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""verb"",""reasonCode"":""natural-preferred"",""reason"":""APPOINTED — عين: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":3860,""translationIndex"":2,""english"":""APPOINTED"",""original"":""عين"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""verb"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""عيّن is the verb appointed with normal omitted vowel/shadda marks."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","عيّن is the verb appointed with normal omitted vowel/shadda marks.","high"
"1979:1","{""headwordIndex"":1979,""translationIndex"":1,""english"":""GROWING"",""original"":""ينمو"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""valid-alternative"",""reason"":""GROWING — ينمو: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1979,""translationIndex"":1,""english"":""GROWING"",""original"":""ينمو"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""The natural finite verb expresses the growing action; surface inflection is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","The natural finite verb expresses the growing action; surface inflection is not exclusion.","high"
"1752:2","{""headwordIndex"":1752,""translationIndex"":2,""english"":""SELLING"",""original"":""يبيع"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""valid-alternative"",""reason"":""SELLING — يبيع: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1752,""translationIndex"":2,""english"":""SELLING"",""original"":""يبيع"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""The finite verb expresses selling naturally; retain English verb sense."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","The finite verb expresses selling naturally; retain English verb sense.","high"
"2155:0","{""headwordIndex"":2155,""translationIndex"":0,""english"":""FOLLOWS"",""original"":""يلي"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""verb"",""reasonCode"":""natural-preferred"",""reason"":""FOLLOWS — يلي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2155,""translationIndex"":0,""english"":""FOLLOWS"",""original"":""يلي"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""verb"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""يلي means follows in sequence."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","يلي means follows in sequence.","high"
"2525:2","{""headwordIndex"":2525,""translationIndex"":2,""english"":""DISPLAYED"",""original"":""عرض"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""valid-alternative"",""reason"":""DISPLAYED — عرض: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2525,""translationIndex"":2,""english"":""DISPLAYED"",""original"":""عرض"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""عرض can be read عُرض, was displayed; the past verbal sense is natural."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","عرض can be read عُرض, was displayed; the past verbal sense is natural.","high"
"3242:0","{""headwordIndex"":3242,""translationIndex"":0,""english"":""ENCOURAGE"",""original"":""نشجع"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""verb"",""reasonCode"":""natural-preferred"",""reason"":""ENCOURAGE — نشجع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":3242,""translationIndex"":0,""english"":""ENCOURAGE"",""original"":""نشجع"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""verb"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""The finite first-person plural naturally expresses the action encourage."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","The finite first-person plural naturally expresses the action encourage.","high"
"2275:2","{""headwordIndex"":2275,""translationIndex"":2,""english"":""PROFESSIONALS"",""original"":""المهنيين"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""PROFESSIONALS — المهنيين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2275,""translationIndex"":2,""english"":""PROFESSIONALS"",""original"":""المهنيين"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Natural plural professionals with case/article variation."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Natural plural professionals with case/article variation.","high"
"1841:0","{""headwordIndex"":1841,""translationIndex"":0,""english"":""PARTICULARLY"",""original"":""خاصة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adverb"",""reasonCode"":""natural-preferred"",""reason"":""PARTICULARLY — خاصة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1841,""translationIndex"":0,""english"":""PARTICULARLY"",""original"":""خاصة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adverb"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""خاصة naturally expresses particularly/especially as an adverb."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","خاصة naturally expresses particularly/especially as an adverb.","high"
"2966:1","{""headwordIndex"":2966,""translationIndex"":1,""english"":""DEALERS"",""original"":""تجار"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""DEALERS — تجار: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2966,""translationIndex"":1,""english"":""DEALERS"",""original"":""تجار"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Dealers as traders is a valid general noun mapping."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Dealers as traders is a valid general noun mapping.","high"
"1959:0","{""headwordIndex"":1959,""translationIndex"":0,""english"":""CLASSIFIEDS"",""original"":""إعلانات مبوبة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""CLASSIFIEDS — إعلانات مبوبة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1959,""translationIndex"":0,""english"":""CLASSIFIEDS"",""original"":""إعلانات مبوبة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Naturally spaced classified-advertisement phrase."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Naturally spaced classified-advertisement phrase.","high"
"2902:1","{""headwordIndex"":2902,""translationIndex"":1,""english"":""EXPLAIN"",""original"":""فسر"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""valid-alternative"",""reason"":""EXPLAIN — فسر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2902,""translationIndex"":1,""english"":""EXPLAIN"",""original"":""فسر"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""verb"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""فسر is a natural verb explain; other valid equivalents do not exclude it."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","فسر is a natural verb explain; other valid equivalents do not exclude it.","high"
"2288:0","{""headwordIndex"":2288,""translationIndex"":0,""english"":""NEWSLETTERS"",""original"":""النشرات الإخبارية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""NEWSLETTERS — النشرات الإخبارية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2288,""translationIndex"":0,""english"":""NEWSLETTERS"",""original"":""النشرات الإخبارية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Standard plural newsletter phrase, preserved with spaces."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Standard plural newsletter phrase, preserved with spaces.","high"
"2153:1","{""headwordIndex"":2153,""translationIndex"":1,""english"":""COUNTER"",""original"":""مضاد"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adjective"",""sense"":""opposing"",""reasonCode"":""natural-preferred"",""reason"":""COUNTER — مضاد (opposing): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2153,""translationIndex"":1,""english"":""COUNTER"",""original"":""مضاد"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adjective"",""sense"":""opposing"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Counter as opposing is the adjective sense; record it to distinguish the counting-device noun under this headword."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Counter as opposing is the adjective sense; record it to distinguish the counting-device noun under this headword.","high"
"1664:2","{""headwordIndex"":1664,""translationIndex"":2,""english"":""HITS"",""original"":""الزيارات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""web visits"",""reasonCode"":""valid-alternative"",""reason"":""HITS — الزيارات (web visits): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1664,""translationIndex"":2,""english"":""HITS"",""original"":""الزيارات"",""status"":""review"",""register"":""msa"",""confidence"":""medium"",""allowedForEnToAr"":null,""allowedForArToEn"":null,""preferredForEnToAr"":null,""preferredForArToEn"":null,""partOfSpeech"":""noun"",""sense"":""web visits"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Web visits and individual server hits are not identical units. Leave this common loose usage for sense review rather than approve it merely as a familiar web term."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Web visits and individual server hits are not identical units. Leave this common loose usage for sense review rather than approve it merely as a familiar web term.","high"
"2142:1","{""headwordIndex"":2142,""translationIndex"":1,""english"":""OPENING"",""original"":""الافتتاح"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""inauguration"",""reasonCode"":""valid-alternative"",""reason"":""OPENING — الافتتاح (inauguration): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2142,""translationIndex"":1,""english"":""OPENING"",""original"":""الافتتاح"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""inauguration"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Article variant of the inauguration noun remains valid."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Article variant of the inauguration noun remains valid.","high"
"1663:0","{""headwordIndex"":1663,""translationIndex"":0,""english"":""TEN"",""original"":""العشرة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""TEN — العشرة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1663,""translationIndex"":0,""english"":""TEN"",""original"":""العشرة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""The nominal number ten is natural with an article; POS noun is appropriate here."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","The nominal number ten is natural with an article; POS noun is appropriate here.","high"
"2038:1","{""headwordIndex"":2038,""translationIndex"":1,""english"":""COMPREHENSIVE"",""original"":""شامل"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adjective"",""reasonCode"":""natural-preferred"",""reason"":""COMPREHENSIVE — شامل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":2038,""translationIndex"":1,""english"":""COMPREHENSIVE"",""original"":""شامل"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adjective"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Comprehensive is naturally expressed by this adjective."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Comprehensive is naturally expressed by this adjective.","high"
"1791:0","{""headwordIndex"":1791,""translationIndex"":0,""english"":""CLIENTS"",""original"":""زبائن"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""CLIENTS — زبائن: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1791,""translationIndex"":0,""english"":""CLIENTS"",""original"":""زبائن"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""batch004-qa-independent-pass"",""reason"":""Clients/customers is a natural MSA noun; competing synonyms are legitimate."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","Clients/customers is a natural MSA noun; competing synonyms are legitimate.","high"
