"id","size","mode","seed","attempt","template","row","col","slotDirection","length","pattern","constraints","liveZero","criticallySmall","fullCriticallySmall","liveDomain","observedLiveUnique","observerReason","type","fullCount","sampledCount","windowCount","fullUnused","sampledUnused","windowUnused","usedMatches","omittedAnswers","retainedPct","samplingZero","samplingHealthyToSmall","earlierChoicesConsumedMatches"
"215c302ca09a4614","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","4","0","down","4","ض??و","[{""position"":0,""characters"":[""ض""]},{""position"":3,""characters"":[""و""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""وميض""]","0","true","false","false"
"7872808e0941f05b","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","4","0","down","4","ي??و","[{""position"":0,""characters"":[""ي""]},{""position"":3,""characters"":[""و""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","5","2","2","5","2","2","[]","[""وطني"",""وادي"",""وردي""]","40","false","true","false"
"329f9b07db0f821a","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","5","0","across","5","???تن","[{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ن""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""نتائج"",""كابتن""]","33.333333333333336","false","false","false"
"9ebf6896d97137b9","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","4","0","down","4","ب??و","[{""position"":0,""characters"":[""ب""]},{""position"":3,""characters"":[""و""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""واجب""]","0","true","false","false"
"caeb1c94f65ed463","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","4","0","down","4","ع??ل","[{""position"":0,""characters"":[""ع""]},{""position"":3,""characters"":[""ل""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""عميل"",""عمال""]","33.333333333333336","false","false","false"
"60ab5fd01a847912","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","5","0","across","5","???تع","[{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ع""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""عتيقة""]","0","true","false","false"
"fb298d98ffbec781","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","5","0","across","5","???تف","[{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ف""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","3","0","0","3","0","0","[]","[""فتيات"",""هواتف"",""فتيان""]","0","true","false","false"
"1479d987b7f22ea3","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","4","0","down","4","ق??ل","[{""position"":0,""characters"":[""ق""]},{""position"":3,""characters"":[""ل""]}]","false","true","false","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","4","1","1","4","1","1","[]","[""قابل"",""لاحق"",""قبول""]","25","false","false","false"
"5744fd8f8cb9e551","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","5","0","across","5","???تل","[{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ل""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","2","0","0","2","0","0","[]","[""الكتل"",""القتل""]","0","true","false","false"
"9d459ff1d52a9bf1","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","4","0","down","4","ي??ل","[{""position"":0,""characters"":[""ي""]},{""position"":3,""characters"":[""ل""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","7","2","2","7","2","2","[]","[""يقول"",""يجعل"",""يحصل"",""يسجل"",""يكفل""]","28.571428571428573","false","true","false"
"60ab5fd01a847912","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","5","0","across","5","???تع","[{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ع""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""عتيقة""]","0","true","false","false"
"18fbb933a4dc31b9","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","4","0","down","4","ب??ل","[{""position"":0,""characters"":[""ب""]},{""position"":3,""characters"":[""ل""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""باطل"",""بديل""]","33.333333333333336","false","false","false"
"60ab5fd01a847912","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","5","0","across","5","???تع","[{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ع""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""عتيقة""]","0","true","false","false"
"5744fd8f8cb9e551","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","5","0","across","5","???تل","[{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ل""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","2","0","0","2","0","0","[]","[""الكتل"",""القتل""]","0","true","false","false"
"60143d324d999c12","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","5","0","across","5","???تت","[{""position"":3,""characters"":[""ت""]},{""position"":4,""characters"":[""ت""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","6","2","2","6","2","2","[]","[""تتعلم"",""تتضمن"",""تتطلب"",""تتوقع""]","33.333333333333336","false","true","false"
"20a8ea72119622b3","11","en_to_ar","14","2","11011011011/11011011111/01111101100/01100111011/11001111111/11111011111/11111110011/11011100110/00110111110/11111011011/11011011011","6","0","across","7","?????لم","[{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""م""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""المتكلم""]","50","false","false","false"
"c53793bc539fe587","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","1","down","5","ز????","[{""position"":0,""characters"":[""ز""]}]","false","true","false","3","3","fill-mrv","SUPPORTED_SMALL_DOMAIN","24","3","3","24","3","3","[]","[""زرقاء"",""الفوز"",""الارز"",""محجوز"",""الرمز"",""زيارة"",""زيادة"",""تركيز"",""زجاجي"",""ممتاز"",""جوائز"",""زوجان"",""زوجين"",""زاوية"",""مراكز"",""زعماء"",""الحجز"",""تجاوز"",""تجهيز"",""تلفاز"",""زراعة""]","12.5","false","true","false"
"3097e00197a24726","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","رح??","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ح""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","2","0","0","2","0","0","[]","[""رحلة"",""رحلت""]","0","true","false","false"
"863088cddc0f8ed4","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","رف??","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ف""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","5","2","2","5","2","2","[]","[""رفقة"",""يوفر"",""رفاه""]","40","false","true","false"
"32cabe396dba1161","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","2","0","across","4","??زو","[{""position"":2,""characters"":[""ز""]},{""position"":3,""characters"":[""و""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""وزير""]","50","false","false","false"
"602c8c73a939e475","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","ره??","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ه""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","4","2","2","4","2","2","[]","[""يظهر"",""تظهر""]","50","false","false","false"
"69e52f99ffdfa0eb","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","2","0","across","4","??زا","[{""position"":2,""characters"":[""ز""]},{""position"":3,""characters"":[""ا""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""ازرق""]","0","true","false","false"
"d54046407c94fe97","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","رد??","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""د""]}]","false","true","false","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","5","1","1","5","1","1","[]","[""قادر"",""غادر"",""ردود"",""نادر""]","20","false","true","false"
"3097e00197a24726","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","رح??","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ح""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","2","0","0","2","0","0","[]","[""رحلة"",""رحلت""]","0","true","false","false"
"863088cddc0f8ed4","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","رف??","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ف""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","5","2","2","5","2","2","[]","[""رفقة"",""يوفر"",""رفاه""]","40","false","true","false"
"32cabe396dba1161","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","2","0","across","4","??زو","[{""position"":2,""characters"":[""ز""]},{""position"":3,""characters"":[""و""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""وزير""]","50","false","false","false"
"602c8c73a939e475","11","en_to_ar","21","1","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","ره??","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ه""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","4","2","2","4","2","2","[]","[""يظهر"",""تظهر""]","50","false","false","false"
"0d15dd2f16514505","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","1","down","5","ه????","[{""position"":0,""characters"":[""ه""]}]","false","true","false","3","3","fill-mrv","SUPPORTED_SMALL_DOMAIN","15","3","3","15","3","3","[]","[""الوجه"",""ادناه"",""اعلاه"",""متنزه"",""منتزه"",""مشابه"",""هواتف"",""هاوية"",""اتجاه"",""الكره"",""تنويه"",""توجيه""]","20","false","true","false"
"26fc00651f732708","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يض??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ض""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","3","0","0","3","0","0","[]","[""ماضي"",""يضرب"",""يضمن""]","0","true","false","false"
"ae314c6213db3337","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يب??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ب""]}]","true","false","false","0","0","fill-forward","C_API_SAMPLING_LOSS","5","0","0","5","0","0","[]","[""ذهبي"",""شعبي"",""غربي"",""يبدو"",""يبيع""]","0","true","false","false"
"ca62e35bddd23dcd","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يح??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ح""]}]","false","true","true","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""يحدث""]","66.66666666666667","false","false","false"
"7128f38a137e42b8","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","2","0","across","4","??اذ","[{""position"":2,""characters"":[""ا""]},{""position"":3,""characters"":[""ذ""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""ذاهب""]","0","true","false","false"
"c243d5b5f679ac8a","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","3","0","across","3","?يل","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""ليل"",""ميل""]","33.333333333333336","false","false","false"
"055953df009bf6ef","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يع??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ع""]}]","true","false","false","0","0","fill-forward","C_API_SAMPLING_LOSS","5","0","0","5","0","0","[]","[""يعيش"",""يعمل"",""يعني"",""يعطي"",""يعلن""]","0","true","false","false"
"095180acb06a0002","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","ير??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ر""]}]","true","false","false","0","0","fill-forward","C_API_SAMPLING_LOSS","9","0","0","9","0","0","[]","[""فكري"",""بشري"",""بصري"",""شهري"",""عاري"",""دوري"",""حضري"",""فوري"",""نظري""]","0","true","false","false"
"512c7afb64cbc7c2","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يم??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""م""]}]","false","true","false","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","8","1","1","8","1","1","[]","[""يمين"",""نامي"",""يمكن"",""رقمي"",""رسمي"",""محمي"",""يمشي""]","12.5","false","true","false"
"ff3a8326b5d24bdf","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","2","0","across","4","??او","[{""position"":2,""characters"":[""ا""]},{""position"":3,""characters"":[""و""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","7","2","2","7","2","2","[]","[""واسع"",""واجه"",""واحد"",""واضح"",""وادي""]","28.571428571428573","false","true","false"
"22ad71b32501c85f","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","3","0","across","3","?يت","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ت""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""ميت""]","50","false","false","false"
"5fe9948e28c3dee6","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يق??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ق""]}]","false","true","false","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","4","1","1","4","1","1","[]","[""يقطع"",""شرقي"",""يقول""]","25","false","false","false"
"22ad71b32501c85f","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","3","0","across","3","?يت","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ت""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""ميت""]","50","false","false","false"
"26fc00651f732708","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يض??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ض""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","3","0","0","3","0","0","[]","[""ماضي"",""يضرب"",""يضمن""]","0","true","false","false"
"ae314c6213db3337","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يب??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ب""]}]","true","false","false","0","0","fill-forward","C_API_SAMPLING_LOSS","5","0","0","5","0","0","[]","[""ذهبي"",""شعبي"",""غربي"",""يبدو"",""يبيع""]","0","true","false","false"
"ca62e35bddd23dcd","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يح??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ح""]}]","false","true","true","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""يحدث""]","66.66666666666667","false","false","false"
"7128f38a137e42b8","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","2","0","across","4","??اذ","[{""position"":2,""characters"":[""ا""]},{""position"":3,""characters"":[""ذ""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","1","0","0","1","0","0","[]","[""ذاهب""]","0","true","false","false"
"c243d5b5f679ac8a","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","3","0","across","3","?يل","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""ليل"",""ميل""]","33.333333333333336","false","false","false"
"055953df009bf6ef","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يع??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ع""]}]","true","false","false","0","0","fill-forward","C_API_SAMPLING_LOSS","5","0","0","5","0","0","[]","[""يعيش"",""يعمل"",""يعني"",""يعطي"",""يعلن""]","0","true","false","false"
"095180acb06a0002","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","ير??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ر""]}]","true","false","false","0","0","fill-forward","C_API_SAMPLING_LOSS","9","0","0","9","0","0","[]","[""فكري"",""بشري"",""بصري"",""شهري"",""عاري"",""دوري"",""حضري"",""فوري"",""نظري""]","0","true","false","false"
"512c7afb64cbc7c2","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يم??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""م""]}]","false","true","false","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","8","1","1","8","1","1","[]","[""يمين"",""نامي"",""يمكن"",""رقمي"",""رسمي"",""محمي"",""يمشي""]","12.5","false","true","false"
"ff3a8326b5d24bdf","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","2","0","across","4","??او","[{""position"":2,""characters"":[""ا""]},{""position"":3,""characters"":[""و""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","7","2","2","7","2","2","[]","[""واسع"",""واجه"",""واحد"",""واضح"",""وادي""]","28.571428571428573","false","true","false"
"22ad71b32501c85f","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","3","0","across","3","?يت","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ت""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""ميت""]","50","false","false","false"
"5fe9948e28c3dee6","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","0","0","down","4","يق??","[{""position"":0,""characters"":[""ي""]},{""position"":1,""characters"":[""ق""]}]","false","true","false","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","4","1","1","4","1","1","[]","[""يقطع"",""شرقي"",""يقول""]","25","false","false","false"
"22ad71b32501c85f","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","3","0","across","3","?يت","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ت""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""ميت""]","50","false","false","false"
"7b40282b0f14ccd3","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","2","0","across","4","?حا?","[{""position"":1,""characters"":[""ح""]},{""position"":2,""characters"":[""ا""]}]","true","false","false","0","0","fill-forward","C_API_SAMPLING_LOSS","6","0","0","6","0","0","[]","[""واحد"",""لاحق"",""صاحب"",""راحة"",""ساحل"",""ساحة""]","0","true","false","false"
"22ad71b32501c85f","11","en_to_ar","21","2","11001101111/11011111111/11110110110/11101100111/01101101111/00111011100/11110110110/11100110111/01101101111/11111111011/11110110011","3","0","across","3","تي?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ي""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""ميت""]","50","false","false","false"
"7c3d270697f514ec","11","en_to_ar","22","2","11011100111/11011101111/01110011011/11100110011/11001101110/01111111110/01110110011/11001100111/11011001110/11110111011/11100111011","10","0","across","3","?خ?","[{""position"":1,""characters"":[""خ""]}]","false","true","false","3","3","fill-mrv","SUPPORTED_SMALL_DOMAIN","6","2","2","6","2","2","[]","[""اخر"",""شخص"",""اخذ"",""فخر""]","33.333333333333336","false","true","false"
"be610b7f964aacf6","11","en_to_ar","22","2","11011100111/11011101111/01110011011/11100110011/11001101110/01111111110/01110110011/11001100111/11011001110/11110111011/11100111011","7","0","down","4","خ??ل","[{""position"":0,""characters"":[""خ""]},{""position"":3,""characters"":[""ل""]}]","true","false","true","0","0","fill-forward","C_API_SAMPLING_LOSS","2","0","0","2","0","0","[]","[""خلال"",""خيال""]","0","true","false","false"
"6bcc259551ee9e13","11","en_to_ar","22","2","11011100111/11011101111/01110011011/11100110011/11001101110/01111111110/01110110011/11001100111/11011001110/11110111011/11100111011","7","0","down","4","خ??م","[{""position"":0,""characters"":[""خ""]},{""position"":3,""characters"":[""م""]}]","true","false","false","0","0","fill-forward","C_API_SAMPLING_LOSS","4","0","0","4","0","0","[]","[""خادم"",""مطبخ"",""خاتم"",""مناخ""]","0","true","false","false"
"1479d987b7f22ea3","11","en_to_ar","22","2","11011100111/11011101111/01110011011/11100110011/11001101110/01111111110/01110110011/11001100111/11011001110/11110111011/11100111011","7","0","down","4","ق??ل","[{""position"":0,""characters"":[""ق""]},{""position"":3,""characters"":[""ل""]}]","false","true","false","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","4","1","1","4","1","1","[]","[""قليل"",""لاحق"",""قبول""]","25","false","false","false"
"ee0280b9cd95138a","11","en_to_ar","22","2","11011100111/11011101111/01110011011/11100110011/11001101110/01111111110/01110110011/11001100111/11011001110/11110111011/11100111011","7","0","down","4","ق??د","[{""position"":0,""characters"":[""ق""]},{""position"":3,""characters"":[""د""]}]","false","true","true","1","1","fill-mrv","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""دقيق"",""قاعد""]","33.333333333333336","false","false","false"
"61fb8e49ed5964ab","11","en_to_ar","22","2","11011100111/11011101111/01110011011/11100110011/11001101110/01111111110/01110110011/11001100111/11011001110/11110111011/11100111011","9","0","across","4","?در?","[{""position"":1,""characters"":[""د""]},{""position"":2,""characters"":[""ر""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","10","2","2","10","2","2","[]","[""ادرس"",""مدرس"",""وردة"",""مدرج"",""وردت"",""تردد"",""مدرك"",""فردي""]","20","false","true","false"
"7a5d27c4797a5f30","11","en_to_ar","22","2","11011100111/11011101111/01110011011/11100110011/11001101110/01111111110/01110110011/11001100111/11011001110/11110111011/11100111011","9","0","across","4","?عر?","[{""position"":1,""characters"":[""ع""]},{""position"":2,""characters"":[""ر""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","6","2","2","6","2","2","[]","[""معرض"",""سرعة"",""معرف"",""شعرا""]","33.333333333333336","false","true","false"
"7a5d27c4797a5f30","11","en_to_ar","22","2","11011100111/11011101111/01110011011/11100110011/11001101110/01111111110/01110110011/11001100111/11011001110/11110111011/11100111011","9","0","across","4","?عر?","[{""position"":1,""characters"":[""ع""]},{""position"":2,""characters"":[""ر""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","6","2","2","6","2","2","[]","[""معرض"",""سرعة"",""معرف"",""شعرا""]","33.333333333333336","false","true","false"
"c8488e8a7e507e37","11","en_to_ar","26","1","11001100111/11111111111/11111011100/11001100110/01110110011/11111011111/11001101110/01100110011/00111011111/11111111111/11100110011","0","8","across","3","مل?","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ل""]}]","false","true","false","2","2","fill-mrv","SUPPORTED_SMALL_DOMAIN","8","2","2","8","2","2","[]","[""ملك"",""ملح"",""قلم"",""ملف"",""الم"",""علم""]","25","false","true","false"
