priority,category,english,arabic,source_ids,reason,suggestion
"3","article-variant","CHAINSAW","منشار | المنشار","h14975:t0 h14975:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","FERTILIZATION","تخصيب","h14976:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FERTILIZATION","التخصيب","h14976:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","FERTILIZATION","تخصيب | التخصيب","h14976:t0 h14976:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","FERTILIZATION","تخصيب | التخصيب","h14976:t0 h14976:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","CEREMONIAL","الاحتفالية","h14977:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ALEJANDRO","اليخاندرو","h14978:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CROOKS","المحتالين","h14979:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PROSPECTING","التنقيب","h14980:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","WALLED","المسورة","h14981:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COMMEND","نشيد","h14982:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","NIETZSCHE","نيتشه","h14983:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DIASPORA","شتات","h14984:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DIASPORA","الشتات","h14984:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DIASPORA","شتات | الشتات","h14984:t0 h14984:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","DIASPORA","شتات | الشتات","h14984:t0 h14984:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","ANU","انو","h14985:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DISPARITY","التفاوت","h14986:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DISPARITY","تفاوت","h14986:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DISPARITY","التفاوت | تفاوت","h14986:t0 h14986:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","DISPARITY","تفاوت | التفاوت","h14986:t1 h14986:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","KNAPP","كناب","h14987:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SWIMMERS","السباحين","h14988:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SWE","سوي","h14989:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SWEATING","التعرق","h14990:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SWEATING","تعرق","h14990:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SWEATING","التعرق | تعرق","h14990:t0 h14990:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","SWEATING","تعرق | التعرق","h14990:t1 h14990:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","CATHOLICISM","الكاثوليكية","h14991:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ABSENCES","الغياب","h14992:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ANDES","الانديز","h14993:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","JOSIE","جوسي","h14994:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","JOSIE","جوزي","h14994:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","JOSIE","جوسي | جوزي","h14994:t0 h14994:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","FILLMORE","فيلمور","h14995:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GREENHOUSES","الدفيئات","h14996:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ANARCHIST","الفوضوي","h14997:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SUBMERGED","المغمورة","h14998:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CALMING","تهدئة","h14999:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CROMWELL","كرومويل","h15000:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BONG","بونج","h15001:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BONG","بونغ","h15001:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","BONG","بونج | بونغ","h15001:t0 h15001:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","LAR","لار","h15002:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DARCY","دارسي","h15003:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FUNNEL","قمع","h15004:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MOONS","الاقمار","h15005:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MOONS","اقمار","h15005:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","MOONS","الاقمار | اقمار","h15005:t0 h15005:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","MOONS","اقمار | الاقمار","h15005:t1 h15005:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","GENT","جنت","h15006:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","THIRSTY","عطشان","h15007:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FRESHNESS","نضارة","h15008:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LATHE","مخرطة","h15009:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ZHAO","زهاو","h15010:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ZHAO","زاو","h15010:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ZHAO","زهاو | زاو","h15010:t0 h15010:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","PETRI","بتري","h15011:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","VIRGIL","فيرجيل","h15012:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BENOIT","بينوا","h15013:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BENOIT","بنوا","h15013:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","BENOIT","بينوا | بنوا","h15013:t0 h15013:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","ORGANIZES","تنظم","h15014:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ORGANIZES","ينظم","h15014:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ORGANIZES","تنظم | ينظم","h15014:t0 h15014:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","MILDRED","ميلدريد","h15015:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CLEOPATRA","كليوباترا","h15016:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","UNDECIDED","مترددة","h15017:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","EXPANSIONS","التوسعات","h15018:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","EPIPHANY","الغطاس","h15019:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HALVES","النصفين","h15020:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DEVIN","ديفين","h15021:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","OBSERVANCE","مراعاة","h15022:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LEAPS","قفزات","h15023:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HALEN","هالين","h15024:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HIND","هند","h15025:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SQUIRE","سكوير","h15026:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ACHE","وجع","h15027:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LYMAN","لايمان","h15028:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LYMAN","ليمان","h15028:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","LYMAN","لايمان | ليمان","h15028:t0 h15028:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","PHO","فو","h15029:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ZAGREB","زغرب","h15030:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DUVAL","دوفال","h15031:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","over-13-cells","REVITALIZATION","التنشيط","h15032:t0","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","REVITALIZATION","التنشيط","h15032:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","YOKE","نير","h15033:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RESONANT","الرنانة","h15034:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","OUTSKIRTS","ضواحي","h15035:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SWEETNESS","حلاوة","h15036:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DELIBERATIONS","المداولات","h15037:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DELIBERATIONS","مداولات","h15037:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DELIBERATIONS","المداولات | مداولات","h15037:t0 h15037:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","DELIBERATIONS","مداولات | المداولات","h15037:t1 h15037:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","INDIFFERENCE","اللامبالاة","h15038:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MIKEY","مايكي","h15039:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LOOT","نهب","h15040:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COSMO","كوزمو","h15041:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CUSTER","كوستر","h15042:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SURGERIES","الجراحات","h15043:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SURGERIES","جراحات","h15043:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SURGERIES","الجراحات | جراحات","h15043:t0 h15043:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","SURGERIES","جراحات | الجراحات","h15043:t1 h15043:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","COG","ترس","h15044:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INCARNATION","تجسيد","h15045:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ZIONIST","الصهيونية","h15046:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ZIONIST","الصهيوني","h15046:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ZIONIST","الصهيونية | الصهيوني","h15046:t0 h15046:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","PUTTY","المعجون","h15047:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PUTTY","معجون","h15047:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","PUTTY","المعجون | معجون","h15047:t0 h15047:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","PUTTY","معجون | المعجون","h15047:t1 h15047:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","PUZZLED","حير","h15048:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PATSY","باتسي","h15049:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CUSHING","كوشينغ","h15050:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","UPRISING","الانتفاضة","h15051:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","UPRISING","انتفاضة","h15051:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","UPRISING","الانتفاضة | انتفاضة","h15051:t0 h15051:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","UPRISING","انتفاضة | الانتفاضة","h15051:t1 h15051:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","HUMMEL","هامل","h15052:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ELLIE","اللى","h15053:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ELLIE","ايلي","h15053:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ELLIE","اللى | ايلي","h15053:t0 h15053:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","HAP","هاب","h15054:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SACRIFICED","ضحى","h15055:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","WEAKEN","يضعف","h15056:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BRAXTON","براكستون","h15057:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CATEGORICAL","قطعية","h15058:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CATEGORICAL","قاطعا","h15058:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","CATEGORICAL","قطعية | قاطعا","h15058:t0 h15058:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","CUPID","كيوبيد","h15059:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","STALKING","ملاحقة","h15060:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","STALKING","المطاردة","h15060:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","STALKING","مطاردة","h15060:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","STALKING","الملاحقة","h15060:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","STALKING","ملاحقة | المطاردة | مطاردة | الملاحقة","h15060:t0 h15060:t1 h15060:t2 h15060:t3","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","STALKING","مطاردة | المطاردة","h15060:t2 h15060:t1","Possible bare/definite article variant; both retained",""
"3","article-variant","STALKING","ملاحقة | الملاحقة","h15060:t0 h15060:t3","Possible bare/definite article variant; both retained",""
"3","translation-review","TINT","صبغة","h15061:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ALFALFA","البرسيم","h15062:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CORFU","كورفو","h15063:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CONGRESSES","المؤتمرات","h15064:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CONGRESSES","مؤتمرات","h15064:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","CONGRESSES","المؤتمرات | مؤتمرات","h15064:t0 h15064:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","CONGRESSES","مؤتمرات | المؤتمرات","h15064:t1 h15064:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","RHETORICAL","بلاغي","h15065:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CHAPLIN","تشابلين","h15066:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CHAPLIN","شابلن","h15066:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CHAPLIN","تشابلن","h15066:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","CHAPLIN","تشابلين | شابلن | تشابلن","h15066:t0 h15066:t1 h15066:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","SMALLPOX","الجدري","h15067:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","REACTS","يتفاعل","h15068:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","REACTS","تتفاعل","h15068:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","REACTS","يتفاعل | تتفاعل","h15068:t0 h15068:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","COMPLICATION","التعقيد","h15069:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","COMPLICATION","تعقيد","h15069:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","COMPLICATION","التعقيد | تعقيد","h15069:t0 h15069:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","COMPLICATION","تعقيد | التعقيد","h15069:t1 h15069:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","YAK","ياك","h15070:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SILT","الطمي","h15071:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FLEUR","فلور","h15072:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","LINT","الوبر","h15073:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CRABS","السرطانات","h15074:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","KURDS","الاكراد","h15075:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RAHMAN","عبدالرحمن","h15076:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RAHMAN","الرحمن","h15076:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","RAHMAN","عبدالرحمن | الرحمن","h15076:t0 h15076:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","over-13-cells","FUNDAMENTALIST","الاصولية","h15077:t0","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","FUNDAMENTALIST","الاصولية","h15077:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RESEMBLANCE","التشابه","h15078:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RESEMBLANCE","الشبه","h15078:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","RESEMBLANCE","التشابه | الشبه","h15078:t0 h15078:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","STADIUMS","ملاعب","h15079:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","STADIUMS","الملاعب","h15079:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","STADIUMS","ملاعب | الملاعب","h15079:t0 h15079:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","STADIUMS","ملاعب | الملاعب","h15079:t0 h15079:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","TOTO","توتو","h15080:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HEBRON","الخليل","h15081:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SABER","سابر","h15082:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SABER","سيبر","h15082:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SABER","صابر","h15082:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SABER","سابر | سيبر | صابر","h15082:t0 h15082:t1 h15082:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","CATARACT","الساد","h15083:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INNATE","الفطرية","h15084:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MEDALLION","الميدالية","h15085:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PLATT","بلات","h15086:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","NAZARETH","الناصرة","h15087:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","NADIA","ناديا","h15088:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","NADIA","نادية","h15088:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","NADIA","ناديا | نادية","h15088:t0 h15088:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","CALAIS","كاليه","h15089:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PURCELL","بورسيل","h15090:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","VIDAL","فيدال","h15091:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BEETLES","الخنافس","h15092:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CASPIAN","قزوين","h15093:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","STUN","الصعق","h15094:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SHEPHERDS","الرعاة","h15095:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SUSANNA","سوزانا","h15096:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FOLIC","الفوليك","h15097:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PHILOSOPHIES","الفلسفات","h15098:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GOBLIN","عفريت","h15099:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GOBLIN","جوبلن","h15099:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GOBLIN","العفريت","h15099:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","GOBLIN","عفريت | جوبلن | العفريت","h15099:t0 h15099:t1 h15099:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","GOBLIN","عفريت | العفريت","h15099:t0 h15099:t2","Possible bare/definite article variant; both retained",""
"3","translation-review","YEE","يي","h15100:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PHOTONS","الفوتونات","h15101:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","RIDLEY","ريدلي","h15102:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DIVAS","مغنيات","h15103:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TREY","تري","h15104:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INTREPID","الباسل","h15105:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BABEL","بابل","h15106:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PRIMATE","الرئيسيات","h15107:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","GONZO","جونزو","h15108:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","EYEBROWS","الحواجب","h15109:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BARRYMORE","باريمور","h15110:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INSULTING","مهينة","h15111:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INSULTING","اهانة","h15111:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","INSULTING","مهين","h15111:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","INSULTING","مهينة | اهانة | مهين","h15111:t0 h15111:t1 h15111:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","CUCKOO","وقواق","h15112:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PARRISH","باريش","h15113:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ACACIA","السنط","h15114:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FANG","فانغ","h15115:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","NETTING","المعاوضة","h15116:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SOP","سوب","h15117:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","TALLINN","تالين","h15118:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MONTERREY","مونتيري","h15119:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PALACES","القصور","h15120:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PALACES","قصور","h15120:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","PALACES","القصور | قصور","h15120:t0 h15120:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","PALACES","قصور | القصور","h15120:t1 h15120:t0","Possible bare/definite article variant; both retained",""
"3","over-13-cells","CONTRADICTIONS","التناقضات","h15121:t0","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
"3","translation-review","CONTRADICTIONS","التناقضات","h15121:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FESTIVITIES","احتفالات","h15122:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","FESTIVITIES","الاحتفالات","h15122:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","FESTIVITIES","احتفالات | الاحتفالات","h15122:t0 h15122:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","FESTIVITIES","احتفالات | الاحتفالات","h15122:t0 h15122:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","TRENCHES","الخنادق","h15123:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SABINE","سابين","h15124:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DOORSTEP","عتبة","h15125:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SNIFF","شم","h15126:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MAHER","ماهر","h15127:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","YURI","يوري","h15128:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","WOE","الويل","h15129:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","OUTINGS","نزهة","h15130:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SMYRNA","سميرنا","h15131:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","BOTOX","البوتوكس","h15132:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HOSTESS","مضيفة","h15133:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","HOSTESS","المضيفة","h15133:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
