"id","size","mode","length","pattern","failedSeeds","recurring","selectedTarget","before","after","addedAnswers","zeroToSupported","remainsZero","criticalToHealthy"
"dc5a58d4063f4a58","11","en_to_ar","4","ح?م?","[25]","false","false","1","1","[]","false","false","false"
"dc612b0b87c5936c","13","en_to_ar","6","?ن??ر?","[17]","false","false","1","1","[]","false","false","false"
"dc7bcc1e775aa9cc","13","en_to_ar","3","?وق","[18]","false","false","1","1","[]","false","false","false"
"dc8404acdcf4f76c","13","en_to_ar","3","?ذ?","[26]","false","false","1","1","[]","false","false","false"
"dc940bce363e9d33","13","en_to_ar","2","ع?","[22]","false","false","1","1","[]","false","false","false"
"dca7010826e8834d","13","en_to_ar","4","م?ل?","[10]","false","false","1","1","[]","false","false","false"
"dcaae615f26fcc37","13","en_to_ar","3","ىل?","[21]","false","false","1","1","[]","false","false","false"
"dcdcaa0078404574","13","en_to_ar","2","ز?","[25]","false","false","1","1","[]","false","false","false"
"dcddab4e91b64c55","13","en_to_ar","3","مد?","[5]","false","false","1","2","[""قدم""]","false","false","false"
"dcf3ed6a2457af26","9","en_to_ar","9","??ح????ا?","[1]","false","false","1","1","[]","false","false","false"
"dcf53bce7bc38c4c","9","en_to_ar","6","??جز??","[5]","false","false","1","1","[]","false","false","false"
"dcfb342de734f5a1","9","en_to_ar","6","المث??","[12]","false","false","1","1","[]","false","false","false"
"dd1b356d14f61524","13","en_to_ar","2","?م","[30]","false","false","1","2","[""نم""]","false","false","false"
"dd1c886984b50083","13","en_to_ar","10","??ل???ا???","[3]","false","false","1","1","[]","false","false","false"
"dd298a1eb1ad804c","13","en_to_ar","2","?ج","[21]","false","false","1","1","[]","false","false","false"
"dd3acf172b76c2a0","13","en_to_ar","8","???????ل","[21]","false","false","1","1","[]","false","false","false"
"dd3ded856640b184","13","en_to_ar","3","ن?ل","[29]","false","false","1","1","[]","false","false","false"
"dd3ebee564c6c3e1","13","en_to_ar","5","ل????","[15]","false","false","1","1","[]","false","false","false"
"dd4169a807dcc80d","13","en_to_ar","4","ب?يد","[11]","false","false","1","1","[]","false","false","false"
"dd5b7d60c49eab2c","13","en_to_ar","5","?ري??","[3]","false","false","1","1","[]","false","false","false"
"dd63c614952fa645","11","en_to_ar","3","يح?","[8]","false","false","1","1","[]","false","false","false"
"dd8bc068cc6c32e5","11","en_to_ar","4","امر?","[3]","false","false","1","1","[]","false","false","false"
"dd8dd803da00ba95","13","en_to_ar","9","???????لب","[7]","false","false","1","1","[]","false","false","false"
"dd955de08e780262","13","en_to_ar","3","??ف","[3]","false","false","1","2","[""فرو""]","false","false","false"
"dda672d4e9160e0e","13","en_to_ar","5","????ع","[8]","false","false","1","1","[]","false","false","false"
"ddb098daff73a16f","13","en_to_ar","6","ي?ي???","[4]","false","false","1","1","[]","false","false","false"
"ddb12fe3eb2f3162","13","en_to_ar","3","كل?","[13]","false","false","1","1","[]","false","false","false"
"ddd7de73407e996c","11","en_to_ar","3","ا?ع","[2]","false","false","1","2","[""عصا""]","false","false","false"
"dde6d27804093825","13","en_to_ar","2","?و","[11]","false","false","1","1","[]","false","false","false"
"ddebfb64447cd62a","13","en_to_ar","2","ح?","[26]","false","false","1","1","[]","false","false","false"
"ddf1196b93457a0a","13","en_to_ar","4","لاع?","[7]","false","false","1","1","[]","false","false","false"
"de02e467edab54d1","11","en_to_ar","3","اق?","[8]","false","false","1","1","[]","false","false","false"
"de07c1775354f46f","13","en_to_ar","7","د?ل????","[3]","false","false","1","1","[]","false","false","false"
"de09f6af15e7d098","9","en_to_ar","5","???مس","[5]","false","false","1","2","[""اللمس""]","false","false","false"
"de0f3fed8706a143","13","en_to_ar","5","ي?ت??","[18]","false","false","1","1","[]","false","false","false"
"de1908033f5aa9d3","9","en_to_ar","6","??تت??","[5]","false","false","1","1","[]","false","false","false"
"de2a6a7d3ece5fc9","13","en_to_ar","3","رب?","[28]","false","false","1","2","[""ربح""]","false","false","false"
"de2c342b2149b701","13","en_to_ar","4","?مب?","[23]","false","false","1","1","[]","false","false","false"
"de3ca72c281b3b5c","13","en_to_ar","7","?و?ه???","[22]","false","false","1","1","[]","false","false","false"
"de64ffdd6663d517","13","en_to_ar","4","لايخ","[24]","false","false","1","1","[]","false","false","false"
"de706fcc371254dd","9","en_to_ar","3","س?ب","[17]","false","false","1","1","[]","false","false","false"
"de8f0dcaf8514805","13","en_to_ar","2","ل?","[20]","false","false","1","2","[""صل""]","false","false","false"
"de933fed640ae6e0","13","en_to_ar","7","???تملا","[27]","false","false","1","1","[]","false","false","false"
"de98de05efe6f1d2","13","en_to_ar","4","????","[14]","false","false","1","2","[""شعرا""]","false","false","false"
"dead286e9b9a7e5f","9","en_to_ar","3","ل?ب","[17]","false","false","1","1","[]","false","false","false"
"deb14f0d148dd422","13","en_to_ar","3","?مو","[5]","false","false","1","1","[]","false","false","false"
"deb4a17491b2d85d","13","en_to_ar","2","??","[9]","false","false","1","1","[]","false","false","false"
"dec26e4d47e5fca2","13","en_to_ar","4","?ام?","[30]","false","false","1","2","[""نامي""]","false","false","false"
"dece35e31498d5c9","9","en_to_ar","3","?نص","[28]","false","false","1","1","[]","false","false","false"
"ded2e143c8caf95c","13","en_to_ar","2","?ث","[30]","false","false","1","1","[]","false","false","false"
"ded950239191a02c","13","en_to_ar","4","لعفا","[21]","false","false","1","1","[]","false","false","false"
"def38dfc18268b7e","13","en_to_ar","7","???حل??","[9]","false","false","1","1","[]","false","false","false"
"def8721e890fcd3b","13","en_to_ar","2","?ت","[6]","false","false","1","1","[]","false","false","false"
"def99e2575c2e391","13","en_to_ar","2","ع?","[29]","false","false","1","1","[]","false","false","false"
"deff0e79b460e548","13","en_to_ar","2","ت?","[2]","false","false","1","1","[]","false","false","false"
"deff591e5f6d3117","13","en_to_ar","2","ر?","[17]","false","false","1","1","[]","false","false","false"
"df02cee218fa1507","13","en_to_ar","7","زا??تلا","[15]","false","false","1","1","[]","false","false","false"
"df07d98f8c8c70a3","13","en_to_ar","2","ر?","[23]","false","false","1","1","[]","false","false","false"
"df087120cd835b69","13","en_to_ar","5","??ت??","[21]","false","false","1","2","[""الترف""]","false","false","false"
"df125a2204192bd9","13","en_to_ar","3","رخا","[5]","false","false","1","1","[]","false","false","false"
"df2d8a624304d05f","13","en_to_ar","2","?د","[11]","false","false","1","2","[""حد""]","false","false","false"
"df2fe3cd0869eb02","13","en_to_ar","3","ش??","[12]","false","false","1","1","[]","false","false","false"
"df326ec91fc790dd","9","en_to_ar","9","??ل????ا?","[1]","false","false","1","2","[""رحلةطيران""]","false","false","false"
"df35f57704dad799","13","en_to_ar","2","ا?","[2]","false","false","1","1","[]","false","false","false"
"df38fa0f51f6e59b","13","en_to_ar","3","?ها","[25]","false","false","1","1","[]","false","false","false"
"df3e353d1126c471","13","en_to_ar","2","?ا","[6]","false","false","1","1","[]","false","false","false"
"df4188400227be51","9","en_to_ar","9","??رس?????","[22]","false","false","1","1","[]","false","false","false"
"df51ced26043dd0d","13","en_to_ar","4","ا??ا","[11]","false","false","1","1","[]","false","false","false"
"df53260855f36797","13","en_to_ar","2","ر?","[11]","false","false","1","2","[""شر""]","false","false","false"
"df7a435f1c426579","13","en_to_ar","2","?ا","[18]","false","false","1","1","[]","false","false","false"
"df92d7b3ebf135b5","13","en_to_ar","2","?ن","[20]","false","false","1","1","[]","false","false","false"
"dfcf50fc4af17f1c","13","en_to_ar","10","?ي????????","[7]","false","false","1","1","[]","false","false","false"
"dfe29335d5aed177","13","en_to_ar","7","??ت????","[15]","false","false","1","1","[]","false","false","false"
"dfedc38bfb81c8c2","13","en_to_ar","4","??لع","[12]","false","false","1","1","[]","false","false","false"
"dff2842c07913628","13","en_to_ar","2","?ا","[3]","false","false","1","1","[]","false","false","false"
"dff6cc7f03c86bb7","9","en_to_ar","9","???طي????","[9]","false","false","1","1","[]","false","false","false"
"e00fb1e762dcc100","9","en_to_ar","9","???????اب","[2]","false","false","1","1","[]","false","false","false"
"e0130754ac19fc82","13","en_to_ar","2","ا?","[3]","false","false","1","1","[]","false","false","false"
"e01de74d588b3806","9","en_to_ar","5","?لا?و","[10]","false","false","1","1","[]","false","false","false"
"e05c8300baede663","13","en_to_ar","2","?ت","[29]","false","false","1","1","[]","false","false","false"
"e063b544fbf64db4","11","en_to_ar","8","??????ور","[29]","false","false","1","2","[""رومانسية""]","false","false","false"
"e06973871f0a3d2c","13","en_to_ar","3","ق??","[2]","false","false","1","2","[""قول""]","false","false","false"
"e06c6fa55d2b4861","9","en_to_ar","4","?ابع","[8]","false","false","1","1","[]","false","false","false"
"e080b76717e52c84","13","en_to_ar","2","?ب","[29]","false","false","1","1","[]","false","false","false"
"e088b811d841a68e","13","en_to_ar","3","حاد","[18]","false","false","1","1","[]","false","false","false"
"e090a7c2f404affa","11","en_to_ar","9","???لا???ا","[22]","false","false","1","3","[""المكالمات"",""المطالبات""]","false","false","false"
"e096aeb58f07345d","11","en_to_ar","4","??مق","[13]","false","false","1","1","[]","false","false","false"
"e0975227b054a425","13","en_to_ar","6","??لملا","[24]","false","false","1","1","[]","false","false","false"
"e0b08d76da9ef442","11","en_to_ar","5","ريك??","[4]","false","false","1","1","[]","false","false","false"
"e0b3fd6db2870def","13","en_to_ar","4","سا??","[9]","false","false","1","2","[""قداس""]","false","false","false"
"e0c1c812af22eba5","9","en_to_ar","3","قرب","[15]","false","false","1","1","[]","false","false","false"
"e0cd7fd0e9e54dcf","13","en_to_ar","2","د?","[23]","false","false","1","1","[]","false","false","false"
"e0d6a6755e46df08","13","en_to_ar","2","ل?","[11]","false","false","1","2","[""صل""]","false","false","false"
"e0dd967a1298c63b","13","en_to_ar","2","?ر","[25]","false","false","1","1","[]","false","false","false"
"e0e12275f6d77602","9","en_to_ar","9","?????وظ??","[4]","false","false","1","1","[]","false","false","false"
"e0ed4947e16b0a88","13","en_to_ar","7","المش???","[9]","false","false","1","1","[]","false","false","false"
"e1105ab455acc6b0","13","en_to_ar","2","م?","[4]","false","false","1","1","[]","false","false","false"
"e1111374ce1551ae","13","en_to_ar","2","??","[6]","false","false","1","2","[""صل""]","false","false","false"
"e11df84c5764e2e2","13","en_to_ar","2","?خ","[11]","false","false","1","1","[]","false","false","false"
"e11f752592154d50","13","en_to_ar","7","ا??????","[3]","false","false","1","1","[]","false","false","false"
"e122ec2d8105fea4","11","en_to_ar","7","???يت?ا","[18]","false","false","1","3","[""اختياري"",""استيراد""]","false","false","false"
"e12b683e32e7bf57","9","en_to_ar","9","???????ك?","[19]","false","false","1","2","[""ركوبالخيل""]","false","false","false"
"e12eaf8c14b7dc58","13","en_to_ar","3","م?ر","[13]","false","false","1","1","[]","false","false","false"
"e13acb85d67957df","13","en_to_ar","4","?ظوم","[2]","false","false","1","1","[]","false","false","false"
"e14cb3b75e51395a","13","en_to_ar","3","??ي","[3]","false","false","1","1","[]","false","false","false"
"e16446a738d9957f","13","en_to_ar","2","?ف","[24]","false","false","1","2","[""فم""]","false","false","false"
"e165fa3b43bedd4b","13","en_to_ar","3","?مط","[17]","false","false","1","1","[]","false","false","false"
"e171b6bf13e425f4","9","en_to_ar","9","?????يح??","[4]","false","false","1","1","[]","false","false","false"
"e172d23807c20fa8","13","en_to_ar","2","ر?","[10]","false","false","1","1","[]","false","false","false"
"e18effaf0da1ffb0","11","en_to_ar","3","ن?ج","[8]","false","false","1","1","[]","false","false","false"
"e193a3172f9c53c9","13","en_to_ar","7","د?ر???ا","[3]","false","false","1","1","[]","false","false","false"
"e19bcaf3fa2931e3","13","en_to_ar","3","ةص?","[5]","false","false","1","1","[]","false","false","false"
"e1a88c3f37339154","13","en_to_ar","2","?د","[24]","false","false","1","1","[]","false","false","false"
"e1a89afec21aaba1","9","en_to_ar","6","??عق??","[5]","false","false","1","1","[]","false","false","false"
"e1b3bfb1fec4a64e","13","en_to_ar","6","ثل????","[4]","false","false","1","1","[]","false","false","false"
"e1ce5ab646864df2","13","en_to_ar","9","ال???ح?ات","[13]","false","false","1","1","[]","false","false","false"
"e1d9b7eebfeea93f","13","en_to_ar","3","تيم","[28]","false","false","1","1","[]","false","false","false"
"e1f658ce184c1e78","13","en_to_ar","10","??????????","[6]","false","false","1","1","[]","false","false","false"
"e1f69e61f58633cc","13","en_to_ar","2","?ض","[23]","false","false","1","1","[]","false","false","false"
"e20d82af1ff225db","13","en_to_ar","4","?خا?","[2]","false","false","1","1","[]","false","false","false"
"e214498fc532a6f1","11","en_to_ar","4","??وش","[25]","false","false","1","1","[]","false","false","false"
"e219d92abfda4470","9","en_to_ar","6","?بذ???","[19]","false","false","1","1","[]","false","false","false"
"e229eb0a174f9c65","11","en_to_ar","4","لط??","[2]","false","false","1","2","[""باطل""]","false","false","false"
"e23abc199f9bce6b","13","en_to_ar","3","?ل?","[21]","false","false","1","1","[]","false","false","false"
"e24b0051c68be349","13","en_to_ar","2","خ?","[11]","false","false","1","1","[]","false","false","false"
"e250e950d0e930b6","13","en_to_ar","4","??ي?","[6]","false","false","1","1","[]","false","false","false"
"e25b75b5b99e92e8","13","en_to_ar","6","??اهل?","[26]","false","false","1","1","[]","false","false","false"
"e261ea6bc2dab9e5","13","en_to_ar","3","فا?","[20]","false","false","1","1","[]","false","false","false"
"e265ed1f4cb6cb16","13","en_to_ar","2","ج?","[14]","false","false","1","1","[]","false","false","false"
"e287dcb6dd0e3c2a","13","en_to_ar","4","رقن?","[28]","false","false","1","1","[]","false","false","false"
"e28928fafd9fab66","13","en_to_ar","5","????ل","[15]","false","false","1","1","[]","false","false","false"
"e29e03315787c7d3","9","en_to_ar","9","???او????","[22]","false","false","1","1","[]","false","false","false"
"e29f1544c1539217","11","en_to_ar","3","?اي","[21]","false","false","1","1","[]","false","false","false"
"e2a26e27c7b42e10","13","en_to_ar","2","?ه","[12]","false","false","1","1","[]","false","false","false"
"e2a5d3b9794418ab","13","en_to_ar","2","??","[25]","false","false","1","3","[""دب"",""مد""]","false","false","false"
"e2b2b1e9e94fcc0d","13","en_to_ar","2","د?","[6]","false","false","1","1","[]","false","false","false"
"e2b2efd374614e49","9","en_to_ar","9","?ا????ف??","[13]","false","false","1","1","[]","false","false","false"
"e2b74a114d64c213","13","en_to_ar","6","ت?????","[10]","false","false","1","1","[]","false","false","false"
"e2bbb32d1d5749bc","13","en_to_ar","2","?ع","[30]","false","false","1","1","[]","false","false","false"
"e2bfca02a4d04891","13","en_to_ar","2","ي?","[15]","false","false","1","2","[""لي""]","false","false","false"
"e2c30423f1c4e57c","11","en_to_ar","5","???صب","[6]","false","false","1","1","[]","false","false","false"
"e2d04d6efeb5900c","9","en_to_ar","9","?????مر??","[4]","false","false","1","1","[]","false","false","false"
"e2d289a41bf26a2e","13","en_to_ar","3","?خم","[13]","false","false","1","1","[]","false","false","false"
"e2e5d51ac06a11a9","11","en_to_ar","9","كل???????","[21]","false","false","1","1","[]","false","false","false"
"e2ecc1f046d264b3","13","en_to_ar","2","ش?","[9]","false","false","1","3","[""شر"",""شق""]","false","false","false"
"e3061dabec3f5788","13","en_to_ar","9","اي???????","[20]","false","false","1","1","[]","false","false","false"
"e323856e516cd465","13","en_to_ar","2","ف?","[30]","false","false","1","1","[]","false","false","false"
"e33be7e03b4da9c8","11","en_to_ar","7","لص?????","[7]","false","false","1","1","[]","false","false","false"
"e33c86875974d419","13","en_to_ar","3","?ح?","[22]","false","false","1","1","[]","false","false","false"
"e344a5dd6ec8ca92","13","en_to_ar","2","ث?","[4]","false","false","1","1","[]","false","false","false"
"e346f1ce3455d10d","13","en_to_ar","6","دات???","[10]","false","false","1","1","[]","false","false","false"
"e3482d2108469217","13","en_to_ar","2","ظ?","[25]","false","false","1","1","[]","false","false","false"
"e353fd0d829e3d6b","13","en_to_ar","3","ل?ع","[1]","false","false","1","1","[]","false","false","false"
"e355214a6e078be2","13","en_to_ar","3","ي?م","[27]","false","false","1","1","[]","false","false","false"
"e358083e9b668b13","9","en_to_ar","9","????اق???","[9]","false","false","1","2","[""شروقالشمس""]","false","false","false"
"e3608df6043b333a","13","en_to_ar","2","?ف","[20]","false","false","1","1","[]","false","false","false"
"e3653bdf65524400","13","en_to_ar","2","?ي","[15]","false","false","1","1","[]","false","false","false"
"e36b992314afa4fb","13","en_to_ar","4","سا??","[9]","false","false","1","2","[""قداس""]","false","false","false"
"e36cbe62c5ccf02c","13","en_to_ar","2","?ج","[18]","false","false","1","1","[]","false","false","false"
"e37e002cf72a7eb7","13","en_to_ar","2","ا?","[14]","false","false","1","1","[]","false","false","false"
"e37ecf442b5db9c2","13","en_to_ar","4","طاقن","[12]","false","false","1","1","[]","false","false","false"
"e380ea8636290727","13","en_to_ar","6","?????ج","[18]","false","false","1","1","[]","false","false","false"
"e3acb1547e2e3c00","13","en_to_ar","2","ي?","[30]","false","false","1","1","[]","false","false","false"
"e3ad4e4014296798","13","en_to_ar","5","ا?يع?","[26]","false","false","1","1","[]","false","false","false"
"e3be9f7b92054f18","9","en_to_ar","9","????ن????","[9]","false","false","1","3","[""السيناريو"",""الفانيليا""]","false","false","false"
"e3bf15f19d4b4669","13","en_to_ar","3","ن?ق","[22]","false","false","1","1","[]","false","false","false"
"e3c22218d49c38b1","13","en_to_ar","6","??يل??","[26]","false","false","1","1","[]","false","false","false"
"e3c30307643260c1","13","en_to_ar","4","??جل","[7]","false","false","1","1","[]","false","false","false"
"e3c79d3a22ede420","13","en_to_ar","6","الموع?","[30]","false","false","1","1","[]","false","false","false"
"e3d2f4bb9875214a","11","en_to_ar","4","ا??ص","[26]","false","false","1","2","[""صلوا""]","false","false","false"
"e3d50f612f64ff60","13","en_to_ar","3","ةضف","[30]","false","false","1","1","[]","false","false","false"
"e3da89b495282ffe","13","en_to_ar","2","?ب","[29]","false","false","1","2","[""صب""]","false","false","false"
"e4077da953b37df0","13","en_to_ar","7","?ال?ع??","[2]","false","false","1","1","[]","false","false","false"
"e4153cdb3876ad84","9","en_to_ar","6","?ل?صل?","[8]","false","false","1","1","[]","false","false","false"
"e423ac3f4764cae8","11","en_to_ar","3","به?","[29]","false","false","1","2","[""وهب""]","false","false","false"
"e42f1057e72bb32e","13","en_to_ar","4","مط??","[10]","false","false","1","1","[]","false","false","false"
"e43a8605f9a2653c","13","en_to_ar","2","ف?","[24]","false","false","1","1","[]","false","false","false"
"e43e0b84ceaa5dc6","13","en_to_ar","2","?ا","[18]","false","false","1","1","[]","false","false","false"
"e443f4733d8f480f","13","en_to_ar","2","ع?","[22]","false","false","1","1","[]","false","false","false"
"e44a3983632b7903","13","en_to_ar","5","??ز??","[26]","false","false","1","1","[]","false","false","false"
"e45064c47de20496","13","en_to_ar","2","?م","[27]","false","false","1","1","[]","false","false","false"
"e459d2058447a75f","9","en_to_ar","5","??نس?","[17]","false","false","1","1","[]","false","false","false"
"e45b64ba69ad82d2","13","en_to_ar","4","?ض??","[11]","false","false","1","1","[]","false","false","false"
"e47f1ac90e796d82","13","en_to_ar","6","?????ن","[18]","false","false","1","1","[]","false","false","false"
"e48c78e11f5b5ecb","9","en_to_ar","3","غ?ب","[17]","false","false","1","2","[""غاب""]","false","false","false"
"e497d2b51eac8d5c","13","en_to_ar","5","???زي","[11]","false","false","1","1","[]","false","false","false"
"e49e3cb201b26d93","13","en_to_ar","3","مج?","[23]","false","false","1","1","[]","false","false","false"
"e49ec14d9112a594","13","en_to_ar","2","?ه","[14]","false","false","1","1","[]","false","false","false"
"e4a1e2173411424d","11","en_to_ar","8","?????ر?ن","[21]","false","false","1","1","[]","false","false","false"
"e4ad28e8032be439","13","en_to_ar","4","لع??","[23]","false","false","1","2","[""لعبت""]","false","false","false"
"e4cfd20beb11d174","13","en_to_ar","2","ي?","[2]","false","false","1","2","[""حي""]","false","false","false"
"e4db8a684acc4a52","13","en_to_ar","5","ت???ب","[11]","false","false","1","2","[""تركيب""]","false","false","false"
"e4e81040994f9bae","11","en_to_ar","3","ت?د","[26]","false","false","1","1","[]","false","false","false"
"e4ebdc461f313892","13","en_to_ar","9","?ي???????","[25]","false","false","1","1","[]","false","false","false"
"e4fac7695edadd40","13","en_to_ar","2","?ا","[21]","false","false","1","1","[]","false","false","false"
"e50aeb6949f292af","11","en_to_ar","11","??????ك????","[2]","false","false","1","1","[]","false","false","false"
"e51efacc6926f0f3","13","en_to_ar","4","طا??","[24]","false","false","1","1","[]","false","false","false"
"e520827e7f24e523","13","en_to_ar","4","ر??ه","[10]","false","false","1","1","[]","false","false","false"
"e523e7be2dd1ca0e","13","en_to_ar","3","جلب","[5]","false","false","1","1","[]","false","false","false"
"e5257544d314f17c","13","en_to_ar","4","??مج","[6]","false","false","1","1","[]","false","false","false"
"e5419a1b6581d2e7","9","en_to_ar","3","?قح","[4]","false","false","1","1","[]","false","false","false"
"e550931247991df0","13","en_to_ar","2","ي?","[14]","false","false","1","1","[]","false","false","false"
"e55cdc7a55f60f69","13","en_to_ar","3","كا?","[8]","false","false","1","1","[]","false","false","false"
"e55edf054c597472","13","en_to_ar","10","??ل???????","[7]","false","false","1","1","[]","false","false","false"
"e565884c3dde89f9","13","en_to_ar","2","?ر","[21]","false","false","1","1","[]","false","false","false"
"e5664dc4de94a65b","13","en_to_ar","5","??ب??","[8]","false","false","1","1","[]","false","false","false"
"e566ab9946db280b","13","en_to_ar","7","تا???جم","[17]","false","false","1","1","[]","false","false","false"
"e5695dca1f8cdf92","11","en_to_ar","3","?عش","[4]","false","false","1","1","[]","false","false","false"
"e585b15c624aadfc","13","en_to_ar","3","حرم","[27]","false","false","1","1","[]","false","false","false"
"e594ef23cf7af5ec","13","en_to_ar","7","بالداخل","[2]","false","false","1","1","[]","false","false","false"
"e5974d84e670bb3a","9","en_to_ar","9","????دي???","[9]","false","false","1","1","[]","false","false","false"
"e5a1de0551677233","13","en_to_ar","10","??????????","[28]","false","false","1","1","[]","false","false","false"
"e5a5a40c271de404","13","en_to_ar","5","?لي??","[15]","false","false","1","2","[""قليلا""]","false","false","false"
"e5a69532574e1eea","9","en_to_ar","9","????رن???","[9]","false","false","1","1","[]","false","false","false"
"e5a91d514013959f","13","en_to_ar","3","?ب?","[5]","false","false","1","1","[]","false","false","false"
"e5d177666cd525e5","13","en_to_ar","2","ل?","[28]","false","false","1","1","[]","false","false","false"
"e5dcca510262cd41","13","en_to_ar","3","جهد","[5]","false","false","1","1","[]","false","false","false"
"e5ead3f85e8a223b","11","en_to_ar","4","قاي?","[18]","false","false","1","1","[]","false","false","false"
"e5ece47fb517727c","13","en_to_ar","2","?ع","[7]","false","false","1","1","[]","false","false","false"
"e5f75b444b9de0a2","13","en_to_ar","5","???ان","[8]","false","false","1","1","[]","false","false","false"
"e60338d89d718524","13","en_to_ar","2","?ز","[14]","false","false","1","1","[]","false","false","false"
"e611378a3b65bbff","13","en_to_ar","2","?ر","[21]","false","false","1","1","[]","false","false","false"
"e6164fdb759fbde9","13","en_to_ar","3","حت?","[6]","false","false","1","1","[]","false","false","false"
"e6193f93ac53c464","13","en_to_ar","2","?ه","[25]","false","false","1","1","[]","false","false","false"
"e61c5ec9e078b269","13","en_to_ar","2","?ز","[24]","false","false","1","1","[]","false","false","false"
"e624c20972486f30","11","en_to_ar","5","??ط?ح","[14]","false","false","1","1","[]","false","false","false"
"e62768ac07d77f53","13","en_to_ar","2","?ج","[8]","false","false","1","1","[]","false","false","false"
"e628a4a7553d6b75","13","en_to_ar","6","ةج??عم","[30]","false","false","1","1","[]","false","false","false"
"e6357420b6536d51","9","en_to_ar","3","عرق","[17]","false","false","1","1","[]","false","false","false"
"e63c51d65ab705f5","13","en_to_ar","2","?ا","[14]","false","false","1","1","[]","false","false","false"
"e64084ff645a0bf9","13","en_to_ar","3","?رك","[14]","false","false","1","1","[]","false","false","false"
"e64eb970ee8bddaa","13","en_to_ar","3","ق??","[25]","false","false","1","1","[]","false","false","false"
"e65e36d912e7122a","13","en_to_ar","5","????ف","[27]","false","false","1","1","[]","false","false","false"
"e65fec28bdd21d82","13","en_to_ar","3","اب?","[5]","false","false","1","1","[]","false","false","false"
"e6641f7c0512e3e1","13","en_to_ar","5","ال?وت","[22]","false","false","1","1","[]","false","false","false"
"e66d958a7d81f5ab","13","en_to_ar","2","ع?","[2]","false","false","1","1","[]","false","false","false"
"e66fdab84fa77a13","11","en_to_ar","9","????ان??ا","[22]","false","false","1","2","[""المناقشات""]","false","false","false"
"e6721f3de96db1c6","13","en_to_ar","6","??????","[13]","false","false","1","1","[]","false","false","false"
"e674d489cea3292e","13","en_to_ar","4","?ار?","[12]","false","false","1","1","[]","false","false","false"
"e67f4c5077aa12f8","13","en_to_ar","2","ع?","[2]","false","false","1","1","[]","false","false","false"
"e6911eb791f59cdf","13","en_to_ar","3","عط?","[24]","false","false","1","1","[]","false","false","false"
"e6a9fbeda5f9190c","13","en_to_ar","9","?ش???????","[7]","false","false","1","1","[]","false","false","false"
"e6aad2d437a1e6d4","13","en_to_ar","3","و??","[25]","false","false","1","1","[]","false","false","false"
"e6bc7cd145e40f21","13","en_to_ar","7","???حل??","[9]","false","false","1","2","[""المحلات""]","false","false","false"
"e6c2a14b1a9725d1","13","en_to_ar","4","????","[25]","false","false","1","1","[]","false","false","false"
"e6d1d83637508f75","11","en_to_ar","9","???ط?????","[16]","false","false","1","3","[""المطالبات"",""الاستطلاع""]","false","false","false"
"e6d2461b72b33455","11","en_to_ar","4","??طح","[2]","false","false","1","1","[]","false","false","false"
"e6eed51e41d11265","13","en_to_ar","4","سرد?","[29]","false","false","1","1","[]","false","false","false"
"e706f8e2d5323754","13","en_to_ar","2","?ع","[17]","false","false","1","1","[]","false","false","false"
"e71f8f910af40177","13","en_to_ar","4","?ب??","[1]","false","false","1","1","[]","false","false","false"
"e7265ce150fa3167","9","en_to_ar","9","???يو????","[9]","false","false","1","1","[]","false","false","false"
"e7270fa09871df56","13","en_to_ar","3","??ن","[3]","false","false","1","1","[]","false","false","false"
"e727a654f8962dc0","13","en_to_ar","4","ني??","[7]","false","false","1","1","[]","false","false","false"
"e72ae77ba50f5eac","13","en_to_ar","7","?????ن?","[29]","false","false","1","1","[]","false","false","false"
"e72fb2f2d71f4cb4","11","en_to_ar","4","?اول","[29]","false","false","1","1","[]","false","false","false"
"e746540cdef4f4f5","11","en_to_ar","4","?رر?","[11]","false","false","1","1","[]","false","false","false"
"e75eeb1806218715","11","en_to_ar","4","??ند","[18]","false","false","1","1","[]","false","false","false"
"e75effc2623f5625","9","en_to_ar","5","???تح","[19]","false","false","1","1","[]","false","false","false"
"e761c181dba94d35","9","en_to_ar","9","????لام??","[15]","false","false","1","1","[]","false","false","false"
"e7696033483dea1f","13","en_to_ar","2","?ح","[6]","false","false","1","1","[]","false","false","false"
"e77b103c08f15d17","13","en_to_ar","2","?ب","[7]","false","false","1","1","[]","false","false","false"
"e7903a52a428d305","13","en_to_ar","2","?ت","[21]","false","false","1","1","[]","false","false","false"
"e79ce2d1c71bf740","13","en_to_ar","6","ال?هور","[12]","false","false","1","1","[]","false","false","false"
"e79eea851456e44d","13","en_to_ar","4","مو?ر","[9]","false","false","1","1","[]","false","false","false"
"e7ae1273a6b2286d","13","en_to_ar","4","?لاص","[30]","false","false","1","1","[]","false","false","false"
"e7b2f00724a71a2a","13","en_to_ar","7","?ي?????","[9]","false","false","1","1","[]","false","false","false"
"e7d10465a85970b3","13","en_to_ar","5","ق???ف","[27]","false","false","1","1","[]","false","false","false"
"e7d52825ddb1eff9","13","en_to_ar","2","?خ","[18]","false","false","1","1","[]","false","false","false"
"e7ffe83c5665238b","9","en_to_ar","9","??????ار?","[28]","false","false","1","2","[""نصبتذكاري""]","false","false","false"
"e805669ca0f6e8ba","9","en_to_ar","3","?بح","[4]","false","false","1","3","[""ربح"",""شبح""]","false","false","false"
