"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"2778","0","RATIO","النسبة","approved","msa","high","true","true","false","false","noun","valid-alternative","RATIO — النسبة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2778:0","نسبة","false",""
"2778","1","RATIO","نسبة","approved","msa","high","true","true","true","true","noun","natural-preferred","RATIO — نسبة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2778:1","نسبة","false",""
"4389","0","PALACE","قصر","approved","msa","high","true","true","true","true","noun","natural-preferred","PALACE — قصر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4389:0","القصر","false",""
"4389","1","PALACE","القصر","approved","msa","high","true","true","false","false","noun","valid-alternative","PALACE — القصر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4389:1","القصر","false",""
"8693","0","DECLARE","تعلن","approved","msa","high","true","true","false","false","verb","valid-alternative","DECLARE — تعلن: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","8693:0","إعلان","false",""
"8693","1","DECLARE","اعلن","review","msa","medium","","","","","verb","orthography-review","DECLARE — اعلن: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","8693:1","إعلان","false",""
"8693","2","DECLARE","نعلن","approved","msa","high","true","true","false","false","verb","valid-alternative","DECLARE — نعلن: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","8693:2","إعلان","false",""
"8693","3","DECLARE","يعلن","approved","msa","high","true","true","true","true","verb","natural-preferred","DECLARE — يعلن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","8693:3","إعلان","false",""
"8693","4","DECLARE","إعلان","approved","msa","high","true","true","false","false","verb","valid-alternative","DECLARE — إعلان: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","8693:4","إعلان","false",""
"1768","0","RANDOM","عشوائية","approved","msa","high","true","true","false","false","adjective","valid-alternative","RANDOM — عشوائية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1768:0","عشوائي","false",""
"1768","1","RANDOM","عشوائي","approved","msa","high","true","true","true","true","adjective","natural-preferred","RANDOM — عشوائي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1768:1","عشوائي","false",""
"4198","0","TRIALS","المحاكمات","approved","msa","high","true","true","false","false","noun","valid-alternative","TRIALS — المحاكمات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4198:0","المحاكمات","false",""
"4198","1","TRIALS","محاكمات","approved","msa","high","true","true","true","true","noun","natural-preferred","TRIALS — محاكمات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4198:1","المحاكمات","false",""
"2533","0","SAMPLES","العينات","approved","msa","high","true","true","false","false","noun","valid-alternative","SAMPLES — العينات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2533:0","عينات","false",""
"2533","1","SAMPLES","عينات","approved","msa","high","true","true","true","true","noun","natural-preferred","SAMPLES — عينات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2533:1","عينات","false",""
"1776","0","DIRECTIONS","الاتجاهات","approved","msa","high","true","true","true","true","noun","natural-preferred","DIRECTIONS — الاتجاهات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1776:0","الاتجاهات","false",""
"6382","0","TAP","اضغط","approved","msa","high","true","true","true","true","verb","natural-preferred","TAP — اضغط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","6382:0","اضغط","false",""
"2310","0","DINING","الطعام","review","msa","medium","","","","","noun","construction-or-sense-review","DINING — الطعام: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","2310:0","الطعام","true",""
"3256","0","PILOT","الطيار","approved","msa","high","true","true","false","false","noun","valid-alternative","PILOT — الطيار: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3256:0","طيار","false",""
"3256","1","PILOT","طيار","approved","msa","high","true","true","true","true","noun","natural-preferred","PILOT — طيار: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3256:1","طيار","false",""
"3256","2","PILOT","التجريبية","approved","msa","high","true","true","true","true","adjective","natural-preferred","PILOT — التجريبية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3256:2","طيار","false",""
"2549","0","RISE","الارتفاع","approved","msa","high","true","true","true","true","noun","natural-preferred","RISE — الارتفاع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2549:0","الارتفاع","false",""
"1783","0","WHOSE","الذين","rejected","msa","high","false","false","false","false","pronoun","wrong-or-corrupt-relationship","WHOSE — الذين: الذين is a nonpossessive plural relative pronoun. Whose introduces possession; the supplied form omits that essential relation. Second pass: The relative pronoun omits the possession relation required by whose. A full sentence could add possession elsewhere, but the standalone relationship lacks it.","AI-assisted linguistic review","[]","1783:0","الذين","true",""
"2881","0","NOISE","ضجيج","approved","msa","high","true","true","true","true","noun","natural-preferred","NOISE — ضجيج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2881:0","الضوضاء","false",""
"2881","1","NOISE","ضوضاء","approved","msa","high","true","true","false","false","noun","valid-alternative","NOISE — ضوضاء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2881:1","الضوضاء","false",""
"2881","2","NOISE","الضجيج","approved","msa","high","true","true","false","false","noun","valid-alternative","NOISE — الضجيج: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2881:2","الضوضاء","false",""
"2881","3","NOISE","الضوضاء","approved","msa","high","true","true","false","false","noun","valid-alternative","NOISE — الضوضاء: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2881:3","الضوضاء","false",""
"2133","0","MENTAL","العقلية","approved","msa","high","true","true","false","false","adjective","valid-alternative","MENTAL — العقلية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2133:0","العقلية","false",""
"2133","1","MENTAL","عقلية","approved","msa","high","true","true","true","true","adjective","natural-preferred","MENTAL — عقلية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2133:1","العقلية","false",""
"2267","0","FALLS","الشلالات","approved","msa","high","true","true","false","false","noun","valid-alternative","FALLS — الشلالات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2267:0","السقوط","false",""
"2267","1","FALLS","شلالات","approved","msa","high","true","true","true","true","noun","natural-preferred","FALLS — شلالات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2267:1","السقوط","false",""
"2267","2","FALLS","السقوط","review","msa","medium","","","","","noun","construction-or-sense-review","FALLS — السقوط: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","2267:2","السقوط","true",""
"2556","0","SCENE","مشهد","approved","msa","high","true","true","true","true","noun","natural-preferred","SCENE — مشهد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2556:0","مشهد","false",""
"2556","1","SCENE","المشهد","approved","msa","high","true","true","false","false","noun","valid-alternative","SCENE — المشهد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2556:1","مشهد","false",""
"2416","0","RURAL","ريفية","approved","msa","high","true","true","false","false","adjective","valid-alternative","RURAL — ريفية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2416:0","الريف","false",""
"2416","1","RURAL","الريف","review","msa","medium","","","","","noun","construction-or-sense-review","RURAL — الريف: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","2416:1","الريف","true",""
"2416","2","RURAL","ريفي","approved","msa","high","true","true","true","true","adjective","natural-preferred","RURAL — ريفي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2416:2","الريف","false",""
"2559","0","LADY","السيدة","approved","msa","high","true","true","false","false","noun","valid-alternative","LADY — السيدة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2559:0","سيدة","false",""
"2559","1","LADY","سيدة","approved","msa","high","true","true","true","true","noun","natural-preferred","LADY — سيدة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2559:1","سيدة","false",""
"3722","0","BATHROOM","حمام","approved","msa","high","true","true","true","true","noun","natural-preferred","BATHROOM — حمام: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3722:0","حمام","false",""
"3722","1","BATHROOM","الحمام","approved","msa","high","true","true","false","false","noun","valid-alternative","BATHROOM — الحمام: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3722:1","حمام","false",""
"3722","2","BATHROOM","مام","review","msa","high","false","false","false","false","uncertain","unsuitable-pending-review","BATHROOM — مام: مام is truncated/unidentified rather than a natural bathroom noun. Preserve without silently adding letters.","AI-assisted linguistic review","[]","3722:2","حمام","false",""
"1790","0","ENDING","المنتهي","review","msa","medium","","","","","adjective","construction-or-sense-review","ENDING — المنتهي: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1790:0","النهاية","false",""
"1790","1","ENDING","انهاء","review","msa","medium","","","","","noun","orthography-review","ENDING — انهاء: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1790:1","النهاية","false",""
"1790","2","ENDING","النهاية","approved","msa","high","true","true","true","true","noun","natural-preferred","ENDING — النهاية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1790:2","النهاية","false",""
"2100","0","BIRTH","ميلاد","approved","msa","high","true","true","false","false","noun","valid-alternative","BIRTH — ميلاد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2100:0","الولادة","false",""
"2100","1","BIRTH","الميلاد","approved","msa","high","true","true","false","false","noun","valid-alternative","BIRTH — الميلاد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2100:1","الولادة","false",""
"2100","2","BIRTH","الولادة","approved","msa","high","true","true","false","false","noun","valid-alternative","BIRTH — الولادة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2100:2","الولادة","false",""
"2100","3","BIRTH","ولادة","approved","msa","high","true","true","true","true","noun","natural-preferred","BIRTH — ولادة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2100:3","الولادة","false",""
"1796","0","AUTOMOTIVE","للسيارات","review","msa","medium","","","","","adjective","construction-or-sense-review","AUTOMOTIVE — للسيارات: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1796:0","السيارات","false",""
"1796","1","AUTOMOTIVE","السيارات","review","msa","medium","","","","","noun","construction-or-sense-review","AUTOMOTIVE — السيارات: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","1796:1","السيارات","true",""
"2105","0","SEPARATE","منفصل","approved","msa","high","true","true","true","true","adjective","natural-preferred","SEPARATE — منفصل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2105:0","منفصلة","false",""
"2105","1","SEPARATE","منفصلة","approved","msa","high","true","true","false","false","adjective","valid-alternative","SEPARATE — منفصلة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2105:1","منفصلة","false",""
"2283","0","HELLO","الو","review","uncertain","medium","","","","","interjection","register-review","HELLO — الو: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","2283:0","مرحبا","false",""
"2283","1","HELLO","مرحبا","approved","msa","high","true","true","true","true","interjection","natural-preferred","HELLO — مرحبا: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2283:1","مرحبا","false",""
"2919","0","EXPORT","التصدير","approved","msa","high","true","true","false","false","noun","valid-alternative","EXPORT — التصدير: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2919:0","تصدير","false",""
"2919","1","EXPORT","صدر","approved","msa","high","true","true","true","true","verb","natural-preferred","EXPORT — صدر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2919:1","تصدير","false",""
"2919","2","EXPORT","تصدير","approved","msa","high","true","true","true","true","noun","natural-preferred","EXPORT — تصدير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2919:2","تصدير","false",""
"2919","3","EXPORT","الصادرات","review","msa","medium","","","","","noun","construction-or-sense-review","EXPORT — الصادرات: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","2919:3","تصدير","false",""
"2441","0","OFFICES","مكاتب","approved","msa","high","true","true","true","true","noun","natural-preferred","OFFICES — مكاتب: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2441:0","مكاتب","false",""
"2441","1","OFFICES","المكاتب","approved","msa","high","true","true","false","false","noun","valid-alternative","OFFICES — المكاتب: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2441:1","مكاتب","false",""
"2118","0","FAITH","ايمانا","review","msa","medium","","","","","noun","orthography-review","FAITH — ايمانا: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2118:0","الإيمان","false",""
"2118","1","FAITH","فيث","review","uncertain","medium","","","","","uncertain","register-review","FAITH — فيث: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","2118:1","الإيمان","false",""
"2118","2","FAITH","ايمان","review","msa","medium","","","","","noun","orthography-review","FAITH — ايمان: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2118:2","الإيمان","false",""
"2118","3","FAITH","الايمان","review","msa","medium","","","","","noun","orthography-review","FAITH — الايمان: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2118:3","الإيمان","false",""
"2118","4","FAITH","الإيمان","approved","msa","high","true","true","true","true","noun","natural-preferred","FAITH — الإيمان: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2118:4","الإيمان","false",""
"1808","0","HIGHLY","عالياً","approved","msa","high","true","true","true","true","adverb","natural-preferred","HIGHLY — عالياً: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1808:0","عالياً","false",""
"3766","0","CUTE","لطيف","approved","msa","high","true","true","true","true","adjective","natural-preferred","CUTE — لطيف: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3766:0","لطيف","false",""
"3766","1","CUTE","كيوت","review","uncertain","medium","","","","","adjective","register-review","CUTE — كيوت: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","3766:1","لطيف","false",""
"4667","0","DEFENCE","دفاع","approved","msa","high","true","true","true","true","noun","natural-preferred","DEFENCE — دفاع: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4667:0","الدفاع","false",""
"4667","1","DEFENCE","الدفاع","approved","msa","high","true","true","false","false","noun","valid-alternative","DEFENCE — الدفاع: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4667:1","الدفاع","false",""
"2423","0","SPAM","البريد المزعج","approved","msa","high","true","true","true","true","noun","natural-preferred","SPAM — البريد المزعج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2423:0","البريد المزعج","false",""
"1812","0","DEVELOPING","نامية","approved","msa","high","true","true","true","true","adjective","natural-preferred","DEVELOPING — نامية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1812:0","النامية","false",""
"1812","1","DEVELOPING","تطوير","approved","msa","high","true","true","false","false","noun","valid-alternative","DEVELOPING — تطوير: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1812:1","النامية","false",""
"1812","2","DEVELOPING","النامية","approved","msa","high","true","true","false","false","adjective","valid-alternative","DEVELOPING — النامية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1812:2","النامية","false",""
"4631","0","CHEST","صدر","approved","msa","high","true","true","true","true","noun","natural-preferred","CHEST — صدر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4631:0","الصدر","false",""
"4631","1","CHEST","الصدر","approved","msa","high","true","true","false","false","noun","valid-alternative","CHEST — الصدر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4631:1","الصدر","false",""
"5657","0","STAYED","بقيت","approved","msa","high","true","true","false","false","verb","valid-alternative","STAYED — بقيت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","5657:0","بقي","false",""
"5657","1","STAYED","بقى","review","msa","medium","","","","","verb","orthography-review","STAYED — بقى: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","5657:1","بقي","false",""
"5657","2","STAYED","بقي","approved","msa","high","true","true","true","true","verb","natural-preferred","STAYED — بقي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","5657:2","بقي","false",""
"4531","0","ARENA","الساحة","approved","msa","high","true","true","false","false","noun","valid-alternative","ARENA — الساحة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4531:0","الساحة","false",""
"4531","1","ARENA","ساحة","approved","msa","high","true","true","false","false","noun","valid-alternative","ARENA — ساحة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4531:1","الساحة","false",""
"4531","2","ARENA","حلبة","approved","msa","high","true","true","true","true","noun","natural-preferred","ARENA — حلبة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","4531:2","الساحة","false",""
"4531","3","ARENA","الحلبة","approved","msa","high","true","true","false","false","noun","valid-alternative","ARENA — الحلبة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","4531:3","الساحة","false",""
"4531","4","ARENA","ارينا","review","uncertain","medium","","","","","uncertain","register-review","ARENA — ارينا: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","4531:4","الساحة","false",""
"2129","0","MOVED","انتقلت","approved","msa","high","true","true","false","false","verb","valid-alternative","MOVED — انتقلت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2129:0","نقل","false",""
"2129","1","MOVED","تحركت","approved","msa","high","true","true","false","false","verb","valid-alternative","MOVED — تحركت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2129:1","نقل","false",""
"2129","2","MOVED","نقل","approved","msa","high","true","true","true","true","verb","natural-preferred","MOVED — نقل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2129:2","نقل","false",""
"5662","0","SEES","بصير","review","msa","medium","","","","","adjective","construction-or-sense-review","SEES — بصير: بصير is sighted/insightful, not the finite verb sees without a linking construction.","AI-assisted linguistic review","[]","5662:0","يرى","false",""
"5662","1","SEES","يرى","approved","msa","high","true","true","true","true","verb","natural-preferred","SEES — يرى: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","5662:1","يرى","false",""
"1821","0","ACTUAL","الفعلية","approved","msa","high","true","true","false","false","adjective","valid-alternative","ACTUAL — الفعلية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1821:0","الفعلية","false",""
"1821","1","ACTUAL","فعلية","approved","msa","high","true","true","true","true","adjective","natural-preferred","ACTUAL — فعلية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1821:1","الفعلية","false",""
"1821","2","ACTUAL","الفعلي","approved","msa","high","true","true","false","false","adjective","valid-alternative","ACTUAL — الفعلي: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1821:2","الفعلية","false",""
"5631","0","THEORETICAL","نظري","approved","msa","high","true","true","true","true","adjective","natural-preferred","THEORETICAL — نظري: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","5631:0","النظرية","false",""
"5631","1","THEORETICAL","النظرية","approved","msa","high","true","true","false","false","adjective","valid-alternative","THEORETICAL — النظرية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","5631:1","النظرية","false",""
"1822","0","HISTORICAL","تاريخي","approved","msa","high","true","true","true","true","adjective","natural-preferred","HISTORICAL — تاريخي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1822:0","تاريخى","false",""
"1822","1","HISTORICAL","تاريخية","approved","msa","high","true","true","false","false","adjective","valid-alternative","HISTORICAL — تاريخية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1822:1","تاريخى","false",""
"1822","2","HISTORICAL","تاريخى","review","msa","medium","","","","","adjective","orthography-review","HISTORICAL — تاريخى: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","1822:2","تاريخى","true",""
"2136","0","EXTENDED","مددت","approved","msa","high","true","true","false","false","verb","valid-alternative","EXTENDED — مددت: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2136:0","تمديد","false",""
"2136","1","EXTENDED","مدد","approved","msa","high","true","true","true","true","verb","natural-preferred","EXTENDED — مدد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2136:1","تمديد","false",""
"2136","2","EXTENDED","تمديد","review","msa","medium","","","","","noun","construction-or-sense-review","EXTENDED — تمديد: Arabic is recognizable MSA, but this isolated relationship needs a supported construction/sense before approval; morphology alone is not rejection.","AI-assisted linguistic review","[]","2136:2","تمديد","true",""
"3226","0","MILE","ميل","approved","msa","high","true","true","true","true","noun","natural-preferred","MILE — ميل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","3226:0","ميل","false",""
"3226","1","MILE","الميل","approved","msa","high","true","true","false","false","noun","valid-alternative","MILE — الميل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","3226:1","ميل","false",""
"3226","2","MILE","مايل","review","uncertain","medium","","","","","noun","register-review","MILE — مايل: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","3226:2","ميل","false",""
"1825","0","COMMERCE","تجارة","approved","msa","high","true","true","true","true","noun","natural-preferred","COMMERCE — تجارة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","1825:0","التجارة","false",""
"1825","1","COMMERCE","التجارة","approved","msa","high","true","true","false","false","noun","valid-alternative","COMMERCE — التجارة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","1825:1","التجارة","false",""
"2875","0","PREPARATION","اعداد","review","msa","medium","","","","","noun","orthography-review","PREPARATION — اعداد: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","2875:0","الإعداد","false",""
"2875","1","PREPARATION","تحضير","approved","msa","high","true","true","true","true","noun","natural-preferred","PREPARATION — تحضير: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","2875:1","الإعداد","false",""
"2875","2","PREPARATION","التحضير","approved","msa","high","true","true","false","false","noun","valid-alternative","PREPARATION — التحضير: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","2875:2","الإعداد","false",""
