"sourceId","originalDecision","revisedDecision","reason","confidence"
"1054:3","{""headwordIndex"":1054,""translationIndex"":3,""english"":""FINE"",""original"":""لا بأس"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun/adjective"",""sense"":""well"",""reasonCode"":""valid-alternative"",""reason"":""FINE — لا بأس (well): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1054,""translationIndex"":3,""english"":""FINE"",""original"":""لا بأس"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""adjective"",""sense"":""well"",""reasonCode"":""valid-alternative"",""reason"":""لا بأس is a natural expression for being fine/okay, not the monetary penalty noun."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","لا بأس is a natural expression for being fine/okay, not the monetary penalty noun.","high"
"594:1","{""headwordIndex"":594,""translationIndex"":1,""english"":""YET"",""original"":""حتى الآن"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adverb"",""reasonCode"":""natural-preferred"",""reason"":""YET — حتى الآن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":594,""translationIndex"":1,""english"":""YET"",""original"":""حتى الآن"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adverb"",""reasonCode"":""natural-preferred"",""reason"":""حتى الآن means yet/so far in an appropriate temporal context; synonyms are fair."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","حتى الآن means yet/so far in an appropriate temporal context; synonyms are fair.","high"
"1007:2","{""headwordIndex"":1007,""translationIndex"":2,""english"":""SOMEONE"",""original"":""شخص ما"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""pronoun"",""reasonCode"":""natural-preferred"",""reason"":""SOMEONE — شخص ما: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1007,""translationIndex"":2,""english"":""SOMEONE"",""original"":""شخص ما"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""pronoun"",""reasonCode"":""natural-preferred"",""reason"":""شخص ما naturally expresses someone and should retain its source space."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","شخص ما naturally expresses someone and should retain its source space.","high"
"1027:0","{""headwordIndex"":1027,""translationIndex"":0,""english"":""ANYONE"",""original"":""أي شخص"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""pronoun"",""reasonCode"":""natural-preferred"",""reason"":""ANYONE — أي شخص: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":1027,""translationIndex"":0,""english"":""ANYONE"",""original"":""أي شخص"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""pronoun"",""reasonCode"":""natural-preferred"",""reason"":""أي شخص naturally expresses anyone; multiword Arabic remains valid."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","أي شخص naturally expresses anyone; multiword Arabic remains valid.","high"
"692:0","{""headwordIndex"":692,""translationIndex"":0,""english"":""DRIVE"",""original"":""محرك الأقراص"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""sense"":""computer storage device"",""reasonCode"":""natural-preferred"",""reason"":""DRIVE — محرك الأقراص (computer storage device): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":692,""translationIndex"":0,""english"":""DRIVE"",""original"":""محرك الأقراص"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""sense"":""computer storage device"",""reasonCode"":""natural-preferred"",""reason"":""محرك الأقراص accurately names a disk drive; a clear legitimate device sense."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","محرك الأقراص accurately names a disk drive; a clear legitimate device sense.","high"
"882:0","{""headwordIndex"":882,""translationIndex"":0,""english"":""NONE"",""original"":""لا أحد"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""pronoun"",""reasonCode"":""valid-alternative"",""reason"":""NONE — لا أحد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":882,""translationIndex"":0,""english"":""NONE"",""original"":""لا أحد"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""pronoun"",""sense"":""no person"",""reasonCode"":""valid-alternative"",""reason"":""لا أحد is the nobody sense of NONE, valid alongside nonpersonal none meanings."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","لا أحد is the nobody sense of NONE, valid alongside nonpersonal none meanings.","high"
"823:0","{""headwordIndex"":823,""translationIndex"":0,""english"":""THOUGH"",""original"":""مع ذلك"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adverb"",""reasonCode"":""natural-preferred"",""reason"":""THOUGH — مع ذلك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":823,""translationIndex"":0,""english"":""THOUGH"",""original"":""مع ذلك"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""adverb"",""reasonCode"":""natural-preferred"",""reason"":""مع ذلك is the sentence-adverb though/nevertheless sense, not only the subordinate although use."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","مع ذلك is the sentence-adverb though/nevertheless sense, not only the subordinate although use.","high"
"974:2","{""headwordIndex"":974,""translationIndex"":2,""english"":""COMMISSION"",""original"":""العمولة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""fee"",""reasonCode"":""valid-alternative"",""reason"":""COMMISSION — العمولة (fee): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":974,""translationIndex"":2,""english"":""COMMISSION"",""original"":""العمولة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""fee"",""reasonCode"":""valid-alternative"",""reason"":""العمولة means commission/fee; a valid sense separate from committee."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","العمولة means commission/fee; a valid sense separate from committee.","high"
"900:0","{""headwordIndex"":900,""translationIndex"":0,""english"":""CUSTOMERS"",""original"":""زبائن"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""CUSTOMERS — زبائن: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":900,""translationIndex"":0,""english"":""CUSTOMERS"",""original"":""زبائن"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""زبائن naturally means customers; clients synonyms do not make reverse clues unfair."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","زبائن naturally means customers; clients synonyms do not make reverse clues unfair.","high"
"790:3","{""headwordIndex"":790,""translationIndex"":3,""english"":""TOPICS"",""original"":""الموضوعات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""TOPICS — الموضوعات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":790,""translationIndex"":3,""english"":""TOPICS"",""original"":""الموضوعات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""الموضوعات is topics/subjects and remains valid with article and synonyms."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الموضوعات is topics/subjects and remains valid with article and synonyms.","high"
"729:0","{""headwordIndex"":729,""translationIndex"":0,""english"":""TECHNICAL"",""original"":""تقنية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""adjective"",""reasonCode"":""valid-alternative"",""reason"":""TECHNICAL — تقنية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":729,""translationIndex"":0,""english"":""TECHNICAL"",""original"":""تقنية"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""adjective"",""reasonCode"":""valid-alternative"",""reason"":""تقنية can realize technical in a feminine construction; noun/adjective Arabic ambiguity is not exclusion evidence."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","تقنية can realize technical in a feminine construction; noun/adjective Arabic ambiguity is not exclusion evidence.","high"
"912:0","{""headwordIndex"":912,""translationIndex"":0,""english"":""ALONG"",""original"":""على طول"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""preposition"",""reasonCode"":""natural-preferred"",""reason"":""ALONG — على طول: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":912,""translationIndex"":0,""english"":""ALONG"",""original"":""على طول"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""preposition"",""reasonCode"":""natural-preferred"",""reason"":""على طول naturally renders along in a spatial construction; preserve the multiword expression."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","على طول naturally renders along in a spatial construction; preserve the multiword expression.","high"
"567:1","{""headwordIndex"":567,""translationIndex"":1,""english"":""COURT"",""original"":""المحكمة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""COURT — المحكمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":567,""translationIndex"":1,""english"":""COURT"",""original"":""المحكمة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""reasonCode"":""valid-alternative"",""reason"":""المحكمة is a court; article variation does not affect semantic correctness."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","المحكمة is a court; article variation does not affect semantic correctness.","high"
"747:0","{""headwordIndex"":747,""translationIndex"":0,""english"":""UPDATE"",""original"":""التحديث"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun/verb"",""reasonCode"":""valid-alternative"",""reason"":""UPDATE — التحديث: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":747,""translationIndex"":0,""english"":""UPDATE"",""original"":""التحديث"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun/verb"",""reasonCode"":""valid-alternative"",""reason"":""التحديث is an update/updating action; this is a valid alternative to the bare Arabic form."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","التحديث is an update/updating action; this is a valid alternative to the bare Arabic form.","high"
"617:0","{""headwordIndex"":617,""translationIndex"":0,""english"":""SHARE"",""original"":""مشاركة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""verb/noun"",""sense"":""sharing action"",""reasonCode"":""natural-preferred"",""reason"":""SHARE — مشاركة (sharing action): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":617,""translationIndex"":0,""english"":""SHARE"",""original"":""مشاركة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""verb"",""sense"":""sharing action"",""reasonCode"":""natural-preferred"",""reason"":""مشاركة naturally cites SHARE as sharing/participation; label the action verb rather than the portion noun."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","مشاركة naturally cites SHARE as sharing/participation; label the action verb rather than the portion noun.","high"
"862:0","{""headwordIndex"":862,""translationIndex"":0,""english"":""POLICIES"",""original"":""سياسات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""POLICIES — سياسات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":862,""translationIndex"":0,""english"":""POLICIES"",""original"":""سياسات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""سياسات means policies, a natural MSA plural."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","سياسات means policies, a natural MSA plural.","high"
"582:3","{""headwordIndex"":582,""translationIndex"":3,""english"":""EVENT"",""original"":""حدث"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""EVENT — حدث: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":582,""translationIndex"":3,""english"":""EVENT"",""original"":""حدث"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""حدث is an event, a natural learner equivalent despite other Arabic readings."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","حدث is an event, a natural learner equivalent despite other Arabic readings.","high"
"648:3","{""headwordIndex"":648,""translationIndex"":3,""english"":""HEAD"",""original"":""الرأس"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""HEAD — الرأس: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":648,""translationIndex"":3,""english"":""HEAD"",""original"":""الرأس"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""الرأس is the head; this is correctly spelled MSA and natural with article."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الرأس is the head; this is correctly spelled MSA and natural with article.","high"
"610:2","{""headwordIndex"":610,""translationIndex"":2,""english"":""INTEREST"",""original"":""الاهتمام"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""attention"",""reasonCode"":""valid-alternative"",""reason"":""INTEREST — الاهتمام (attention): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":610,""translationIndex"":2,""english"":""INTEREST"",""original"":""الاهتمام"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""attention"",""reasonCode"":""valid-alternative"",""reason"":""الاهتمام is attention/interest, a legitimate sense distinct from financial interest."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الاهتمام is attention/interest, a legitimate sense distinct from financial interest.","high"
"987:0","{""headwordIndex"":987,""translationIndex"":0,""english"":""BAR"",""original"":""الحانة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun"",""sense"":""drinking establishment"",""reasonCode"":""valid-alternative"",""reason"":""BAR — الحانة (drinking establishment): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":987,""translationIndex"":0,""english"":""BAR"",""original"":""الحانة"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""sense"":""drinking establishment"",""reasonCode"":""natural-preferred"",""reason"":""الحانة is a valid MSA bar/tavern. Preferring the definite form over حانة is debatable; propose but do not apply the preference change without stronger evidence."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الحانة is a valid MSA bar/tavern. Preferring the definite form over حانة is debatable; propose but do not apply the preference change without stronger evidence.","medium"
"973:2","{""headwordIndex"":973,""translationIndex"":2,""english"":""RIVER"",""original"":""نهر"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""RIVER — نهر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":973,""translationIndex"":2,""english"":""RIVER"",""original"":""نهر"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""نهر means river. This is a direct natural equivalent."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","نهر means river. This is a direct natural equivalent.","high"
"538:3","{""headwordIndex"":538,""translationIndex"":3,""english"":""FEW"",""original"":""عدد قليل"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""determiner"",""reasonCode"":""natural-preferred"",""reason"":""FEW — عدد قليل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":538,""translationIndex"":3,""english"":""FEW"",""original"":""عدد قليل"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""determiner"",""reasonCode"":""natural-preferred"",""reason"":""عدد قليل naturally expresses few/a small number; the multiword phrase is valid."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","عدد قليل naturally expresses few/a small number; the multiword phrase is valid.","high"
"884:1","{""headwordIndex"":884,""translationIndex"":1,""english"":""LICENSE"",""original"":""ترخيص"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":false,""preferredForArToEn"":false,""partOfSpeech"":""noun/verb"",""reasonCode"":""valid-alternative"",""reason"":""LICENSE — ترخيص: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":884,""translationIndex"":1,""english"":""LICENSE"",""original"":""ترخيص"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun/verb"",""reasonCode"":""natural-preferred"",""reason"":""ترخيص is a valid license/licensing sense. Preference over رخصة depends on permission versus document sense; the proposed preference upgrade is medium-confidence only."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","ترخيص is a valid license/licensing sense. Preference over رخصة depends on permission versus document sense; the proposed preference upgrade is medium-confidence only.","medium"
"838:5","{""headwordIndex"":838,""translationIndex"":5,""english"":""ADVERTISING"",""original"":""الإعلانات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""ADVERTISING — الإعلانات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","{""headwordIndex"":838,""translationIndex"":5,""english"":""ADVERTISING"",""original"":""الإعلانات"",""status"":""approved"",""register"":""msa"",""confidence"":""high"",""allowedForEnToAr"":true,""allowedForArToEn"":true,""preferredForEnToAr"":true,""preferredForArToEn"":true,""partOfSpeech"":""noun"",""reasonCode"":""natural-preferred"",""reason"":""الإعلانات is a natural collective rendering of ADVERTISING; English mass and Arabic plural can match."",""reviewer"":""AI-assisted linguistic review"",""sources"":[]}","الإعلانات is a natural collective rendering of ADVERTISING; English mass and Arabic plural can match.","high"
