"seed","size","mode","template","attempt","row","col","direction","length","pattern","constraints","liveDomain","fullPoolMatches","fullPoolUnused","sampledUnused","reason","observerReason"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","حال??ل?","[{""position"":0,""characters"":[""ح""]},{""position"":1,""characters"":[""ا""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","?قع?","[{""position"":1,""characters"":[""ق""]},{""position"":2,""characters"":[""ع""]}]","0","3","3","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?اش??ل?","[{""position"":1,""characters"":[""ا""]},{""position"":2,""characters"":[""ش""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?اعم?ل?","[{""position"":1,""characters"":[""ا""]},{""position"":2,""characters"":[""ع""]},{""position"":3,""characters"":[""م""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?اعو?ل?","[{""position"":1,""characters"":[""ا""]},{""position"":2,""characters"":[""ع""]},{""position"":3,""characters"":[""و""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","?قذ?","[{""position"":1,""characters"":[""ق""]},{""position"":2,""characters"":[""ذ""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","6","4","across","2","ء?","[{""position"":0,""characters"":[""ء""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?????لظ","[{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ظ""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?????لك","[{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ك""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?????لص","[{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ص""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","2","down","2","ال","[{""position"":0,""characters"":[""ا""]},{""position"":1,""characters"":[""ل""]}]","0","1","0","0","used-word exhaustion","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?????لو","[{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""و""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?????لج","[{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ج""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?????لق","[{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","ح??ب","[{""position"":0,""characters"":[""ح""]},{""position"":3,""characters"":[""ب""]}]","0","2","2","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","?اب?","[{""position"":1,""characters"":[""ا""]},{""position"":2,""characters"":[""ب""]}]","0","14","13","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","ب??ب","[{""position"":0,""characters"":[""ب""]},{""position"":3,""characters"":[""ب""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","?اا?","[{""position"":1,""characters"":[""ا""]},{""position"":2,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يوق?ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":3,""characters"":[""ق""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يوب?ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":3,""characters"":[""ب""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يش??ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ش""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يه??ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ه""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ياخ?ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":3,""characters"":[""خ""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","عيا??ل?","[{""position"":0,""characters"":[""ع""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","كيا??ل?","[{""position"":0,""characters"":[""ك""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","ريا??ل?","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","غيا??ل?","[{""position"":0,""characters"":[""غ""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يام?ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":3,""characters"":[""م""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ياب?ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":3,""characters"":[""ب""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","6","down","2","ء?","[{""position"":0,""characters"":[""ء""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","down","2","ئ?","[{""position"":0,""characters"":[""ئ""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","ديل??ل?","[{""position"":0,""characters"":[""د""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","صيل??ل?","[{""position"":0,""characters"":[""ص""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","ريل??ل?","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","تيل??ل?","[{""position"":0,""characters"":[""ت""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","طيل??ل?","[{""position"":0,""characters"":[""ط""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","سيل??ل?","[{""position"":0,""characters"":[""س""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","ليل??ل?","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ل""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يج??ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ج""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","ع??ب","[{""position"":0,""characters"":[""ع""]},{""position"":3,""characters"":[""ب""]}]","0","2","2","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","دل?????","[{""position"":0,""characters"":[""د""]},{""position"":1,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","صل?????","[{""position"":0,""characters"":[""ص""]},{""position"":1,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","رل?????","[{""position"":0,""characters"":[""ر""]},{""position"":1,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","2","5","across","2","بط","[{""position"":0,""characters"":[""ب""]},{""position"":1,""characters"":[""ط""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","2","5","across","2","مط","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ط""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","ليا??ل?","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","شيا??ل?","[{""position"":0,""characters"":[""ش""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","نيا??ل?","[{""position"":0,""characters"":[""ن""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","فير??ل?","[{""position"":0,""characters"":[""ف""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","دير??ل?","[{""position"":0,""characters"":[""د""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","حير??ل?","[{""position"":0,""characters"":[""ح""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","بير??ل?","[{""position"":0,""characters"":[""ب""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","زير??ل?","[{""position"":0,""characters"":[""ز""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","شير??ل?","[{""position"":0,""characters"":[""ش""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يرخ?ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":3,""characters"":[""خ""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يرط?ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":3,""characters"":[""ط""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يرذ?ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":3,""characters"":[""ذ""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","نير??ل?","[{""position"":0,""characters"":[""ن""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","قير??ل?","[{""position"":0,""characters"":[""ق""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ر""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يط??ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ط""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","فيو??ل?","[{""position"":0,""characters"":[""ف""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","حيو??ل?","[{""position"":0,""characters"":[""ح""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","بيو??ل?","[{""position"":0,""characters"":[""ب""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":5,""characters"":[""ل""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","زيو??ل?","[{""position"":0,""characters"":[""ز""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","شيو??ل?","[{""position"":0,""characters"":[""ش""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","قيو??ل?","[{""position"":0,""characters"":[""ق""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","خيو??ل?","[{""position"":0,""characters"":[""خ""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""و""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","?اظ?","[{""position"":1,""characters"":[""ا""]},{""position"":2,""characters"":[""ظ""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?يح??ل?","[{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ح""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","0","down","2","لب","[{""position"":0,""characters"":[""ل""]},{""position"":1,""characters"":[""ب""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ي???لظ","[{""position"":1,""characters"":[""ي""]},{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ظ""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ي???لك","[{""position"":1,""characters"":[""ي""]},{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ك""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ي???لص","[{""position"":1,""characters"":[""ي""]},{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ص""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ي???لو","[{""position"":1,""characters"":[""ي""]},{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""و""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ي???لج","[{""position"":1,""characters"":[""ي""]},{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ج""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","?ي???لق","[{""position"":1,""characters"":[""ي""]},{""position"":5,""characters"":[""ل""]},{""position"":6,""characters"":[""ق""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","ميا??ل?","[{""position"":0,""characters"":[""م""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","طيا??ل?","[{""position"":0,""characters"":[""ط""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","5","0","across","7","ذيا??ل?","[{""position"":0,""characters"":[""ذ""]},{""position"":1,""characters"":[""ي""]},{""position"":2,""characters"":[""ا""]},{""position"":5,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","1","3","down","2","?ة","[{""position"":1,""characters"":[""ة""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","6","down","2","?ة","[{""position"":1,""characters"":[""ة""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","6","down","2","?ى","[{""position"":1,""characters"":[""ى""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?وت?","[{""position"":1,""characters"":[""و""]},{""position"":2,""characters"":[""ت""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?طت?","[{""position"":1,""characters"":[""ط""]},{""position"":2,""characters"":[""ت""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل??لو?","[{""position"":1,""characters"":[""ل""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""و""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ز??ل","[{""position"":0,""characters"":[""ز""]},{""position"":3,""characters"":[""ل""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ش??ل","[{""position"":0,""characters"":[""ش""]},{""position"":3,""characters"":[""ل""]}]","0","2","2","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ف??ش","[{""position"":0,""characters"":[""ف""]},{""position"":3,""characters"":[""ش""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","د??ش","[{""position"":0,""characters"":[""د""]},{""position"":3,""characters"":[""ش""]}]","0","2","2","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ح??ش","[{""position"":0,""characters"":[""ح""]},{""position"":3,""characters"":[""ش""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ب??ش","[{""position"":0,""characters"":[""ب""]},{""position"":3,""characters"":[""ش""]}]","0","1","1","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ز??ش","[{""position"":0,""characters"":[""ز""]},{""position"":3,""characters"":[""ش""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","ش??ش","[{""position"":0,""characters"":[""ش""]},{""position"":3,""characters"":[""ش""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","4","3","across","4","م??ه","[{""position"":0,""characters"":[""م""]},{""position"":3,""characters"":[""ه""]}]","0","2","2","0","sampled-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","5","down","7","?ل?ونا?","[{""position"":1,""characters"":[""ل""]},{""position"":3,""characters"":[""و""]},{""position"":4,""characters"":[""ن""]},{""position"":5,""characters"":[""ا""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","0","4","across","2","ام","[{""position"":0,""characters"":[""ا""]},{""position"":1,""characters"":[""م""]}]","0","1","0","0","used-word exhaustion","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?ثر?","[{""position"":1,""characters"":[""ث""]},{""position"":2,""characters"":[""ر""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","down","4","?نر?","[{""position"":1,""characters"":[""ن""]},{""position"":2,""characters"":[""ر""]}]","0","0","0","0","full-pool support absent","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","3","4","across","2","?ا","[{""position"":1,""characters"":[""ا""]}]","0","4","0","0","used-word exhaustion","fill-forward"
"12","7","en_to_ar","0110110/1111111/1111011/0110110/1101111/1111111/0110110","1","6","4","across","2","?ة","[{""position"":1,""characters"":[""ة""]}]","0","0","0","0","full-pool support absent","fill-forward"
