"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"948","1","NATURE","الطبيعة","approved","msa","high","true","true","false","false","noun","valid-alternative","NATURE — الطبيعة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","948:1","الطبيعة","false",""
"949","0","ORDERS","الطلبات","approved","msa","high","true","true","false","false","noun","valid-alternative","ORDERS — الطلبات (purchase orders): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","949:0","أوامر","false","purchase orders"
"949","1","ORDERS","الاوامر","review","msa","medium","","","","","noun","orthography-review","ORDERS — الاوامر: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","949:1","أوامر","false",""
"949","2","ORDERS","اوامر","review","msa","medium","","","","","noun","orthography-review","ORDERS — اوامر: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","949:2","أوامر","false",""
"949","3","ORDERS","طلبات","approved","msa","high","true","true","true","true","noun","natural-preferred","ORDERS — طلبات (purchase orders): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","949:3","أوامر","false","purchase orders"
"949","4","ORDERS","أوامر","approved","msa","high","true","true","true","true","noun","natural-preferred","ORDERS — أوامر (commands): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","949:4","أوامر","false","commands"
"950","0","AVAILABILITY","توفر","approved","msa","high","true","true","true","true","noun","natural-preferred","AVAILABILITY — توفر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","950:0","التوافر","false",""
"950","1","AVAILABILITY","توافر","approved","msa","high","true","true","false","false","noun","valid-alternative","AVAILABILITY — توافر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","950:1","التوافر","false",""
"950","2","AVAILABILITY","التوافر","approved","msa","high","true","true","false","false","noun","valid-alternative","AVAILABILITY — التوافر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","950:2","التوافر","false",""
"952","0","SUMMARY","الموجز","approved","msa","high","true","true","false","false","noun","valid-alternative","SUMMARY — الموجز: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","952:0","موجز","false",""
"952","1","SUMMARY","الملخص","approved","msa","high","true","true","false","false","noun","valid-alternative","SUMMARY — الملخص: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","952:1","موجز","false",""
"952","2","SUMMARY","ملخص","approved","msa","high","true","true","true","true","noun","natural-preferred","SUMMARY — ملخص: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","952:2","موجز","false",""
"952","3","SUMMARY","موجز","approved","msa","high","true","true","false","false","noun","valid-alternative","SUMMARY — موجز: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","952:3","موجز","false",""
"953","0","TURN","انعطف","approved","msa","high","true","true","true","true","verb","natural-preferred","TURN — انعطف: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","953:0","انعطف","false",""
"954","0","MEAN","يعني","approved","msa","high","true","true","true","true","verb","natural-preferred","MEAN — يعني: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","954:0","يعني","false",""
"955","0","GROWTH","النمو","approved","msa","high","true","true","false","false","noun","valid-alternative","GROWTH — النمو: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","955:0","النمو","false",""
"955","1","GROWTH","نمو","approved","msa","high","true","true","true","true","noun","natural-preferred","GROWTH — نمو: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","955:1","النمو","false",""
"956","0","NOTES","الملاحظات","approved","msa","high","true","true","false","false","noun","valid-alternative","NOTES — الملاحظات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","956:0","ملاحظات","false",""
"956","1","NOTES","ملاحظات","approved","msa","high","true","true","true","true","noun","natural-preferred","NOTES — ملاحظات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","956:1","ملاحظات","false",""
"957","0","AGENCY","الوكالة","approved","msa","high","true","true","false","false","noun","valid-alternative","AGENCY — الوكالة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","957:0","وكالة","false",""
"957","1","AGENCY","وكالة","approved","msa","high","true","true","true","true","noun","natural-preferred","AGENCY — وكالة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","957:1","وكالة","false",""
"958","0","KING","ملك","approved","msa","high","true","true","true","true","noun","natural-preferred","KING — ملك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","958:0","الملك","false",""
"958","1","KING","كينغ","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","KING — كينغ: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","958:1","الملك","false",""
"958","2","KING","الملك","approved","msa","high","true","true","false","false","noun","valid-alternative","KING — الملك: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","958:2","الملك","false",""
"958","3","KING","كينج","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","KING — كينج: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","958:3","الملك","false",""
"959","0","MONDAY","الاثنين","approved","msa","high","true","true","true","true","noun","natural-preferred","MONDAY — الاثنين: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","959:0","الأثنين","false",""
"959","1","MONDAY","الأثنين","review","msa","medium","","","","","noun","orthography-review","MONDAY — الأثنين: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","959:1","الأثنين","true",""
"960","0","EUROPEAN","الاوروبي","review","msa","medium","","","","","adjective","orthography-review","EUROPEAN — الاوروبي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","960:0","الأوروبيّة","false",""
"960","1","EUROPEAN","الاوروبية","review","msa","medium","","","","","adjective","orthography-review","EUROPEAN — الاوروبية: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","960:1","الأوروبيّة","false",""
"960","2","EUROPEAN","الأوروبيّة","approved","msa","high","true","true","true","true","adjective","natural-preferred","EUROPEAN — الأوروبيّة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","960:2","الأوروبيّة","false",""
"961","0","ACTIVITY","النشاط","approved","msa","high","true","true","false","false","noun","valid-alternative","ACTIVITY — النشاط: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","961:0","النشاط","false",""
"961","1","ACTIVITY","نشاط","approved","msa","high","true","true","true","true","noun","natural-preferred","ACTIVITY — نشاط: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","961:1","النشاط","false",""
"962","0","COPY","نسخة","approved","msa","high","true","true","true","true","noun/verb","natural-preferred","COPY — نسخة (duplicate): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","962:0","نسخ","false","duplicate"
"962","1","COPY","علم","rejected","msa","high","false","false","false","false","noun/verb","wrong-or-corrupt-relationship","COPY — علم: علم means knowledge/science/flag or a distinct verb, not a natural copy equivalent.","AI-assisted linguistic review","[]","962:1","نسخ","false",""
"962","2","COPY","انسخ","approved","msa","high","true","true","false","false","noun/verb","valid-alternative","COPY — انسخ (make a duplicate): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","962:2","نسخ","false","make a duplicate"
"962","3","COPY","نسخ","approved","msa","high","true","true","false","false","noun/verb","valid-alternative","COPY — نسخ (copying): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","962:3","نسخ","false","copying"
"963","0","ALTHOUGH","بالرغم","approved","msa","high","true","true","false","false","conjunction","valid-alternative","ALTHOUGH — بالرغم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","963:0","على الرغم من","false",""
"963","1","ALTHOUGH","على الرغم من","approved","msa","high","true","true","true","true","conjunction","natural-preferred","ALTHOUGH — على الرغم من: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","963:1","على الرغم من","false",""
"964","0","DRUG","عقار","approved","msa","high","true","true","true","true","noun","natural-preferred","DRUG — عقار: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","964:0","المخدرات","false",""
"964","1","DRUG","المخدرات","review","msa","medium","","","","","noun","construction-or-sense-review","DRUG — المخدرات: المخدرات denotes narcotics collectively; the singular headword may be generic, but the intended scope needs review.","AI-assisted linguistic review","[]","964:1","المخدرات","true",""
"966","0","WESTERN","غربي","approved","msa","high","true","true","true","true","adjective","natural-preferred","WESTERN — غربي: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","966:0","الغربية","false",""
"966","1","WESTERN","غربية","approved","msa","high","true","true","false","false","adjective","valid-alternative","WESTERN — غربية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","966:1","الغربية","false",""
"966","2","WESTERN","الغربية","approved","msa","high","true","true","false","false","adjective","valid-alternative","WESTERN — الغربية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","966:2","الغربية","false",""
"966","3","WESTERN","غرب","review","msa","medium","","","","","adjective","construction-or-sense-review","WESTERN — غرب: غرب is west; English western normally needs a relational construction. Defer the isolated mapping rather than blanket POS exclusion.","AI-assisted linguistic review","[]","966:3","الغربية","false",""
"967","0","INCOME","ايرادات","review","msa","medium","","","","","noun","orthography-review","INCOME — ايرادات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","967:0","الإيرادات","false",""
"967","1","INCOME","الايرادات","review","msa","medium","","","","","noun","orthography-review","INCOME — الايرادات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","967:1","الإيرادات","false",""
"967","2","INCOME","دخل","approved","msa","high","true","true","true","true","noun","natural-preferred","INCOME — دخل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","967:2","الإيرادات","false",""
"967","3","INCOME","الدخل","approved","msa","high","true","true","false","false","noun","valid-alternative","INCOME — الدخل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","967:3","الإيرادات","false",""
"967","4","INCOME","الإيرادات","review","msa","medium","","","","","noun","orthography-review","INCOME — الإيرادات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","967:4","الإيرادات","true",""
"968","0","FORCE","قوة","approved","msa","high","true","true","true","true","noun","natural-preferred","FORCE — قوة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","968:0","القوة","false",""
"968","1","FORCE","القوة","approved","msa","high","true","true","false","false","noun","valid-alternative","FORCE — القوة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","968:1","القوة","false",""
"969","0","CASH","النقدية","approved","msa","high","true","true","false","false","noun/adverb","valid-alternative","CASH — النقدية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","969:0","النقدية","false",""
"969","1","CASH","نقدية","approved","msa","high","true","true","false","false","noun/adverb","valid-alternative","CASH — نقدية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","969:1","النقدية","false",""
"969","2","CASH","نقد","approved","msa","high","true","true","true","true","noun/adverb","natural-preferred","CASH — نقد: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","969:2","النقدية","false",""
"969","3","CASH","كاش","review","uncertain","medium","","","","","noun/adverb","register-review","CASH — كاش: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","969:3","النقدية","false",""
"969","4","CASH","نقدا","approved","msa","high","true","true","false","false","noun/adverb","valid-alternative","CASH — نقدا: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","969:4","النقدية","false",""
"970","0","EMPLOYMENT","العمالة","approved","msa","high","true","true","false","false","noun","valid-alternative","EMPLOYMENT — العمالة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","970:0","العمالة","false",""
"970","1","EMPLOYMENT","التوظيف","approved","msa","high","true","true","true","true","noun","natural-preferred","EMPLOYMENT — التوظيف: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","970:1","العمالة","false",""
"970","2","EMPLOYMENT","عمالة","approved","msa","high","true","true","false","false","noun","valid-alternative","EMPLOYMENT — عمالة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","970:2","العمالة","false",""
"971","0","OVERALL","اجمالا","review","msa","medium","","","","","adverb/adjective","orthography-review","OVERALL — اجمالا: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","971:0","عموما","false",""
"971","1","OVERALL","عموما","approved","msa","high","true","true","true","true","adverb/adjective","natural-preferred","OVERALL — عموما: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","971:1","عموما","false",""
"972","0","BAY","خليج","approved","msa","high","true","true","true","true","noun","natural-preferred","BAY — خليج: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","972:0","خليج","false",""
"972","1","BAY","الخليج","approved","msa","high","true","true","false","false","noun","valid-alternative","BAY — الخليج: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","972:1","خليج","false",""
"972","2","BAY","باي","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","BAY — باي: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","972:2","خليج","false",""
"973","0","RIVER","ريفر","review","uncertain","high","false","false","false","false","noun","unsuitable-unclassified","RIVER — ريفر: This rendering does not supply a natural learner equivalent of the English sense. Both directions withheld; register is unresolved so status remains review.","AI-assisted linguistic review","[]","973:0","نهر","false",""
"973","1","RIVER","النهر","approved","msa","high","true","true","false","false","noun","valid-alternative","RIVER — النهر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","973:1","نهر","false",""
"973","2","RIVER","نهر","approved","msa","high","true","true","true","true","noun","natural-preferred","RIVER — نهر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","973:2","نهر","false",""
"974","0","COMMISSION","اللجنة","approved","msa","high","true","true","false","false","noun","valid-alternative","COMMISSION — اللجنة (committee): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","974:0","العمولة","false","committee"
"974","1","COMMISSION","عمولة","approved","msa","high","true","true","true","true","noun","natural-preferred","COMMISSION — عمولة (fee): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","974:1","العمولة","false","fee"
"974","2","COMMISSION","العمولة","approved","msa","high","true","true","false","false","noun","valid-alternative","COMMISSION — العمولة (fee): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","974:2","العمولة","false","fee"
"975","0","PACKAGE","حزمة","approved","msa","high","true","true","true","true","noun","natural-preferred","PACKAGE — حزمة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","975:0","حزمة","false",""
"975","1","PACKAGE","طرد","approved","msa","high","true","true","false","false","noun","valid-alternative","PACKAGE — طرد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","975:1","حزمة","false",""
"975","2","PACKAGE","الحزمة","approved","msa","high","true","true","false","false","noun","valid-alternative","PACKAGE — الحزمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","975:2","حزمة","false",""
"975","3","PACKAGE","الطرد","approved","msa","high","true","true","false","false","noun","valid-alternative","PACKAGE — الطرد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","975:3","حزمة","false",""
"975","4","PACKAGE","رزمة","approved","msa","high","true","true","false","false","noun","valid-alternative","PACKAGE — رزمة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","975:4","حزمة","false",""
"976","0","CONTENTS","محتويات","approved","msa","high","true","true","true","true","noun","natural-preferred","CONTENTS — محتويات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","976:0","المحتويات","false",""
"976","1","CONTENTS","المحتويات","approved","msa","high","true","true","false","false","noun","valid-alternative","CONTENTS — المحتويات: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","976:1","المحتويات","false",""
"977","0","SEEN","شوهد","approved","msa","high","true","true","false","false","verb","valid-alternative","SEEN — شوهد: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","977:0","شوهد","false",""
"977","1","SEEN","رايت","review","msa","medium","","","","","verb","orthography-review","SEEN — رايت: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","977:1","شوهد","false",""
"978","0","PLAYERS","اللاعبين","approved","msa","high","true","true","false","false","noun","valid-alternative","PLAYERS — اللاعبين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","978:0","اللاعبون","false",""
"978","1","PLAYERS","اللاعبون","approved","msa","high","true","true","true","true","noun","natural-preferred","PLAYERS — اللاعبون: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","978:1","اللاعبون","false",""
"978","2","PLAYERS","لاعبين","approved","msa","high","true","true","false","false","noun","valid-alternative","PLAYERS — لاعبين: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","978:2","اللاعبون","false",""
"979","0","ENGINE","المحرك","approved","msa","high","true","true","false","false","noun","valid-alternative","ENGINE — المحرك: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","979:0","المحرك","false",""
"979","1","ENGINE","محرك","approved","msa","high","true","true","true","true","noun","natural-preferred","ENGINE — محرك: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","979:1","المحرك","false",""
"980","0","PORT","ميناء","approved","msa","high","true","true","true","true","noun","natural-preferred","PORT — ميناء (harbor): Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","980:0","ميناء","false","harbor"
"980","1","PORT","الميناء","approved","msa","high","true","true","false","false","noun","valid-alternative","PORT — الميناء (harbor): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","980:1","ميناء","false","harbor"
"980","2","PORT","منفذ","approved","msa","high","true","true","false","false","noun","valid-alternative","PORT — منفذ (connection endpoint): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","980:2","ميناء","false","connection endpoint"
"980","3","PORT","بورت","review","uncertain","medium","","","","","noun","register-review","PORT — بورت: Register or status of this borrowing/form needs evidence. Neither automatic dialect rejection nor unsupported MSA approval.","AI-assisted linguistic review","[]","980:3","ميناء","false",""
"980","4","PORT","المنفذ","approved","msa","high","true","true","false","false","noun","valid-alternative","PORT — المنفذ (connection endpoint): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","980:4","ميناء","false","connection endpoint"
"981","0","ALBUM","الالبوم","review","msa","medium","","","","","noun","orthography-review","ALBUM — الالبوم: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","981:0","الألبوم","false",""
"981","1","ALBUM","البوم","review","msa","medium","","","","","noun","orthography-review","ALBUM — البوم: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","981:1","الألبوم","false",""
"981","2","ALBUM","الألبوم","approved","msa","high","true","true","true","true","noun","natural-preferred","ALBUM — الألبوم: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","981:2","الألبوم","false",""
"982","0","REGIONAL","اقليمية","review","msa","medium","","","","","adjective","orthography-review","REGIONAL — اقليمية: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","982:0","الإقليمية","false",""
"982","1","REGIONAL","اقليمي","review","msa","medium","","","","","adjective","orthography-review","REGIONAL — اقليمي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","982:1","الإقليمية","false",""
"982","2","REGIONAL","الاقليمي","review","msa","medium","","","","","adjective","orthography-review","REGIONAL — الاقليمي: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","982:2","الإقليمية","false",""
"982","3","REGIONAL","الإقليمية","approved","msa","high","true","true","true","true","adjective","natural-preferred","REGIONAL — الإقليمية: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","982:3","الإقليمية","false",""
"983","0","STOP","وقف","approved","msa","high","true","true","false","false","verb","valid-alternative","STOP — وقف: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","983:0","توقف","false",""
"983","1","STOP","توقف","approved","msa","high","true","true","true","true","verb","natural-preferred","STOP — توقف: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","983:1","توقف","false",""
"984","0","SUPPLIES","الامدادات","review","msa","medium","","","","","noun","orthography-review","SUPPLIES — الامدادات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","984:0","اللوازم","false",""
"984","1","SUPPLIES","مستلزمات","approved","msa","high","true","true","true","true","noun","natural-preferred","SUPPLIES — مستلزمات: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","984:1","اللوازم","false",""
"984","2","SUPPLIES","امدادات","review","msa","medium","","","","","noun","orthography-review","SUPPLIES — امدادات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","984:2","اللوازم","false",""
"984","3","SUPPLIES","اللوازم","approved","msa","high","true","true","false","false","noun","valid-alternative","SUPPLIES — اللوازم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","984:3","اللوازم","false",""
"984","4","SUPPLIES","لوازم","approved","msa","high","true","true","false","false","noun","valid-alternative","SUPPLIES — لوازم: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","984:4","اللوازم","false",""
"985","0","STARTED","بدات","review","msa","medium","","","","","verb","orthography-review","STARTED — بدات: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","985:0","بدأت","false",""
"985","1","STARTED","بدا","review","msa","medium","","","","","verb","orthography-review","STARTED — بدا: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","985:1","بدأت","false",""
"985","2","STARTED","بدأت","approved","msa","high","true","true","true","true","verb","natural-preferred","STARTED — بدأت: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","985:2","بدأت","false",""
"986","0","ADMINISTRATION","الادارة","review","msa","medium","","","","","noun","orthography-review","ADMINISTRATION — الادارة: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","986:0","الإدارة","false",""
"986","1","ADMINISTRATION","الإدارة","approved","msa","high","true","true","true","true","noun","natural-preferred","ADMINISTRATION — الإدارة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","986:1","الإدارة","false",""
"987","0","BAR","الحانة","approved","msa","high","true","true","false","false","noun","valid-alternative","BAR — الحانة (drinking establishment): Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","987:0","بار","false","drinking establishment"
