"sourceId","english","original","categories","status","register","confidence","reasonCode","reason","proposedReplacement","applied","reviewer","sources","headwordIndex","translationIndex","beforeStatus","beforeRegister","finalArabic","beforeGrid","afterGrid","metadataChanged","repetitionAssessment"
"h5467:t1","FLU","انفلونزا","[""abbreviation""]","review","msa","medium","orthography-review","The flu sense is appropriate, but confirm the standard Arabic loanword spelling before approving this missing-hamza form.","إنفلونزا","false","AI-assisted linguistic review","[]","5467","1","review","uncertain","انفلونزا","انفلونزا","انفلونزا","true",""
"h5552:t0","DOS","دوس","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","5552","0","review","uncertain","دوس","دوس","دوس","false",""
"h5600:t0","COD","القد","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of COD; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","5600","0","review","uncertain","القد","القد","القد","true",""
"h5600:t1","COD","كود","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","5600","1","review","uncertain","كود","كود","كود","false",""
"h5600:t2","COD","سمك القد","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of COD; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","5600","2","review","uncertain","سمك القد","سمكالقد","سمكالقد","true",""
"h5651:t0","TI","نغمة موسيقية","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","5651","0","review","uncertain","نغمة موسيقية","نغمةموسيقية","نغمةموسيقية","false",""
"h5652:t0","GEL","جل","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of GEL; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","5652","0","review","uncertain","جل","جل","جل","true",""
"h5652:t1","GEL","الجل","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of GEL; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","5652","1","review","uncertain","الجل","الجل","الجل","true",""
"h5787:t0","UM","أمم (تردد)","[""abbreviation"",""editorial-note""]","review","msa","medium","register-or-sense-review","The proposed spelling/base may be MSA, but the English register, grammatical person or intended sense needs confirmation. No text change applied.","أمم","false","AI-assisted linguistic review","[]","5787","0","review","uncertain","أمم (تردد)","أممتردد","أممتردد","true",""
"h5810:t0","TED","تيد","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","5810","0","review","uncertain","تيد","تيد","تيد","true",""
"h5810:t1","TED","تد","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","5810","1","review","uncertain","تد","تد","تد","true",""
"h5840:t0","KDE","كدي","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","5840","0","review","uncertain","كدي","كدي","كدي","true",""
"h5863:t0","YO","يا! (نداء)","[""abbreviation"",""editorial-note""]","review","uncertain","medium","unresolved-sense","The note identifies context/register, but deleting it alone does not verify the English sense or Arabic equivalence.","","false","AI-assisted linguistic review","[]","5863","0","review","uncertain","يا! (نداء)","يانداء","يانداء","false",""
"h5911:t0","ALT","بديل","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","5911","0","review","uncertain","بديل","بديل","بديل","false",""
"h6020:t0","VIC","فيك","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6020","0","review","uncertain","فيك","فيك","فيك","false",""
"h6121:t0","CAB","سيارة أجرة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of CAB; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6121","0","review","uncertain","سيارة أجرة","سيارةأجرة","سيارةأجرة","true",""
"h6150:t0","DAM","دام","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6150","0","review","uncertain","دام","دام","دام","false",""
"h6150:t1","DAM","السد","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of DAM; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6150","1","review","uncertain","السد","السد","السد","true",""
"h6150:t2","DAM","سد","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of DAM; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6150","2","review","uncertain","سد","سد","سد","true",""
"h6150:t3","DAM","سدا","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6150","3","review","uncertain","سدا","سدا","سدا","false",""
"h6153:t0","LIL","ليل","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6153","0","review","uncertain","ليل","ليل","ليل","false",""
"h6155:t0","DAS","داس","[""abbreviation""]","rejected","uncertain","high","wrong-or-foreign-relation","This is a German-form transliteration, not a verified general English vocabulary relation.","","false","AI-assisted linguistic review","[]","6155","0","review","uncertain","داس","داس","داس","true",""
"h6155:t1","DAS","الـ (ألماني)","[""abbreviation"",""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","The note explicitly identifies the German article, not a normal English headword sense.","","false","AI-assisted linguistic review","[]","6155","1","review","uncertain","الـ (ألماني)","الألماني","الألماني","true",""
"h6289:t0","ASH","الرماد","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of ASH; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6289","0","review","uncertain","الرماد","الرماد","الرماد","true",""
"h6289:t1","ASH","اش","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6289","1","review","uncertain","اش","اش","اش","false",""
"h6289:t2","ASH","رماد","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of ASH; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6289","2","review","uncertain","رماد","رماد","رماد","true",""
"h6298:t0","ALI","الي","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","6298","0","review","uncertain","الي","الي","الي","true",""
"h6298:t1","ALI","علي","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","6298","1","review","uncertain","علي","علي","علي","true",""
"h6377:t0","MEM","ميم","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6377","0","review","uncertain","ميم","ميم","ميم","false",""
"h6435:t0","VII","السابع","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","6435","0","review","uncertain","السابع","السابع","السابع","true",""
"h6435:t1","VII","سابعا","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","6435","1","review","uncertain","سابعا","سابعا","سابعا","true",""
"h6554:t0","MAG","ماغ","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6554","0","review","uncertain","ماغ","ماغ","ماغ","false",""
"h6554:t1","MAG","ماج","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6554","1","review","uncertain","ماج","ماج","ماج","false",""
"h6596:t0","OE","عاصفة بحرية","[""abbreviation""]","review","uncertain","low","unresolved-sense","Rare OE and sea-storm sense need a historical/technical dictionary; do not silently discard uncertain linguistic data.","","false","AI-assisted linguistic review","[]","6596","0","review","uncertain","عاصفة بحرية","عاصفةبحرية","عاصفةبحرية","false",""
"h6639:t0","BRA","حمالة","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6639","0","review","uncertain","حمالة","حمالة","حمالة","false",""
"h6639:t1","BRA","صدرية","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of BRA; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6639","1","review","uncertain","صدرية","صدرية","صدرية","true",""
"h6639:t2","BRA","حمالة صدر","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of BRA; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6639","2","review","uncertain","حمالة صدر","حمالةصدر","حمالةصدر","true",""
"h6663:t0","COW","بقرة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of COW; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6663","0","review","uncertain","بقرة","بقرة","بقرة","true",""
"h6663:t1","COW","البقرة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of COW; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6663","1","review","uncertain","البقرة","البقرة","البقرة","true",""
"h6774:t0","AVI","افي","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","6774","0","review","uncertain","افي","افي","افي","true",""
"h6825:t0","LEO","ليو","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","6825","0","review","uncertain","ليو","ليو","ليو","true",""
"h6843:t0","UR","لك","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6843","0","review","uncertain","لك","لك","لك","false",""
"h6850:t0","DOE","دو","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6850","0","review","uncertain","دو","دو","دو","false",""
"h6850:t1","DOE","غزال أنثى","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of DOE; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","6850","1","review","uncertain","غزال أنثى","غزالأنثى","غزالأنثى","true",""
"h6872:t0","SIM","سيم","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","6872","0","review","uncertain","سيم","سيم","سيم","true",""
"h6974:t0","SOL","سول","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6974","0","review","uncertain","سول","سول","سول","false",""
"h6978:t0","ECO","الايكولوجية","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","6978","0","review","uncertain","الايكولوجية","الايكولوجية","الايكولوجية","false",""
"h7064:t0","XI","الحرف اليوناني ""كسي""","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7064","0","review","uncertain","الحرف اليوناني ""كسي""","الحرفاليونانيكسي","الحرفاليونانيكسي","true",""
"h7075:t0","ZA","بيتزا (عامية)","[""abbreviation"",""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","ZA is an informal clipping of pizza; exclude this uncommon shortened headword from the standard pool.","","false","AI-assisted linguistic review","[]","7075","0","review","uncertain","بيتزا (عامية)","بيتزاعامية","بيتزاعامية","true",""
"h7162:t0","AYE","نعم (رسمي)","[""abbreviation"",""editorial-note""]","approved","msa","high","editorial-note","The parenthetical text is an editorial label. 'نعم' correctly expresses this English past-tense/interjection/preposition sense without that label.","نعم","true","AI-assisted linguistic review","[]","7162","0","review","uncertain","نعم","نعمرسمي","نعم","true",""
"h7189:t0","COL","واد جبلي","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of COL; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","7189","0","review","uncertain","واد جبلي","وادجبلي","وادجبلي","true",""
"h7227:t0","TEX","تكس","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7227","0","review","uncertain","تكس","تكس","تكس","true",""
"h7238:t0","DOD","يتجنب","[""abbreviation""]","review","uncertain","low","unresolved-sense","English has possible lexical/technical/name senses; the supplied Arabic does not establish which was intended. Do not exclude the headword solely from its abbreviation-source match.","","false","AI-assisted linguistic review","[]","7238","0","review","uncertain","يتجنب","يتجنب","يتجنب","false",""
"h7241:t0","NEO","نيو","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7241","0","review","uncertain","نيو","نيو","نيو","false",""
"h7267:t0","NAT","نات","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7267","0","review","uncertain","نات","نات","نات","false",""
"h7296:t1","SHAW","شاو","[""proper-name""]","rejected","uncertain","high","personal-name","This particular Arabic is the personal-name rendering. Other lexical senses of the English spelling are not being rejected.","","false","AI-assisted linguistic review","[]","7296","1","review","uncertain","شاو","شاو","شاو","true",""
"h7367:t0","RIM","ريم","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7367","0","review","uncertain","ريم","ريم","ريم","false",""
"h7372:t0","DIS","المفرزة","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7372","0","review","uncertain","المفرزة","المفرزة","المفرزة","false",""
"h7372:t1","DIS","ديس","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7372","1","review","uncertain","ديس","ديس","ديس","false",""
"h7372:t2","DIS","يهين (عامية)","[""abbreviation"",""editorial-note""]","review","msa","medium","register-or-sense-review","The proposed spelling/base may be MSA, but the English register, grammatical person or intended sense needs confirmation. No text change applied.","يهين","false","AI-assisted linguistic review","[]","7372","2","review","uncertain","يهين (عامية)","يهينعامية","يهينعامية","true",""
"h7384:t0","KAY","كاي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7384","0","review","uncertain","كاي","كاي","كاي","false",""
"h7390:t0","SER","سير","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7390","0","review","uncertain","سير","سير","سير","false",""
"h7443:t0","NAM","نام","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7443","0","review","uncertain","نام","نام","نام","false",""
"h7470:t0","LIT","مضاءة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of LIT; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","7470","0","review","uncertain","مضاءة","مضاءة","مضاءة","true",""
"h7494:t0","ADA","ادا","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7494","0","review","uncertain","ادا","ادا","ادا","false",""
"h7522:t0","FOO","فو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7522","0","review","uncertain","فو","فو","فو","true",""
"h7541:t0","SIG","سيج","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7541","0","review","uncertain","سيج","سيج","سيج","true",""
"h7543:t0","DUO","الثنائي","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of DUO; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","7543","0","review","uncertain","الثنائي","الثنائي","الثنائي","true",""
"h7553:t0","FOG","الضباب","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of FOG; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","7553","0","review","uncertain","الضباب","الضباب","الضباب","true",""
"h7553:t1","FOG","ضباب","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of FOG; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","7553","1","review","uncertain","ضباب","ضباب","ضباب","true",""
"h7656:t0","RUG","بساط","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of RUG; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","7656","0","review","uncertain","بساط","بساط","بساط","true",""
"h7656:t1","RUG","البساط","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of RUG; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","7656","1","review","uncertain","البساط","البساط","البساط","true",""
"h7656:t2","RUG","سجادة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of RUG; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","7656","2","review","uncertain","سجادة","سجادة","سجادة","true",""
"h7675:t0","DEM","ماركا","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7675","0","review","uncertain","ماركا","ماركا","ماركا","true",""
"h7675:t1","DEM","ديم","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7675","1","review","uncertain","ديم","ديم","ديم","true",""
"h7728:t0","EH","إيه؟ (تعبير عن الاستغراب)","[""abbreviation"",""editorial-note""]","review","uncertain","medium","register-or-sense-review","The proposed spelling/base may be MSA, but the English register, grammatical person or intended sense needs confirmation. No text change applied.","","false","AI-assisted linguistic review","[]","7728","0","review","uncertain","إيه؟ (تعبير عن الاستغراب)","إيهتعبيرعنالاستغراب","إيهتعبيرعنالاستغراب","false",""
"h7751:t0","EVA","ايفا","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","7751","0","review","uncertain","ايفا","ايفا","ايفا","true",""
"h7770:t0","BON","جيد (فرنسي)","[""abbreviation"",""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","The note explicitly gives a French adjective, not an English general-vocabulary sense.","","false","AI-assisted linguistic review","[]","7770","0","review","uncertain","جيد (فرنسي)","جيدفرنسي","جيدفرنسي","true",""
"h7782:t0","MAS","ماس","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7782","0","review","uncertain","ماس","ماس","ماس","false",""
"h7786:t0","KAI","كاي","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7786","0","review","uncertain","كاي","كاي","كاي","false",""
"h7791:t0","DOM","دوم","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7791","0","review","uncertain","دوم","دوم","دوم","false",""
"h7863:t0","COS","كوس","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","7863","0","review","uncertain","كوس","كوس","كوس","false",""
"h7863:t1","COS","لأن (عامية)","[""abbreviation"",""editorial-note""]","review","msa","medium","register-or-sense-review","The proposed spelling/base may be MSA, but the English register, grammatical person or intended sense needs confirmation. No text change applied.","لأن","false","AI-assisted linguistic review","[]","7863","1","review","uncertain","لأن (عامية)","لأنعامية","لأنعامية","true",""
"h8042:t0","SAO","ساو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","8042","0","review","uncertain","ساو","ساو","ساو","true",""
"h8133:t0","REFERENCED","المراجع(د)","[""editorial-note""]","review","uncertain","medium","unresolved-sense","The note identifies context/register, but deleting it alone does not verify the English sense or Arabic equivalence.","","false","AI-assisted linguistic review","[]","8133","0","review","uncertain","المراجع(د)","المراجعد","المراجعد","false",""
"h8138:t0","ANT","نمل","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of ANT; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8138","0","review","uncertain","نمل","نمل","نمل","true",""
"h8138:t1","ANT","النمل","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of ANT; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8138","1","review","uncertain","النمل","النمل","النمل","true",""
"h8143:t0","APT","مناسب","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of APT; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8143","0","review","uncertain","مناسب","مناسب","مناسب","true",""
"h8161:t0","GEM","جوهرة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of GEM; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8161","0","review","uncertain","جوهرة","جوهرة","جوهرة","true",""
"h8161:t1","GEM","الجوهرة","[""abbreviation""]","approved","msa","high","verified-lexical-sense","The supplied Arabic is a valid MSA rendering of the ordinary lexical sense of GEM; an abbreviation-source match is not grounds for exclusion.","","false","AI-assisted linguistic review","[]","8161","1","review","uncertain","الجوهرة","الجوهرة","الجوهرة","true",""
"h8309:t0","LIZ","ليز","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","8309","0","review","uncertain","ليز","ليز","ليز","true",""
"h8375:t0","ATE","أكل (ماضي)","[""abbreviation"",""editorial-note""]","approved","msa","high","editorial-note","The parenthetical text is an editorial label. 'أكل' correctly expresses this English past-tense/interjection/preposition sense without that label.","أكل","true","AI-assisted linguistic review","[]","8375","0","review","uncertain","أكل","أكلماضي","أكل","true",""
"h8434:t0","MU","صوت البقرة","[""abbreviation""]","review","uncertain","medium","unresolved-sense","The English spelling admits abbreviation/name/lexical readings; this Arabic relationship needs a verified sense before approval.","","false","AI-assisted linguistic review","[]","8434","0","review","uncertain","صوت البقرة","صوتالبقرة","صوتالبقرة","false",""
