"sourceId","english","original","categories","status","register","confidence","reasonCode","reason","proposedReplacement","applied","reviewer","sources","headwordIndex","translationIndex","beforeStatus","beforeRegister","finalArabic","beforeGrid","afterGrid","metadataChanged","repetitionAssessment"
"h2951:t0","JORDAN","الاردن","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","2951","0","review","uncertain","الاردن","الاردن","الاردن","true",""
"h2951:t1","JORDAN","جوردان","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","2951","1","review","uncertain","جوردان","جوردان","جوردان","true",""
"h3196:t0","SAM","سام","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3196","0","review","uncertain","سام","سام","سام","true",""
"h3315:t0","JENNIFER","جنيفر","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3315","0","review","uncertain","جنيفر","جنيفر","جنيفر","true",""
"h3315:t1","JENNIFER","جينيفر","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3315","1","review","uncertain","جينيفر","جينيفر","جينيفر","true",""
"h3324:t0","SARAH","ساره","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3324","0","review","uncertain","ساره","ساره","ساره","true",""
"h3324:t1","SARAH","سارة","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3324","1","review","uncertain","سارة","سارة","سارة","true",""
"h3324:t2","SARAH","سارا","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3324","2","review","uncertain","سارا","سارا","سارا","true",""
"h3389:t0","ISO","ايزو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","3389","0","review","uncertain","ايزو","ايزو","ايزو","true",""
"h3433:t0","PS","ملاحظة إضافية","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","3433","0","review","uncertain","ملاحظة إضافية","ملاحظةإضافية","ملاحظةإضافية","true",""
"h3447:t0","KIM","كيم","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","3447","0","review","uncertain","كيم","كيم","كيم","true",""
"h3487:t0","EGYPT","مصر","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","3487","0","review","uncertain","مصر","مصر","مصر","true",""
"h3487:t1","EGYPT","مصرية","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","3487","1","review","uncertain","مصرية","مصرية","مصرية","true",""
"h3607:t0","NASA","ناسا","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","3607","0","review","uncertain","ناسا","ناسا","ناسا","true",""
"h3625:t0","CSS","المغلق","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","3625","0","review","uncertain","المغلق","المغلق","المغلق","true",""
"h3765:t0","BERLIN","برلين","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","3765","0","review","uncertain","برلين","برلين","برلين","true",""
"h3765:t1","BERLIN","بيرلين","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","3765","1","review","uncertain","بيرلين","بيرلين","بيرلين","true",""
"h4070:t0","LOL","لول","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","4070","0","review","uncertain","لول","لول","لول","true",""
"h4107:t0","TOYOTA","تويوتا","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","4107","0","review","uncertain","تويوتا","تويوتا","تويوتا","true",""
"h4180:t0","RON","رون","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","4180","0","review","uncertain","رون","رون","رون","true",""
"h4338:t0","IAN","ايان","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","4338","0","review","uncertain","ايان","ايان","ايان","true",""
"h4568:t0","TOKYO","طوكيو","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","4568","0","review","uncertain","طوكيو","طوكيو","طوكيو","true",""
"h4959:t0","RIO","ريو","[""abbreviation"",""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","4959","0","review","uncertain","ريو","ريو","ريو","true",""
"h5006:t0","MRS","سيدة","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","5006","0","review","uncertain","سيدة","سيدة","سيدة","true",""
"h5065:t0","NIKE","نايك","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","5065","0","review","uncertain","نايك","نايك","نايك","true",""
"h5065:t1","NIKE","نايكي","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","5065","1","review","uncertain","نايكي","نايكي","نايكي","true",""
"h5146:t0","AMY","ايمى","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","5146","0","review","uncertain","ايمى","ايمى","ايمى","true",""
"h5146:t1","AMY","ايمي","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","5146","1","review","uncertain","ايمي","ايمي","ايمي","true",""
"h5168:t0","PHD","الدكتوراه","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","5168","0","review","uncertain","الدكتوراه","الدكتوراه","الدكتوراه","true",""
"h5407:t0","SEO","سيو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","5407","0","review","uncertain","سيو","سيو","سيو","true",""
"h5810:t0","TED","تيد","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","5810","0","review","uncertain","تيد","تيد","تيد","true",""
"h5810:t1","TED","تد","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","5810","1","review","uncertain","تد","تد","تد","true",""
"h5840:t0","KDE","كدي","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","5840","0","review","uncertain","كدي","كدي","كدي","true",""
"h6155:t0","DAS","داس","[""abbreviation""]","rejected","uncertain","high","wrong-or-foreign-relation","This is a German-form transliteration, not a verified general English vocabulary relation.","","false","AI-assisted linguistic review","[]","6155","0","review","uncertain","داس","داس","داس","true",""
"h6155:t1","DAS","الـ (ألماني)","[""abbreviation"",""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","The note explicitly identifies the German article, not a normal English headword sense.","","false","AI-assisted linguistic review","[]","6155","1","review","uncertain","الـ (ألماني)","الألماني","الألماني","true",""
"h6298:t0","ALI","الي","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","6298","0","review","uncertain","الي","الي","الي","true",""
"h6298:t1","ALI","علي","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","6298","1","review","uncertain","علي","علي","علي","true",""
"h6435:t0","VII","السابع","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","6435","0","review","uncertain","السابع","السابع","السابع","true",""
"h6435:t1","VII","سابعا","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","6435","1","review","uncertain","سابعا","سابعا","سابعا","true",""
"h6774:t0","AVI","افي","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","6774","0","review","uncertain","افي","افي","افي","true",""
"h6825:t0","LEO","ليو","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","6825","0","review","uncertain","ليو","ليو","ليو","true",""
"h6872:t0","SIM","سيم","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","6872","0","review","uncertain","سيم","سيم","سيم","true",""
"h7064:t0","XI","الحرف اليوناني ""كسي""","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7064","0","review","uncertain","الحرف اليوناني ""كسي""","الحرفاليونانيكسي","الحرفاليونانيكسي","true",""
"h7075:t0","ZA","بيتزا (عامية)","[""abbreviation"",""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","ZA is an informal clipping of pizza; exclude this uncommon shortened headword from the standard pool.","","false","AI-assisted linguistic review","[]","7075","0","review","uncertain","بيتزا (عامية)","بيتزاعامية","بيتزاعامية","true",""
"h7227:t0","TEX","تكس","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7227","0","review","uncertain","تكس","تكس","تكس","true",""
"h7296:t1","SHAW","شاو","[""proper-name""]","rejected","uncertain","high","personal-name","This particular Arabic is the personal-name rendering. Other lexical senses of the English spelling are not being rejected.","","false","AI-assisted linguistic review","[]","7296","1","review","uncertain","شاو","شاو","شاو","true",""
"h7522:t0","FOO","فو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7522","0","review","uncertain","فو","فو","فو","true",""
"h7541:t0","SIG","سيج","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7541","0","review","uncertain","سيج","سيج","سيج","true",""
"h7675:t0","DEM","ماركا","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7675","0","review","uncertain","ماركا","ماركا","ماركا","true",""
"h7675:t1","DEM","ديم","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","7675","1","review","uncertain","ديم","ديم","ديم","true",""
"h7751:t0","EVA","ايفا","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","7751","0","review","uncertain","ايفا","ايفا","ايفا","true",""
"h7770:t0","BON","جيد (فرنسي)","[""abbreviation"",""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","The note explicitly gives a French adjective, not an English general-vocabulary sense.","","false","AI-assisted linguistic review","[]","7770","0","review","uncertain","جيد (فرنسي)","جيدفرنسي","جيدفرنسي","true",""
"h8042:t0","SAO","ساو","[""abbreviation""]","rejected","uncertain","high","abbreviation-initialism","The supplied relationship is an abbreviation, initialism, numeric/foreign fragment or name-like rendering rather than a verified general-vocabulary sense. Exclude this specific relationship; this is not a rule rejecting every abbreviation-source match.","","false","AI-assisted linguistic review","[]","8042","0","review","uncertain","ساو","ساو","ساو","true",""
"h8309:t0","LIZ","ليز","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","8309","0","review","uncertain","ليز","ليز","ليز","true",""
"h8712:t0","PAM","بام","[""abbreviation"",""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","8712","0","review","uncertain","بام","بام","بام","true",""
"h9808:t0","CAIRO","القاهره","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","9808","0","review","uncertain","القاهره","القاهره","القاهره","true",""
"h9808:t1","CAIRO","القاهرة","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","9808","1","review","uncertain","القاهرة","القاهرة","القاهرة","true",""
"h10946:t0","MUHAMMAD","محمد","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","10946","0","review","uncertain","محمد","محمد","محمد","true",""
"h11549:t0","AHMED","احمد","[""proper-name""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","11549","0","review","uncertain","احمد","احمد","احمد","true",""
"h12804:t0","PEPSI","بيبسي","[""brand-name""]","rejected","uncertain","high","brand-product","The Arabic is a company/product-name rendering; exclude from the standard vocabulary pool.","","false","AI-assisted linguistic review","[]","12804","0","review","uncertain","بيبسي","بيبسي","بيبسي","true",""
"h13951:t0","AVA","ماء (لاتيني)","[""editorial-note""]","rejected","uncertain","high","wrong-or-foreign-relation","AVA as Latin water is not a verified English lexical relationship; reject the erroneous foreign-language relation.","","false","AI-assisted linguistic review","[]","13951","0","review","uncertain","ماء (لاتيني)","ماءلاتيني","ماءلاتيني","true",""
"h15696:t0","RIYADH","الرياض","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","15696","0","review","uncertain","الرياض","الرياض","الرياض","true",""
"h15696:t1","RIYADH","رياض","[""place-name""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","15696","1","review","uncertain","رياض","رياض","رياض","true",""
