"sourceId","english","arabic","field","before","after","reason"
"382:1","MAN","مان","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"382:2","MAN","الرجل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"384:0","JOBS","الوظائف","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"384:1","JOBS","وظائف","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"385:0","PROVIDE","توفر","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"386:0","FOOD","طعام","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"386:2","FOOD","الطعام","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"386:4","FOOD","الأغذية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"387:1","SOURCE","مصدر","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"388:0","AUTHOR","مؤلف","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"388:1","AUTHOR","الكاتب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"388:2","AUTHOR","كاتب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"388:3","AUTHOR","المؤلف","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"389:0","DIFFERENT","مختلف","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"390:0","PRESS","اضغط","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"390:1","PRESS","الصحافة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"390:2","PRESS","صحافة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"391:1","LEARN","تعلم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"392:0","SALE","بيع","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"392:1","SALE","البيع","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"392:2","SALE","تخفيضات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"393:0","AROUND","حو","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"393:0","AROUND","حو","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"393:2","AROUND","حول","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"394:0","PRINT","بصمة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"394:1","PRINT","الطباعة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"394:2","PRINT","طباعة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"395:0","COURSE","بالطبع","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"395:0","COURSE","بالطبع","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"396:0","JOB","الوظيفة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"396:1","JOB","وظيفة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"396:4","JOB","عمل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"398:0","PROCESS","العملية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"398:1","PROCESS","عملية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"399:0","TEEN","المراهق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"399:1","TEEN","مراهق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"400:0","ROOM","غرفة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"400:1","ROOM","الغرفة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"401:0","STOCK","المخزونات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"401:1","STOCK","المخزون","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"402:0","TRAINING","التدريب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"402:1","TRAINING","تدريب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"403:1","TOO","أيضا","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"404:2","CREDIT","رصيد","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"405:0","POINT","نقطة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"405:1","POINT","بوينت","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"405:1","POINT","بوينت","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"405:2","POINT","النقطة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"406:1","JOIN","انضم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"407:0","SCIENCE","العلوم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"407:1","SCIENCE","علوم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"407:2","SCIENCE","العلم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"408:0","MEN","الرجال","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"408:1","MEN","رجال","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"410:0","ADVANCED","متقدم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"410:1","ADVANCED","متقدمة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"410:2","ADVANCED","المتقدمة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"410:3","ADVANCED","المتقدم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"411:0","WEST","ويست","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"411:0","WEST","ويست","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"411:1","WEST","الغرب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"411:3","WEST","غرب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"412:2","SALES","البيع","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"412:2","SALES","البيع","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"413:3","LOOK","انظر","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"414:5","ENGLISH","العربية","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"414:5","ENGLISH","العربية","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"419:1","CONDITIONS","ظروف","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"419:2","CONDITIONS","الظروف","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"419:3","CONDITIONS","الشروط","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"419:4","CONDITIONS","شروط","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"420:0","SELECT","حدد","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"420:2","SELECT","اختر","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"422:0","PHOTOS","الصور","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"422:1","PHOTOS","صور","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"424:0","THREAD","خيط","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"424:1","THREAD","الخيط","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"424:2","THREAD","موضوع","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"426:0","CATEGORY","الفئة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"426:1","CATEGORY","فئة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"427:0","NOTE","ملاحظة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"427:2","NOTE","الملاحظة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"428:2","LIVE","مباشر","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"428:5","LIVE","عش","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"429:0","LARGE","كبيرة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"429:1","LARGE","كبير","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"430:0","GALLERY","المعرض","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"430:1","GALLERY","معرض","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"431:0","TABLE","الجدول","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"431:1","TABLE","جدول","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"431:2","TABLE","الطاولة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"432:1","REGISTER","تسجيل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"432:2","REGISTER","السجل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"432:3","REGISTER","التسجيل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"433:0","HOWEVER","ومع ذلك","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"437:0","MARKET","سوق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"437:1","MARKET","السوق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"438:2","LIBRARY","المكتبة العامة","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"438:2","LIBRARY","المكتبة العامة","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"440:5","ACTION","الإجراء المتخذ","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"440:5","ACTION","الإجراء المتخذ","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"441:0","START","بداية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"441:1","START","البداية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"441:2","START","بدء","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"441:3","START","ابدأ","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"442:0","SERIES","مسلسل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"442:1","SERIES","سلسلة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"442:2","SERIES","السلسلة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"443:1","MODEL","عارض","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"443:2","MODEL","نموذج","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"443:4","MODEL","النموذج","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"444:1","FEATURES","سمات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"444:2","FEATURES","السمات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"444:5","FEATURES","المميزات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"448:2","HUMAN","بشرية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"450:3","YES","نعم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"451:1","REQUIRED","مطلوب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"451:3","REQUIRED","المطلوب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"452:2","SECOND","تاني","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"452:2","SECOND","تاني","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"452:4","SECOND","الثانية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"453:2","HOT","ساخنة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"454:0","ACCESSORIES","ملحقات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"454:1","ACCESSORIES","الملحقات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"455:2","COST","التكاليف","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"455:2","COST","التكاليف","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"456:0","MOVIE","الفيلم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"456:1","MOVIE","فيلم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"458:0","MARCH","المسيرة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"458:1","MARCH","مارس","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"458:2","MARCH","مسيرة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"460:2","BETTER","أفضل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"461:1","SAY","نقول","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"461:1","SAY","نقول","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"465:3","GOING","جاري التنفيذ","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"465:3","GOING","جاري التنفيذ","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"466:4","MEDICAL","الخدمات الطبية","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"466:4","MEDICAL","الخدمات الطبية","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"468:0","FRIEND","صديق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"468:1","FRIEND","الصديق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"468:2","FRIEND","صديقي","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"468:2","FRIEND","صديقي","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"471:0","SERVER","خادم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"471:1","SERVER","الخادم","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"472:0","STUDY","دراسة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"472:1","STUDY","ادرس","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"472:2","STUDY","الدراسة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"473:0","APPLICATION","الطلب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"473:1","APPLICATION","تطبيق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"473:2","APPLICATION","التطبيق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"474:0","CART","العربة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"474:1","CART","عربة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"475:0","STAFF","الموظفون","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"475:1","STAFF","موظفون","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"475:2","STAFF","الموظفين","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"476:0","ARTICLES","مقالات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"476:1","ARTICLES","المقالات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"478:0","FEEDBACK","ملاحظات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"478:1","FEEDBACK","ردود الفعل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"479:1","AGAIN","ثانية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"480:4","PLAY","لعب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"480:5","PLAY","اللعب","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"482:0","ISSUES","المسائل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"482:1","ISSUES","قضايا","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"482:2","ISSUES","القضايا","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"482:3","ISSUES","مسائل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"482:4","ISSUES","مشكلات","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"484:1","NEVER","أبداً","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"485:1","USERS","مستخدمون","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"486:0","COMPLETE","كامل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"486:2","COMPLETE","كاملة","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"487:0","STREET","ستريت","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"487:0","STREET","ستريت","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"488:0","TOPIC","الموضوع","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"488:1","TOPIC","موضوع","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"489:0","COMMENT","التعليق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"489:1","COMMENT","تعليق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"489:2","COMMENT","علق","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"490:0","FINANCIAL","مالي","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"490:1","FINANCIAL","مالية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"490:2","FINANCIAL","المالية","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"492:0","WORKING","يعمل","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"492:1","WORKING","اعمل","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"492:1","WORKING","اعمل","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"493:0","AGAINST","ضد","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"494:1","STANDARD","المعيار","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"494:2","STANDARD","معيار","allowedForArToEn","","true","Product-policy migration: valid approved relationship is not excluded by nonpreference/synonym ambiguity. Not a new linguistic approval."
"495:0","TAX","ضريبي","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"495:0","TAX","ضريبي","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"495:1","TAX","ضرائب","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"495:1","TAX","ضرائب","allowedForArToEn","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
"495:2","TAX","الضرائب","allowedForEnToAr","","false","Preserve earlier intentional exclusion of a nonapproved relationship, independently of preference."
