experiment,seed,size,mode,policy,discoveryIndex,rank,slots,lengths,quality,score,viable,attempts,solverMs,signature
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","8","16","57","{""3"":{""slots"":32,""candidates"":120},""4"":{""slots"":7,""candidates"":269},""5"":{""slots"":7,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""8"":{""slots"":2,""candidates"":167},""11"":{""slots"":1,""candidates"":28},""13"":{""slots"":4,""candidates"":8}}","376","1097","true","20","4.4895009999745525","0011111001111/0011111111111/1111111111111/1111100111100/1110111001110/1110011100111/1111011111111/0011100111111/0011101111100/1110111100111/1111111111111/1111110111111/0011100111100"
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","12","17","53","{""3"":{""slots"":23,""candidates"":120},""4"":{""slots"":10,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":5,""candidates"":219},""8"":{""slots"":1,""candidates"":167},""13"":{""slots"":5,""candidates"":8}}","372","1288","true","20","3.93125200002396","1111100111100/1111111111111/1111111111111/0011111001111/0011100111100/1111100111100/1110011110111/1110011110111/1111111001111/1111111001111/1111111111111/0111001110111/0111001110111"
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","3","18","58","{""3"":{""slots"":39,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":5,""candidates"":266},""6"":{""slots"":6,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""13"":{""slots"":4,""candidates"":8}}","368","1121","true","20","4.972794000030262","0111001110111/0111001110111/1111111111111/1111110011100/1111110011100/1110011100111/1110011100111/0011101111111/1111110011100/1111110011100/1111111111111/0111001110111/0111001110111"
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","17","19","58","{""3"":{""slots"":36,""candidates"":120},""4"":{""slots"":10,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""8"":{""slots"":2,""candidates"":167},""13"":{""slots"":4,""candidates"":8}}","366","1069","true","20","5.4990839999809396","1111001110111/1111001110111/1111111111111/0011110011100/0011110011100/1110011111111/1110011100111/1111111100111/0011100111100/0011100111100/1111111111111/1110111001111/1110111001111"
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","15","20","54","{""3"":{""slots"":26,""candidates"":120},""4"":{""slots"":12,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""6"":{""slots"":4,""candidates"":239},""7"":{""slots"":2,""candidates"":219},""10"":{""slots"":2,""candidates"":54},""13"":{""slots"":4,""candidates"":8}}","364","1175","true","20","4.66766500005906","0011110011100/1111110011100/1111111111111/1110111100111/0111001110111/0111001111111/1111110111111/1111111001110/1110111001110/1110011110111/1111111111111/0011100111111/0011100111100"
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","5","21","58","{""3"":{""slots"":34,""candidates"":120},""4"":{""slots"":18,""candidates"":269},""7"":{""slots"":2,""candidates"":219},""13"":{""slots"":4,""candidates"":8}}","356","616","true","20","4.916246999971918","0011110011100/0011110011100/1111111111111/1111011100111/1110011101111/1110111011100/0011110111100/0011101110111/1111011100111/1110011101111/1111111111111/0011100111100/0011100111100"
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","4","22","56","{""3"":{""slots"":28,""candidates"":120},""4"":{""slots"":20,""candidates"":269},""5"":{""slots"":2,""candidates"":266},""7"":{""slots"":2,""candidates"":219},""13"":{""slots"":4,""candidates"":8}}","352","882","true","20","4.7082899999804795","0011110011100/0011110011100/1111111111111/1110011110111/1110111100111/0011111001111/0011110111100/1111001111100/1110011110111/1110111100111/1111111111111/0011100111100/0011100111100"
"poolLong-fixedTemplates","3","13","ar_to_en","approved-only","9","23","55","{""3"":{""slots"":26,""candidates"":120},""4"":{""slots"":17,""candidates"":269},""5"":{""slots"":7,""candidates"":266},""7"":{""slots"":1,""candidates"":219},""13"":{""slots"":4,""candidates"":8}}","350","882","true","20","4.18362499999057","0011100111100/0011100111100/1111111111111/1110111100111/1110011100111/1111001111100/0011100111100/0011110011111/1110111001111/1110111100111/1111111111111/0111001111100/0111001111100"
"poolLong-fixedTemplates","3","13","en_to_ar","compatibility","0","0","78","{""2"":{""slots"":42,""candidates"":172},""3"":{""slots"":16,""candidates"":172},""4"":{""slots"":10,""candidates"":173},""5"":{""slots"":4,""candidates"":173},""6"":{""slots"":2,""candidates"":173},""7"":{""slots"":2,""candidates"":173},""10"":{""slots"":2,""candidates"":172}}","394","1208","true","2","1799.6829590000125","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011"
"poolLong-fixedTemplates","3","13","en_to_ar","compatibility","1","1","76","{""2"":{""slots"":26,""candidates"":172},""3"":{""slots"":32,""candidates"":172},""4"":{""slots"":8,""candidates"":173},""5"":{""slots"":6,""candidates"":173},""6"":{""slots"":2,""candidates"":173},""9"":{""slots"":2,""candidates"":172}}","392","1035","true","0","0","1101100111011/1101101111011/0111111011110/1110011011100/1110011100111/0011101110111/0111110111110/1110111011100/1110011100111/0011101100111/0111101111110/1101111011011/1101110011011"
"poolLong-fixedTemplates","3","13","en_to_ar","compatibility","5","2","76","{""2"":{""slots"":42,""candidates"":172},""3"":{""slots"":14,""candidates"":172},""4"":{""slots"":6,""candidates"":173},""5"":{""slots"":6,""candidates"":173},""6"":{""slots"":4,""candidates"":173},""7"":{""slots"":1,""candidates"":173},""8"":{""slots"":1,""candidates"":173},""9"":{""slots"":1,""candidates"":172},""10"":{""slots"":1,""candidates"":172}}","390","1553","true","0","0","0110011110011/1111011111111/1111100111110/1110110111011/1101111110011/1101101100111/0110011011100/1110011011100/1101110110011/0011100110011/0111001111110/1101111111111/1100110110011"
"poolLong-fixedTemplates","3","13","en_to_ar","compatibility","4","3","75","{""2"":{""slots"":37,""candidates"":172},""3"":{""slots"":11,""candidates"":172},""4"":{""slots"":15,""candidates"":173},""5"":{""slots"":7,""candidates"":173},""6"":{""slots"":2,""candidates"":173},""7"":{""slots"":1,""candidates"":173},""8"":{""slots"":1,""candidates"":173},""9"":{""slots"":1,""candidates"":172}}","388","1381","true","0","0","0110011100111/0110111110111/1101111011100/1101111001111/0110110110011/1110111110110/1111001111110/0011001101111/0110111001111/1101110011111/1111001110011/1110111111110/1100110011100"
"poolLong-fixedTemplates","3","13","en_to_ar","compatibility","3","4","74","{""2"":{""slots"":32,""candidates"":172},""3"":{""slots"":20,""candidates"":172},""4"":{""slots"":10,""candidates"":173},""5"":{""slots"":4,""candidates"":173},""6"":{""slots"":4,""candidates"":173},""8"":{""slots"":4,""candidates"":173}}","388","1036","true","0","0","1101101100110/1111101110110/0011110011111/1110011011011/1110011111111/0011101101111/0011110111100/1111011011100/1111111100111/1101101100111/1111100111100/0110111011111/0110011011011"
"poolLong-fixedTemplates","3","13","en_to_ar","compatibility","2","5","74","{""2"":{""slots"":33,""candidates"":172},""3"":{""slots"":24,""candidates"":172},""4"":{""slots"":7,""candidates"":173},""5"":{""slots"":4,""candidates"":173},""6"":{""slots"":1,""candidates"":173},""7"":{""slots"":1,""candidates"":173},""8"":{""slots"":1,""candidates"":173},""9"":{""slots"":2,""candidates"":172},""13"":{""slots"":1,""candidates"":103}}","386","1484","true","0","0","1111101110110/1111111111111/0110110011011/1100111011011/1111001110110/0111100110110/1100111001111/1100111001111/1111001111100/0011001110011/0111111111011/1100111011110/1100111011100"
"poolLong-fixedTemplates","3","13","en_to_ar","approved-only","0","0","78","{""2"":{""slots"":42,""candidates"":50},""3"":{""slots"":16,""candidates"":324},""4"":{""slots"":10,""candidates"":325},""5"":{""slots"":4,""candidates"":324},""6"":{""slots"":2,""candidates"":324},""7"":{""slots"":2,""candidates"":324},""10"":{""slots"":2,""candidates"":24}}","394","1695","true","2","1800.000000999993","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011"
"poolLong-fixedTemplates","3","13","en_to_ar","approved-only","1","1","76","{""2"":{""slots"":26,""candidates"":50},""3"":{""slots"":32,""candidates"":324},""4"":{""slots"":8,""candidates"":325},""5"":{""slots"":6,""candidates"":324},""6"":{""slots"":2,""candidates"":324},""9"":{""slots"":2,""candidates"":94}}","392","1441","true","0","0","1101100111011/1101101111011/0111111011110/1110011011100/1110011100111/0011101110111/0111110111110/1110111011100/1110011100111/0011101100111/0111101111110/1101111011011/1101110011011"
"poolLong-fixedTemplates","3","13","en_to_ar","approved-only","5","2","76","{""2"":{""slots"":42,""candidates"":50},""3"":{""slots"":14,""candidates"":324},""4"":{""slots"":6,""candidates"":325},""5"":{""slots"":6,""candidates"":324},""6"":{""slots"":4,""candidates"":324},""7"":{""slots"":1,""candidates"":324},""8"":{""slots"":1,""candidates"":180},""9"":{""slots"":1,""candidates"":94},""10"":{""slots"":1,""candidates"":24}}","390","1969","true","0","0","0110011110011/1111011111111/1111100111110/1110110111011/1101111110011/1101101100111/0110011011100/1110011011100/1101110110011/0011100110011/0111001111110/1101111111111/1100110110011"
"poolLong-fixedTemplates","3","13","en_to_ar","approved-only","4","3","75","{""2"":{""slots"":37,""candidates"":50},""3"":{""slots"":11,""candidates"":324},""4"":{""slots"":15,""candidates"":325},""5"":{""slots"":7,""candidates"":324},""6"":{""slots"":2,""candidates"":324},""7"":{""slots"":1,""candidates"":324},""8"":{""slots"":1,""candidates"":180},""9"":{""slots"":1,""candidates"":94}}","388","1945","true","0","0","0110011100111/0110111110111/1101111011100/1101111001111/0110110110011/1110111110110/1111001111110/0011001101111/0110111001111/1101110011111/1111001110011/1110111111110/1100110011100"
"poolLong-fixedTemplates","3","13","en_to_ar","approved-only","3","4","74","{""2"":{""slots"":32,""candidates"":50},""3"":{""slots"":20,""candidates"":324},""4"":{""slots"":10,""candidates"":325},""5"":{""slots"":4,""candidates"":324},""6"":{""slots"":4,""candidates"":324},""8"":{""slots"":4,""candidates"":180}}","388","1527","true","0","0","1101101100110/1111101110110/0011110011111/1110011011011/1110011111111/0011101101111/0011110111100/1111011011100/1111111100111/1101101100111/1111100111100/0110111011111/0110011011011"
"poolLong-fixedTemplates","3","13","en_to_ar","approved-only","2","5","74","{""2"":{""slots"":33,""candidates"":50},""3"":{""slots"":24,""candidates"":324},""4"":{""slots"":7,""candidates"":325},""5"":{""slots"":4,""candidates"":324},""6"":{""slots"":1,""candidates"":324},""7"":{""slots"":1,""candidates"":324},""8"":{""slots"":1,""candidates"":180},""9"":{""slots"":2,""candidates"":94},""13"":{""slots"":1,""candidates"":2}}","386","1947","true","0","0","1111101110110/1111111111111/0110110011011/1100111011011/1111001110110/0111100110110/1100111001111/1100111001111/1111001111100/0011001110011/0111111111011/1100111011110/1100111011100"
"minRun2","1","7","ar_to_en","approved-only","7","0","26","{""2"":{""slots"":16,""candidates"":15},""3"":{""slots"":4,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""6"":{""slots"":2,""candidates"":239}}","124","643","true","2","125.0852080000002","0110111/0111111/1101100/1110111/0011011/1111110/1110110"
"minRun2","1","7","ar_to_en","approved-only","8","1","26","{""2"":{""slots"":16,""candidates"":15},""3"":{""slots"":6,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""7"":{""slots"":2,""candidates"":219}}","124","623","true","2","125.09058299999992","0110011/1111011/1101110/1110111/0111011/1101111/1100110"
"minRun2","1","7","ar_to_en","approved-only","1","2","25","{""2"":{""slots"":16,""candidates"":15},""3"":{""slots"":2,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":1,""candidates"":219}}","122","1128","true","4","124.98341699999969","1110011/1111111/0011111/1110011/1101100/0111111/0110011"
"minRun2","1","7","ar_to_en","approved-only","14","3","24","{""2"":{""slots"":12,""candidates"":15},""3"":{""slots"":5,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""7"":{""slots"":2,""candidates"":219}}","122","889","true","2","125.00274899999977","0110110/1110111/1111011/0111110/1101111/1110111/0110110"
"minRun2","1","7","ar_to_en","approved-only","18","4","26","{""2"":{""slots"":18,""candidates"":15},""3"":{""slots"":3,""candidates"":120},""4"":{""slots"":3,""candidates"":269},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":1,""candidates"":219}}","122","862","true","11","125.00012399999991","0111011/1111011/1100110/0110111/0011011/1111110/1110110"
"minRun2","1","7","ar_to_en","approved-only","0","5","26","{""2"":{""slots"":12,""candidates"":15},""3"":{""slots"":11,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":1,""candidates"":266}}","122","670","true","1","31.03783300000009","1100111/1101111/0111011/0011100/1101110/1111011/1110011"
"minRun2","1","7","ar_to_en","approved-only","11","6","26","{""2"":{""slots"":12,""candidates"":15},""3"":{""slots"":11,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":1,""candidates"":266}}","122","670","true","0","0","1110011/1110111/1101100/0111110/0011011/1110111/1100111"
"minRun2","1","7","ar_to_en","approved-only","9","7","26","{""2"":{""slots"":16,""candidates"":15},""3"":{""slots"":5,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""7"":{""slots"":1,""candidates"":219}}","122","623","true","0","0","0110111/0110111/1101100/1111111/0011011/1110110/1110110"
"minRun2","1","7","ar_to_en","approved-only","17","8","26","{""2"":{""slots"":14,""candidates"":15},""3"":{""slots"":9,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""7"":{""slots"":1,""candidates"":219}}","122","623","true","0","0","0111011/1111011/1101110/0011100/0111011/1101111/1101110"
"minRun2","1","7","ar_to_en","approved-only","21","9","26","{""2"":{""slots"":18,""candidates"":15},""3"":{""slots"":4,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""7"":{""slots"":2,""candidates"":219}}","122","623","true","0","0","1100110/1101110/0111011/0110111/1100110/1111011/1111011"
"minRun2","1","7","ar_to_en","approved-only","3","10","25","{""2"":{""slots"":14,""candidates"":15},""3"":{""slots"":6,""candidates"":120},""4"":{""slots"":3,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""7"":{""slots"":1,""candidates"":219}}","120","889","true","0","0","0110110/0110110/1101111/1111011/0011011/1110111/1100111"
"minRun2","1","7","ar_to_en","approved-only","12","11","25","{""2"":{""slots"":17,""candidates"":15},""3"":{""slots"":4,""candidates"":120},""4"":{""slots"":1,""candidates"":269},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":2,""candidates"":219}}","120","862","true","0","0","0110011/1111111/1101100/1101111/0110011/1111110/1101100"
"minRun2","1","7","ar_to_en","approved-only","19","12","25","{""2"":{""slots"":12,""candidates"":15},""3"":{""slots"":9,""candidates"":120},""4"":{""slots"":3,""candidates"":269},""7"":{""slots"":1,""candidates"":219}}","120","623","true","0","0","1110011/1110111/0011100/1101100/1111011/1111111/0110110"
"minRun2","1","7","ar_to_en","approved-only","23","13","24","{""2"":{""slots"":14,""candidates"":15},""3"":{""slots"":5,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":1,""candidates"":266},""7"":{""slots"":2,""candidates"":219}}","118","889","true","0","0","0110011/1110011/1101111/0111110/1111011/1100111/1100110"
"minRun2","1","7","ar_to_en","approved-only","20","14","24","{""2"":{""slots"":10,""candidates"":15},""3"":{""slots"":9,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":3,""candidates"":266}}","118","670","true","0","0","0011011/1111011/1110111/0011100/1111100/1101111/1100111"
"minRun2","1","7","ar_to_en","approved-only","4","15","24","{""2"":{""slots"":16,""candidates"":15},""3"":{""slots"":4,""candidates"":120},""5"":{""slots"":1,""candidates"":266},""7"":{""slots"":3,""candidates"":219}}","118","620","true","0","0","0011011/1111111/1100111/0011011/1111111/1100110/1100110"
"minRun2","1","7","ar_to_en","approved-only","6","16","24","{""2"":{""slots"":12,""candidates"":15},""3"":{""slots"":9,""candidates"":120},""5"":{""slots"":1,""candidates"":266},""7"":{""slots"":2,""candidates"":219}}","118","620","true","0","0","1100111/1100111/0111011/0111110/1101110/1110011/1110011"
"minRun2","1","7","ar_to_en","approved-only","22","17","23","{""2"":{""slots"":14,""candidates"":15},""3"":{""slots"":4,""candidates"":120},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":1,""candidates"":239},""7"":{""slots"":2,""candidates"":219}}","116","859","true","0","0","1100110/1101110/0111011/0110011/1110110/1111111/0011111"
"minRun2","1","7","ar_to_en","approved-only","5","18","22","{""2"":{""slots"":8,""candidates"":15},""3"":{""slots"":7,""candidates"":120},""4"":{""slots"":2,""candidates"":269},""5"":{""slots"":5,""candidates"":266}}","114","670","true","0","0","1110011/1110011/0011111/0111110/1111100/1100111/1100111"
"minRun2","1","7","ar_to_en","approved-only","10","19","22","{""2"":{""slots"":9,""candidates"":15},""3"":{""slots"":5,""candidates"":120},""4"":{""slots"":3,""candidates"":269},""5"":{""slots"":5,""candidates"":266}}","114","670","true","0","0","0111100/1111100/1100111/1101111/0011111/1110011/1110011"
"minRun2","1","7","ar_to_en","approved-only","13","20","22","{""2"":{""slots"":10,""candidates"":15},""3"":{""slots"":4,""candidates"":120},""4"":{""slots"":5,""candidates"":269},""6"":{""slots"":3,""candidates"":239}}","114","643","true","0","0","0110110/0110111/1101111/1111011/1110011/1111110/0011100"
"minRun2","1","7","ar_to_en","approved-only","16","21","22","{""2"":{""slots"":12,""candidates"":15},""3"":{""slots"":5,""candidates"":120},""5"":{""slots"":2,""candidates"":266},""7"":{""slots"":3,""candidates"":219}}","114","620","true","0","0","0011011/1111111/1111100/0110110/1110011/1111111/0011100"
"minRun2","1","7","ar_to_en","approved-only","2","22","20","{""2"":{""slots"":12,""candidates"":15},""3"":{""slots"":1,""candidates"":120},""5"":{""slots"":2,""candidates"":266},""6"":{""slots"":2,""candidates"":239},""7"":{""slots"":3,""candidates"":219}}","110","859","true","0","0","0011011/1111111/1111100/0011100/0011111/1111111/1101100"
"minRun2","1","7","ar_to_en","approved-only","15","23","18","{""2"":{""slots"":4,""candidates"":15},""3"":{""slots"":4,""candidates"":120},""4"":{""slots"":4,""candidates"":269},""5"":{""slots"":4,""candidates"":266},""7"":{""slots"":2,""candidates"":219}}","106","889","true","0","0","0011100/0111110/1111011/1111111/1101111/0111110/0011100"
"minRun2","1","9","ar_to_en","compatibility","20","0","40","{""2"":{""slots"":24,""candidates"":47},""3"":{""slots"":4,""candidates"":279},""4"":{""slots"":4,""candidates"":279},""5"":{""slots"":4,""candidates"":279},""6"":{""slots"":2,""candidates"":279},""7"":{""slots"":2,""candidates"":279}}","202","1442","true","1","3.7100410000000466","011011011/111011111/111101100/011111011/110111011/110111110/001101111/111110111/110110110"
"minRun2","1","9","ar_to_en","compatibility","3","1","40","{""2"":{""slots"":26,""candidates"":47},""3"":{""slots"":2,""candidates"":279},""4"":{""slots"":8,""candidates"":279},""6"":{""slots"":1,""candidates"":279},""7"":{""slots"":1,""candidates"":279},""8"":{""slots"":1,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","200","1721","true","0","0","110110011/111111111/111111100/110110110/011001111/011011011/110110110/111101111/001101111"
"minRun2","1","9","ar_to_en","compatibility","7","2","42","{""2"":{""slots"":26,""candidates"":47},""3"":{""slots"":6,""candidates"":279},""4"":{""slots"":6,""candidates"":279},""5"":{""slots"":2,""candidates"":279},""6"":{""slots"":2,""candidates"":279}}","200","1163","true","0","0","110011011/111011111/001110110/110110110/111101111/011011011/011011100/111110111/110110011"
"minRun2","1","9","ar_to_en","compatibility","18","3","43","{""2"":{""slots"":33,""candidates"":47},""3"":{""slots"":4,""candidates"":279},""4"":{""slots"":2,""candidates"":279},""5"":{""slots"":2,""candidates"":279},""9"":{""slots"":2,""candidates"":279}}","200","1163","true","0","0","110110011/111111111/011001111/110011011/110110110/001100111/011011011/110111110/110110110"
"minRun2","1","9","ar_to_en","compatibility","22","4","42","{""2"":{""slots"":26,""candidates"":47},""3"":{""slots"":10,""candidates"":279},""4"":{""slots"":4,""candidates"":279},""9"":{""slots"":2,""candidates"":279}}","200","884","true","0","0","011100111/111101111/110011011/110110110/011101110/011011011/110110011/111101111/111001110"
"minRun2","1","9","ar_to_en","compatibility","5","5","41","{""2"":{""slots"":27,""candidates"":47},""3"":{""slots"":7,""candidates"":279},""4"":{""slots"":1,""candidates"":279},""5"":{""slots"":4,""candidates"":279},""6"":{""slots"":1,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","196","1442","true","0","0","011001110/111111111/110110011/111001100/011011111/001110011/111100110/111011111/011011011"
"minRun2","1","9","ar_to_en","compatibility","19","6","40","{""2"":{""slots"":22,""candidates"":47},""3"":{""slots"":6,""candidates"":279},""4"":{""slots"":6,""candidates"":279},""5"":{""slots"":6,""candidates"":279}}","196","884","true","0","0","001100111/111101111/110111110/001110011/111101111/110011100/011111011/111101111/111001100"
"minRun2","1","9","ar_to_en","compatibility","23","7","41","{""2"":{""slots"":23,""candidates"":47},""3"":{""slots"":9,""candidates"":279},""4"":{""slots"":8,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","196","884","true","0","0","110011011/111011011/011110111/110110111/111001100/011011100/110111011/111101111/011100110"
"minRun2","1","9","ar_to_en","compatibility","11","8","40","{""2"":{""slots"":23,""candidates"":47},""3"":{""slots"":8,""candidates"":279},""4"":{""slots"":5,""candidates"":279},""5"":{""slots"":3,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","194","1163","true","0","0","001110011/111111111/110011100/001110011/111100111/110111100/011011111/111100111/111100110"
"minRun2","1","9","ar_to_en","compatibility","6","9","39","{""2"":{""slots"":24,""candidates"":47},""3"":{""slots"":6,""candidates"":279},""4"":{""slots"":4,""candidates"":279},""5"":{""slots"":2,""candidates"":279},""6"":{""slots"":1,""candidates"":279},""8"":{""slots"":2,""candidates"":279}}","192","1442","true","0","0","001111011/011111111/110011100/111101100/111110011/011011111/011001100/110111111/110110011"
"minRun2","1","9","ar_to_en","compatibility","13","10","39","{""2"":{""slots"":24,""candidates"":47},""3"":{""slots"":4,""candidates"":279},""4"":{""slots"":7,""candidates"":279},""5"":{""slots"":2,""candidates"":279},""7"":{""slots"":1,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","192","1442","true","0","0","110111110/111111111/001110011/011011110/111101100/110110011/110011011/011111110/001110110"
"minRun2","1","9","ar_to_en","compatibility","17","11","39","{""2"":{""slots"":18,""candidates"":47},""3"":{""slots"":14,""candidates"":279},""4"":{""slots"":3,""candidates"":279},""5"":{""slots"":2,""candidates"":279},""6"":{""slots"":1,""candidates"":279},""8"":{""slots"":1,""candidates"":279}}","192","1442","true","0","0","001110110/011111111/111001111/110110011/001110110/111001100/110111111/111110011/011110011"
"minRun2","1","9","ar_to_en","compatibility","10","12","39","{""2"":{""slots"":23,""candidates"":47},""3"":{""slots"":8,""candidates"":279},""4"":{""slots"":4,""candidates"":279},""5"":{""slots"":2,""candidates"":279},""9"":{""slots"":2,""candidates"":279}}","192","1163","true","0","0","011101100/111111111/111110011/110111100/001101100/011011011/110110011/111111111/011001110"
"minRun2","1","9","ar_to_en","compatibility","1","13","38","{""2"":{""slots"":22,""candidates"":47},""3"":{""slots"":6,""candidates"":279},""4"":{""slots"":6,""candidates"":279},""6"":{""slots"":2,""candidates"":279},""7"":{""slots"":1,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","190","1442","true","0","0","001111110/001111110/111100111/110011011/110111100/011100110/011011011/111111111/111100110"
"minRun2","1","9","ar_to_en","compatibility","12","14","38","{""2"":{""slots"":19,""candidates"":47},""3"":{""slots"":10,""candidates"":279},""4"":{""slots"":4,""candidates"":279},""5"":{""slots"":3,""candidates"":279},""6"":{""slots"":1,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","190","1442","true","0","0","110111110/111111111/001100111/011001111/110011100/110110011/011110011/111011111/111001100"
"minRun2","1","9","ar_to_en","compatibility","2","15","38","{""2"":{""slots"":20,""candidates"":47},""3"":{""slots"":13,""candidates"":279},""5"":{""slots"":2,""candidates"":279},""8"":{""slots"":2,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","190","1163","true","0","0","110011100/111111110/001110111/011011011/110111011/110110110/111011100/011111111/001110011"
"minRun2","1","9","ar_to_en","compatibility","4","16","37","{""2"":{""slots"":23,""candidates"":47},""3"":{""slots"":4,""candidates"":279},""4"":{""slots"":3,""candidates"":279},""5"":{""slots"":4,""candidates"":279},""7"":{""slots"":1,""candidates"":279},""8"":{""slots"":1,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","188","1721","true","0","0","110011100/111111111/011101111/110011110/111111100/001110011/110011011/111111110/001100110"
"minRun2","1","9","ar_to_en","compatibility","8","17","37","{""2"":{""slots"":20,""candidates"":47},""3"":{""slots"":9,""candidates"":279},""4"":{""slots"":1,""candidates"":279},""5"":{""slots"":4,""candidates"":279},""6"":{""slots"":1,""candidates"":279},""8"":{""slots"":1,""candidates"":279},""9"":{""slots"":1,""candidates"":279}}","188","1721","true","0","0","011001110/011011111/110110011/111110111/111001110/011101100/111110011/111111111/001101100"
"minRun2","1","9","ar_to_en","compatibility","16","18","37","{""2"":{""slots"":15,""candidates"":47},""3"":{""slots"":9,""candidates"":279},""4"":{""slots"":8,""candidates"":279},""5"":{""slots"":5,""candidates"":279}}","188","884","true","0","0","001110011/111110011/111001110/111001100/110110111/011110011/001111011/111101111/111100111"
"minRun2","1","9","ar_to_en","compatibility","0","19","36","{""2"":{""slots"":12,""candidates"":47},""3"":{""slots"":13,""candidates"":279},""4"":{""slots"":6,""candidates"":279},""5"":{""slots"":3,""candidates"":279},""6"":{""slots"":2,""candidates"":279}}","186","1163","true","0","0","110110011/111110011/111001111/111011100/001111100/001110111/111100111/110011111/110011011"
"minRun2","1","9","ar_to_en","compatibility","9","20","36","{""2"":{""slots"":14,""candidates"":47},""3"":{""slots"":12,""candidates"":279},""4"":{""slots"":6,""candidates"":279},""5"":{""slots"":2,""candidates"":279},""8"":{""slots"":2,""candidates"":279}}","186","1163","true","0","0","110011100/110011110/011101111/111110011/110111011/110011111/111101110/011110011/001110011"
"minRun2","1","9","ar_to_en","compatibility","21","21","36","{""2"":{""slots"":22,""candidates"":47},""3"":{""slots"":4,""candidates"":279},""4"":{""slots"":4,""candidates"":279},""5"":{""slots"":3,""candidates"":279},""9"":{""slots"":3,""candidates"":279}}","186","1163","true","0","0","011001111/011001111/110110110/110110110/111111111/011011011/011011011/111100110/111100110"
"minRun2","1","9","ar_to_en","compatibility","14","22","34","{""2"":{""slots"":12,""candidates"":47},""3"":{""slots"":10,""candidates"":279},""4"":{""slots"":4,""candidates"":279},""5"":{""slots"":6,""candidates"":279},""8"":{""slots"":2,""candidates"":279}}","184","1163","true","0","0","001110110/011110110/111011111/110011111/011101110/111110011/111110111/011011110/011011100"
"minRun2","1","9","ar_to_en","compatibility","15","23","35","{""2"":{""slots"":11,""candidates"":47},""3"":{""slots"":14,""candidates"":279},""4"":{""slots"":6,""candidates"":279},""6"":{""slots"":2,""candidates"":279},""7"":{""slots"":2,""candidates"":279}}","184","1163","true","0","0","111001100/111111100/011110111/011110011/110011011/110011100/001111111/111100111/111100111"
"minRun2","1","11","ar_to_en","compatibility","17","0","62","{""2"":{""slots"":38,""candidates"":47},""3"":{""slots"":16,""candidates"":217},""4"":{""slots"":4,""candidates"":217},""7"":{""slots"":2,""candidates"":217},""8"":{""slots"":2,""candidates"":217}}","294","915","true","1","40.66883400000029","11011011011/11111111011/01100110111/00110011110/11011101110/11001110011/01110111011/01111001100/11101100110/11011111111/11011011011"
