experiment,seed,size,mode,policy,success,reason,templatesDiscovered,viableTemplates,templatesAttempted,solverAttempts,constructEmpty,maximumDepth,slotSelections,selectedDomainTotal,lookups,examined,duplicateVisits,lookupMs,placementMs,validationMs,backtracks,forwardFailures,mrvDeadEnds,observedDeadlineExits,buildRejections,validationErrors
"poolLong","2","9","ar_to_en","compatibility","true","success","24","24","5","5","4","32","8251","25375","184142","null","null","544.5223760157824","2.034428003447829","0.10516599999391474","8215","14076","0","25","[]","[]"
"poolLong","2","11","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","32","54779","175504","1727419","null","null","3160.023752031673","15.147703001159243","0","54762","109732","5","177","[]","[]"
"poolLong","2","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","154","154","14","45946","102471","1716818","null","null","3080.056929958373","10.488561006262898","0","45988","55577","195","61","[]","[]"
"poolLong","2","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","22","38543","120361","1729321","null","null","3121.7627439572825","11.29836999575491","0","38548","73274","28","131","[]","[]"
"poolLong","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75580","null","null","73.43153200246161","1.2031279993243515","0","0","7680","0","0","[]","[]"
"poolLong","2","13","en_to_ar","compatibility","true","success","6","6","1","1","0","82","1235","4093","42488","null","null","101.67576999164885","0.2594579999858979","0.23466600000392646","1153","2155","0","0","[]","[]"
"poolLong","2","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","31","22607","52905","1243446","null","null","1240.05283700797","4.682540998241166","0","22893","29792","288","29","[]","[]"
"poolLong","3","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","19","83968","246535","1384168","null","null","2095.340794995049","19.246137001668103","0","83972","157169","25","128","[]","[]"
"poolLong","3","9","ar_to_en","compatibility","true","success","24","24","5","5","4","32","11014","33632","198490","null","null","489.38081398408394","2.5624800019722898","0.1033750000060536","10978","19519","0","47","[]","[]"
"poolLong","3","11","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","32","50410","164974","1599967","null","null","3163.0349060071167","13.878889995801728","0","50397","103550","10","167","[]","[]"
"poolLong","3","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","172","172","14","43359","95175","1661518","null","null","3065.410274005815","10.366628999938257","0","43452","50919","265","55","[]","[]"
"poolLong","3","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","19","38530","122571","1759572","null","null","3124.7222628870513","11.821800004749093","0","38522","75550","15","148","[]","[]"
"poolLong","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","73880","null","null","75.60532600281294","1.1751209974172525","0","0","7680","0","0","[]","[]"
"poolLong","3","13","en_to_ar","compatibility","false","observed_deadline_no_complete_fill","6","6","1","2","2","57","22568","57413","773110","null","null","1284.0518480077735","4.541852990922052","0","22566","33813","0","64","[]","[]"
"poolLong","3","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","43","22121","54307","1036663","null","null","1270.6126631616498","3.994230998272542","0","22282","31821","163","34","[]","[]"
"arc4000","1","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","1","9","ar_to_en","compatibility","true","success","24","24","2","2","1","0","0","0","0","null","null","0","0","0.6449999999995271","0","0","0","0","[]","[]"
"arc4000","1","11","ar_to_en","compatibility","true","success","24","24","1","1","0","0","0","0","0","null","null","0","0","0.28162499999962165","0","0","0","0","[]","[]"
"arc4000","1","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","369","369","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","1","13","ar_to_en","compatibility","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","1","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.5229579999995622","0","0","0","0","[]","[]"
"arc4000","1","13","en_to_ar","approved-only","false","no_complete_fill_deadline_not_established","6","6","1","2","2","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","2","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","2","9","ar_to_en","compatibility","true","success","24","24","7","7","6","0","0","0","0","null","null","0","0","0.18983300000036252","0","0","0","0","[]","[]"
"arc4000","2","11","ar_to_en","compatibility","true","success","24","24","18","18","17","0","0","0","0","null","null","0","0","0.2467499999984284","0","0","0","0","[]","[]"
"arc4000","2","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","362","362","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","2","13","ar_to_en","compatibility","true","success","24","24","6","6","5","0","0","0","0","null","null","0","0","0.3556669999998121","0","0","0","0","[]","[]"
"arc4000","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","2","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.25324999999429565","0","0","0","0","[]","[]"
"arc4000","2","13","en_to_ar","approved-only","false","no_complete_fill_deadline_not_established","6","6","2","22","22","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","3","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","3","9","ar_to_en","compatibility","true","success","24","24","5","5","4","0","0","0","0","null","null","0","0","0.3567079999993439","0","0","0","0","[]","[]"
"arc4000","3","11","ar_to_en","compatibility","true","success","24","24","9","9","8","0","0","0","0","null","null","0","0","0.1648330000025453","0","0","0","0","[]","[]"
"arc4000","3","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","375","375","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","3","13","ar_to_en","compatibility","true","success","24","24","23","23","22","0","0","0","0","null","null","0","0","0.2166670000005979","0","0","0","0","[]","[]"
"arc4000","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc4000","3","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.27079199999570847","0","0","0","0","[]","[]"
"arc4000","3","13","en_to_ar","approved-only","false","no_complete_fill_deadline_not_established","6","6","2","22","22","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","1","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","1","9","ar_to_en","compatibility","true","success","24","24","3","3","2","0","0","0","0","null","null","0","0","0.11387500000273576","0","0","0","0","[]","[]"
"arc6000","1","11","ar_to_en","compatibility","true","success","24","24","2","2","1","0","0","0","0","null","null","0","0","0.17145800000434974","0","0","0","0","[]","[]"
"arc6000","1","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","366","366","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","1","13","ar_to_en","compatibility","true","success","24","24","3","3","2","0","0","0","0","null","null","0","0","0.2303749999991851","0","0","0","0","[]","[]"
"arc6000","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","1","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.2544579999957932","0","0","0","0","[]","[]"
"arc6000","1","13","en_to_ar","approved-only","false","no_complete_fill_deadline_not_established","6","6","1","2","2","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","2","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","2","9","ar_to_en","compatibility","true","success","24","24","1","1","0","0","0","0","0","null","null","0","0","0.1198749999894062","0","0","0","0","[]","[]"
"arc6000","2","11","ar_to_en","compatibility","true","success","24","24","1","1","0","0","0","0","0","null","null","0","0","0.1729580000101123","0","0","0","0","[]","[]"
"arc6000","2","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","363","363","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","2","13","ar_to_en","compatibility","true","success","24","24","2","2","1","0","0","0","0","null","null","0","0","0.23633300000801682","0","0","0","0","[]","[]"
"arc6000","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","2","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.22899999999208376","0","0","0","0","[]","[]"
"arc6000","2","13","en_to_ar","approved-only","false","no_complete_fill_deadline_not_established","6","6","2","22","22","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","3","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","3","9","ar_to_en","compatibility","true","success","24","24","5","5","4","0","0","0","0","null","null","0","0","0.14350000000558794","0","0","0","0","[]","[]"
"arc6000","3","11","ar_to_en","compatibility","true","success","24","24","6","6","5","0","0","0","0","null","null","0","0","0.1587089999957243","0","0","0","0","[]","[]"
"arc6000","3","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","378","378","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","3","13","ar_to_en","compatibility","true","success","24","24","1","1","0","0","0","0","0","null","null","0","0","0.24054199999955017","0","0","0","0","[]","[]"
"arc6000","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000","3","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.29508399999758694","0","0","0","0","[]","[]"
"arc6000","3","13","en_to_ar","approved-only","false","no_complete_fill_deadline_not_established","6","6","2","22","22","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"pool8000","1","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","100802","291313","1625327","null","null","2054.2949350282142","23.657869001399376","0","100827","184839","47","124","[]","[]"
"pool8000","1","9","ar_to_en","compatibility","true","success","24","24","3","3","2","32","1347","7989","28963","null","null","240.46385099670442","0.34855200022866484","0.11029100000450853","1313","2337","0","15","[]","[]"
"pool8000","1","11","ar_to_en","compatibility","true","success","24","24","8","8","7","43","5033","26684","158988","null","null","951.1023350057803","1.5130339997267583","0.15716600000450853","4983","10813","0","72","[]","[]"
"pool8000","1","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","186","186","15","43758","96147","1645493","null","null","3021.3472859988105","9.999352001323132","0","43763","51649","190","52","[]","[]"
"pool8000","1","13","ar_to_en","compatibility","true","success","24","24","22","22","21","58","29493","100004","1201742","null","null","2856.905041002363","7.693780001514824","0.3141250000044238","29415","60429","0","239","[]","[]"
"pool8000","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75900","null","null","77.05652299844951","1.2208319994824706","0","0","7680","0","0","[]","[]"
"pool8000","1","13","en_to_ar","compatibility","true","success","6","6","1","1","0","86","94","1173","3675","null","null","15.104791000005207","0.015203000031760894","0.26900000000023283","8","56","0","0","[]","[]"
"pool8000","1","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","55","29839","80963","961761","null","null","1354.1679429839423","6.776710000369349","0","29839","50457","2","70","[]","[]"
"pool8000","2","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","106578","300708","1765385","null","null","2069.955072989236","25.142488003708422","0","106575","188727","18","128","[]","[]"
"pool8000","2","9","ar_to_en","compatibility","true","success","24","24","3","3","2","31","4052","15701","67021","null","null","291.65948600550473","1.0009489994408796","0.12329199998930562","4020","7319","0","25","[]","[]"
"pool8000","2","11","ar_to_en","compatibility","true","success","24","24","1","1","0","48","148","2014","4434","null","null","17.299945999024203","0.040829999910783954","0.1718330000003334","100","268","0","0","[]","[]"
"pool8000","2","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","156","156","18","45132","100268","1697685","null","null","3058.044610994766","10.601088995928876","0","45177","54215","201","63","[]","[]"
"pool8000","2","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","42","47505","138934","1831782","null","null","3269.628514010372","12.04581100019277","0","47497","80798","13","272","[]","[]"
"pool8000","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75580","null","null","71.10077100266062","1.1342770003684564","0","0","7680","0","0","[]","[]"
"pool8000","2","13","en_to_ar","compatibility","true","success","6","6","1","1","0","84","87","1002","3557","null","null","9.631369001537678","0.013037000040640123","0.2657080000062706","3","54","0","0","[]","[]"
"pool8000","2","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","25","19278","44304","1043327","null","null","1283.4294019949157","3.187877998832846","0","19276","24975","0","25","[]","[]"
"pool8000","3","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","19","85434","251063","1407775","null","null","2071.4726680040476","19.66421299688227","0","85437","160295","25","119","[]","[]"
"pool8000","3","9","ar_to_en","compatibility","true","success","24","24","1","1","0","30","97","1639","1914","null","null","15.268695998558542","0.019957000113208778","0.1394999999902211","67","103","0","0","[]","[]"
"pool8000","3","11","ar_to_en","compatibility","true","success","24","24","2","2","1","46","5050","15473","69441","null","null","154.5938609962759","0.9261049993656343","0.17695900000398979","5003","7440","0","24","[]","[]"
"pool8000","3","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","173","173","14","44035","96539","1687830","null","null","3047.1728059628804","10.448167999420548","0","44124","51734","261","59","[]","[]"
"pool8000","3","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","41","39068","118221","1597486","null","null","3288.7891990145145","9.749299003044143","0","39048","68248","4","253","[]","[]"
"pool8000","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","73880","null","null","73.95622300528339","1.2078429984976538","0","0","7680","0","0","[]","[]"
"pool8000","3","13","en_to_ar","compatibility","true","success","6","6","1","1","0","82","82","1867","3450","null","null","30.230619998677867","0.011959999828832224","0.26295800000661984","0","23","0","0","[]","[]"
"pool8000","3","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","3","42","42","68","25487","57194","998682","null","null","1261.0106720309122","3.8620390022406355","0","28605","28331","3160","49","[]","[]"
"pool6000-fixedTemplates","1","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","105910","306028","1709868","null","null","2069.9861170007116","21.942204000092943","0","105934","194421","47","112","[]","[]"
"pool6000-fixedTemplates","1","9","ar_to_en","compatibility","true","success","24","24","3","3","2","32","1353","7954","32618","null","null","254.18916700177033","0.5014529999934894","0.6790829999999914","1319","2432","0","15","[]","[]"
"pool6000-fixedTemplates","1","11","ar_to_en","compatibility","true","success","24","24","8","8","7","44","6741","32117","195944","null","null","942.8345659974029","1.800069999990228","0.27925000000050204","6691","14558","1","69","[]","[]"
"pool6000-fixedTemplates","1","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","189","189","15","45523","99871","1710376","null","null","3034.0404219999728","9.46349100000225","0","45530","53722","196","56","[]","[]"
"pool6000-fixedTemplates","1","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","48","52957","148627","2058933","null","null","3241.866241002095","10.643072999644573","0","52934","84964","0","302","[]","[]"
"pool6000-fixedTemplates","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75900","null","null","72.34183100049995","1.0139870000602969","0","0","7680","0","0","[]","[]"
"pool6000-fixedTemplates","1","13","en_to_ar","compatibility","true","success","6","6","1","1","0","82","122","1267","5456","null","null","48.09137499992903","0.019707999974343693","0.730874999999287","40","96","0","0","[]","[]"
"pool6000-fixedTemplates","1","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","5","82","82","53","19523","54017","673583","null","null","1263.8211990024502","4.275290000230598","0","19449","34292","8","42","[]","[]"
"pool6000-fixedTemplates","2","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","110086","311005","1826313","null","null","2071.5815899971276","24.72837899915976","0","110080","195538","18","117","[]","[]"
"pool6000-fixedTemplates","2","9","ar_to_en","compatibility","true","success","24","24","2","2","1","32","680","4688","19101","null","null","125.44465400067565","0.18595100011953036","0.20870899999863468","647","1135","0","6","[]","[]"
"pool6000-fixedTemplates","2","11","ar_to_en","compatibility","true","success","24","24","9","9","8","44","14159","48385","379735","null","null","1095.56960200295","3.178809999866644","0.2772499999991851","14107","22051","0","63","[]","[]"
"pool6000-fixedTemplates","2","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","157","157","18","45375","100916","1707549","null","null","3054.5883309969395","10.238426001040352","0","45417","54602","199","63","[]","[]"
"pool6000-fixedTemplates","2","13","ar_to_en","compatibility","true","success","24","24","12","12","11","60","23642","72146","974415","null","null","1531.539296003859","6.7585500000132015","0.38266700000167475","23572","43135","1","100","[]","[]"
"pool6000-fixedTemplates","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75580","null","null","71.69477699800336","1.1579319999400468","0","0","7680","0","0","[]","[]"
"pool6000-fixedTemplates","2","13","en_to_ar","compatibility","true","success","6","6","1","1","0","82","88","1369","3644","null","null","16.26417399967613","0.012420000010024523","0.2437499999978172","6","49","0","0","[]","[]"
"pool6000-fixedTemplates","2","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","22","27651","68004","1602528","null","null","1198.817945005816","8.24552500034406","0","27657","40232","8","15","[]","[]"
"pool6000-fixedTemplates","3","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","19","86568","254568","1427795","null","null","2069.439799003001","20.242175001134456","0","86572","162690","25","117","[]","[]"
"pool6000-fixedTemplates","3","9","ar_to_en","compatibility","true","success","24","24","2","2","1","30","3361","13517","65551","null","null","148.51565799971286","0.9725929997075582","0.09712500000023283","3330","7461","0","9","[]","[]"
"pool6000-fixedTemplates","3","11","ar_to_en","compatibility","true","success","24","24","1","1","0","48","188","2149","5546","null","null","40.855916998378234","0.039199999962875154","0.14466600000014296","140","277","0","0","[]","[]"
"pool6000-fixedTemplates","3","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","175","175","14","44627","98072","1709600","null","null","3036.4879789745246","10.572637999714061","0","44716","52590","263","62","[]","[]"
"pool6000-fixedTemplates","3","13","ar_to_en","compatibility","true","success","24","24","6","6","5","62","13855","40081","445673","null","null","809.288537998531","3.23048200042831","0.21041600000171456","13788","23398","0","47","[]","[]"
"pool6000-fixedTemplates","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","73880","null","null","73.41321700007393","1.1536990005261032","0","0","7680","0","0","[]","[]"
"pool6000-fixedTemplates","3","13","en_to_ar","compatibility","true","success","6","6","1","1","0","78","87","1470","3320","null","null","22.37757600004261","0.012372000004688744","0.21674999999959255","9","37","0","0","[]","[]"
"pool6000-fixedTemplates","3","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","66","41399","95923","795518","null","null","1309.9765279961575","7.297775000683032","0","41721","53854","324","63","[]","[]"
"arc6000-fixedTemplates","1","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","1","9","ar_to_en","compatibility","true","success","24","24","3","3","2","0","0","0","0","null","null","0","0","0.2102500000037253","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","1","11","ar_to_en","compatibility","true","success","24","24","2","2","1","0","0","0","0","null","null","0","0","0.1421669999981532","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","1","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","382","382","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","1","13","ar_to_en","compatibility","true","success","24","24","2","2","1","0","0","0","0","null","null","0","0","0.23458299999765586","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","1","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.2316659999996773","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","1","13","en_to_ar","approved-only","true","success","6","6","5","81","80","0","0","0","0","null","null","0","0","0.2139999999999418","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","2","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","2","9","ar_to_en","compatibility","true","success","24","24","2","2","1","0","0","0","0","null","null","0","0","0.10283300000446616","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","2","11","ar_to_en","compatibility","true","success","24","24","2","2","1","0","0","0","0","null","null","0","0","0.1400419999990845","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","2","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","370","370","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","2","13","ar_to_en","compatibility","true","success","24","24","1","1","0","0","0","0","0","null","null","0","0","0.27999999999883585","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","2","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.33395800000289455","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","2","13","en_to_ar","approved-only","false","no_complete_fill_deadline_not_established","6","6","1","2","2","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","3","7","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","24","24","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","3","9","ar_to_en","compatibility","true","success","24","24","3","3","2","0","0","0","0","null","null","0","0","0.1290830000070855","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","3","11","ar_to_en","compatibility","true","success","24","24","1","1","0","0","0","0","0","null","null","0","0","0.2036250000091968","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","3","11","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","393","393","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","3","13","ar_to_en","compatibility","true","success","24","24","6","6","5","0","0","0","0","null","null","0","0","0.2651669999904698","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","3","13","en_to_ar","compatibility","true","success","6","6","1","1","0","0","0","0","0","null","null","0","0","0.25716699998883996","0","0","0","0","[]","[]"
"arc6000-fixedTemplates","3","13","en_to_ar","approved-only","false","no_complete_fill_deadline_not_established","6","6","1","2","2","0","0","0","0","null","null","0","0","0","0","0","0","0","[]","[]"
"poolShort-fixedTemplates","1","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","104472","301920","1687497","null","null","2060.7517019998677","22.84047600004942","0","104497","191732","47","120","[]","[]"
"poolShort-fixedTemplates","1","9","ar_to_en","compatibility","true","success","24","24","3","3","2","32","2036","7889","55360","null","null","241.88997500067762","0.5907049999823357","0.6404590000001917","2002","4023","0","8","[]","[]"
"poolShort-fixedTemplates","1","11","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","34","39190","121551","1155102","null","null","3147.289220001401","9.111617000288788","0","39167","71130","0","190","[]","[]"
"poolShort-fixedTemplates","1","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","188","188","15","44733","98126","1683452","null","null","3019.4758370035343","9.90499100037232","0","44745","52748","199","61","[]","[]"
"poolShort-fixedTemplates","1","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","28","53443","157245","2338415","null","null","3128.0303050061357","12.403745999215971","0","53426","94844","7","183","[]","[]"
"poolShort-fixedTemplates","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75900","null","null","72.5669409988077","1.0288400001045375","0","0","7680","0","0","[]","[]"
"poolShort-fixedTemplates","1","13","en_to_ar","compatibility","false","observed_deadline_no_complete_fill","6","6","1","2","2","73","15644","36285","352388","null","null","1301.088787004206","2.6336859998518776","0","15642","19937","0","74","[]","[]"
"poolShort-fixedTemplates","1","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","5","82","82","12","8882","23481","583266","null","null","1241.6361940045426","1.7414310000094702","0","8800","14604","0","14","[]","[]"
"poolShort-fixedTemplates","2","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","109665","309800","1818921","null","null","2072.9512849984094","25.38102699886076","0","109659","194739","18","119","[]","[]"
"poolShort-fixedTemplates","2","9","ar_to_en","compatibility","true","success","24","24","2","2","1","32","1101","4938","32798","null","null","121.78475199943205","0.405921999939892","0.25037499999962165","1068","2475","0","5","[]","[]"
"poolShort-fixedTemplates","2","11","ar_to_en","compatibility","true","success","24","24","9","9","8","44","8889","30515","316007","null","null","1058.8254050011237","2.715090999736276","0.2663749999992433","8837","17393","0","50","[]","[]"
"poolShort-fixedTemplates","2","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","158","158","18","45738","101619","1720474","null","null","3065.04001500065","10.550643000220589","0","45785","54962","204","63","[]","[]"
"poolShort-fixedTemplates","2","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","25","38667","125827","1762332","null","null","3131.3124330006394","11.486987999662233","0","38646","78202","3","155","[]","[]"
"poolShort-fixedTemplates","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75580","null","null","69.40791599928343","1.1639050002995646","0","0","7680","0","0","[]","[]"
"poolShort-fixedTemplates","2","13","en_to_ar","compatibility","true","success","6","6","1","2","1","82","9151","42373","439579","null","null","769.5897780040905","2.5953470002277754","0.42862500000046566","9068","31611","0","15","[]","[]"
